,2013-08-31,2013-11-30,2014-02-28
AmortizationOfFinancingCosts,3924.000,766.000,
BankingFeesAndCommissions,14.000,43.000,42.000
CashPeriodIncreaseDecrease,-1924.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000
EquipmentExpense,10.000,23.000,
IncomeLossFromContinuingOperations,,,-762.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,0.000,,
IncreaseDecreaseInDeposits,2560.000,,
IncreaseDecreaseInInsuranceAssets,636.000,,
InterestAndOtherIncome,0.000,0.000,0.000
InvestmentAdvisoryManagementAndAdministrativeFees,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,2000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2000.000,,
NetCashProvidedByUsedInOperatingActivities,-3924.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3924.000,,
NetIncomeLoss,-3924.000,-766.000,-762.000
OperatingIncomeLoss,-3924.000,,
OtherCostAndExpenseOperating,,,762.000
OtherExpenses,0.000,0.000,0.000
OtherNonoperatingIncomeExpense,,,0.000
ProceedsFromIssuanceOfCommonStock,0.000,,
ProceedsFromRelatedPartyDebt,2000.000,,
ProfessionalFees,3900.000,700.000,700.000
SuppliesExpense,,,20.000
WeightedAverageNumberOfSharesIssuedBasic,25000000.000,25000000.000,25000000.000
