,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-12-31
AccountsPayableCurrent,4409.000,,15885.000,5748.000,15042.000,78562.000,24814.000,66123.000,50945.000,42564.000,46192.000,127.000,56635.000,,44308.000,114921.000,112728.000
AccountsReceivableNetCurrent,29162.000,64973.000,185462.000,482428.000,590211.000,745226.000,770654.000,1268814.000,1345075.000,1938457.000,477683.000,585859.000,461822.000,783380.000,636728.000,683146.000,115833.000
AccountsReceivableRelatedPartiesCurrent,53747.000,,,,,,,,,,,,,,,,
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,,,,,,751000.000,
AccruedLiabilitiesCurrent,17472.000,23724.000,111115.000,8788.000,17992.000,7153.000,3143.000,4500.000,145048.000,,,,38905.000,174594.000,159725.000,74324.000,78069.000
AccruedRoyaltiesCurrent,,,,,,,,,,,,,104493.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1308.000,4016.000,6050.000,7956.000,9242.000,13620.000,15809.000,17998.000,20187.000,22376.000,24376.000,24376.000,31036.000,30410.000,30410.000,35909.000,38714.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,2313.000,204438.000
AdditionalPaidInCapitalCommonStock,2315480.000,2465717.000,2732457.000,3319177.000,3394089.000,3400578.000,3445948.000,3462608.000,3479452.000,3496296.000,3510759.000,3510759.000,3510760.000,3510760.000,3510760.000,3510759.000,4710159.000
Assets,3289671.000,3165241.000,3003679.000,2946700.000,2755849.000,2919849.000,2902398.000,3076330.000,3608895.000,4506055.000,10825631.000,9957968.000,8267553.000,7868431.000,6959823.000,6632120.000,6658546.000
AssetsCurrent,1620565.000,1248960.000,1145415.000,1184777.000,1062142.000,1448450.000,1534850.000,1818660.000,2536747.000,3483010.000,10494359.000,9627491.000,7959898.000,7137273.000,6182539.000,5827202.000,6608374.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,1535000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,561561.000,578591.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,519231.000,1704637.000
AvailableForSaleSecurities,,,,,,,,,,,,,,,,4005777.000,3507379.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,143387.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,4003465.000,3161866.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,,,560.510,601248.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,,523567.000,1992542.000
