,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,3231000.000,3370000.000,1691000.000,1526000.000,1564000.000,1507000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,5908000.000,,,,6188000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,335000.000,58000.000,77000.000,57000.000,109000.000,134000.000,122000.000,123000.000,-6000.000,-51000.000,-152000.000,-15000.000,19000.000,28000.000
AdditionalPaidInCapital,21151000.000,21153000.000,21077000.000,21077000.000,21077000.000,21077000.000,20994000.000,20994000.000,20994000.000,20994000.000,39344000.000,39344000.000,39344000.000,40188000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,0.000,,,
Assets,243013000.000,223929000.000,208106000.000,215320000.000,209108000.000,194468000.000,190323000.000,196668000.000,185720000.000,167934000.000,170967000.000,183546000.000,188807000.000,176882000.000
AssetsFairValueDisclosure,,,,,12983000.000,12353000.000,10047000.000,10113000.000,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,9472000.000,7445000.000
AvailableForSaleSecurities,10410000.000,6412000.000,12536000.000,13231000.000,12983000.000,12353000.000,10047000.000,10113000.000,10855000.000,10375000.000,18947000.000,19291000.000,18895000.000,10968000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,12818000.000,12150000.000,9862000.000,9927000.000,10864000.000,10452000.000,19177000.000,19315000.000,18867000.000,10925000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,4629000.000,5594000.000,,13345000.000,7625000.000,5032000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,4629000.000,5594000.000,15450000.000,13345000.000,3719000.000,2625000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,3906000.000,2407000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,1426000.000,1425000.000,168000.000,167000.000,2195000.000,2194000.000,2826000.000,2822000.000,1788000.000,1782000.000
