,2016-12-31,2017-03-31
AccountsPayableCurrent,67851.000,60000.000
AccountsPayableRelatedPartiesCurrent,17560.000,8594.000
AdditionalPaidInCapital,1044677.000,1049652.000
Assets,980536.000,906512.000
AssetsCurrent,536.000,6190.000
Cash,536.000,5540.000
CashEquivalentsAtCarryingValue,0.000,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,70000000.000,70000000.000
CommonStockSharesIssued,37965000.000,37990000.000
CommonStockSharesOutstanding,37965000.000,37990000.000
CommonStockValue,37965.000,37990.000
DeferredTaxAssetsGross,68000.000,
DeferredTaxAssetsNet,0.000,
DeferredTaxAssetsValuationAllowance,68000.000,
DueToRelatedPartiesCurrent,9000.000,9000.000
LiabilitiesAndStockholdersEquity,980536.000,906512.000
LiabilitiesCurrent,94411.000,77594.000
MineralPropertiesNet,697143.000,697143.000
OperatingLossCarryforwards,197000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,,0.000
PrepaidExpenseCurrent,,650.000
PropertyPlantAndEquipmentNet,282857.000,203179.000
PropertyPlantAndEquipmentOtherNet,,-79678.000
RetainedEarningsAccumulatedDeficit,-196517.000,-258724.000
StockholdersEquity,886125.000,828918.000
