,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,65000.000,,,,,
AllocatedShareBasedCompensationExpense,171000.000,,,,476000.000,,,,187000.000,,600000.000,,615000.000,
AmortizationOfIntangibleAssets,319000.000,240000.000,195000.000,-573000.000,,,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,,,,290000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2238000.000,,,,5902000.000,,,,6327000.000,,,,12632000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,-4000000.000,,,,0.000,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-3237000.000,,,,0.000,,,,,
ComprehensiveIncomeNetOfTax,-16639000.000,-2046000.000,-552000.000,-908000.000,-14464000.000,-5386000.000,-5568000.000,-796000.000,-13477000.000,1032000.000,-6022000.000,1279000.000,-4050000.000,-284000.000
CostOfServices,,,,,,,,,,,,,266134000.000,255886000.000
CostsAndExpenses,452194000.000,450840000.000,435642000.000,366566000.000,390388000.000,389283000.000,367722000.000,362264000.000,336646000.000,334272000.000,332476000.000,-795011000.000,49514000.000,47722000.000
DeferredIncomeTaxExpenseBenefit,1000.000,,,,-79000.000,,,,0.000,,,,,
DepreciationDepletionAndAmortization,3447000.000,,,,1771000.000,,,,1538000.000,,,,1379000.000,
DirectOperatingCosts,341460000.000,345899000.000,338704000.000,332985000.000,310819000.000,305116000.000,288689000.000,288368000.000,264172000.000,267826000.000,266684000.000,,48890000.000,51171000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,-1200000.000,,,,-1200000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,-0.220,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,-0.220,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,,
EarningsPerShareBasic,-0.820,-0.170,-0.020,0.100,-0.640,-0.330,-0.200,-0.010,-0.530,-0.090,-0.220,0.140,-0.220,-0.040
EarningsPerShareBasicAndDiluted,-0.820,-0.170,,,,,,,,,,,,
EarningsPerShareDiluted,-0.820,-0.170,-0.020,0.100,-0.640,-0.330,-0.200,-0.010,-0.530,-0.090,-0.220,0.140,-0.220,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,178000.000,,,,402000.000,,,,-2313000.000,,,,471000.000,
ForeignCurrencyTransactionGainLossBeforeTax,-46000.000,-1175000.000,-424000.000,1763000.000,437000.000,-1600000.000,1010000.000,-96000.000,344000.000,-579000.000,-1003000.000,-565000.000,127000.000,184000.000
ForeignCurrencyTransactionGainLossUnrealized,-566000.000,,,,915000.000,,,,428000.000,,,,138000.000,
GainLossOnDispositionOfAssets1,-62000.000,,,,118000.000,,,,-138000.000,,,,0.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,1663000.000,0.000,,,3938000.000
GoodwillImpairmentLoss,,,,,,5374000.000,580000.000,,,0.000,0.000,,,
GrossProfit,,,,,,,,,,,,,46890000.000,47119000.000
