,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,45900000.000,46600000.000,46800000.000,52100000.000,53100000.000,43300000.000,50500000.000,52700000.000,47000000.000,33900000.000,39400000.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,0.000,0.000
AccountsReceivableRelatedPartiesNoncurrent,,,,,,,,,,0.000,0.000
AccruedIncomeTaxesCurrent,13800000.000,12900000.000,21000000.000,15700000.000,19500000.000,34000000.000,15500000.000,17700000.000,12800000.000,17600000.000,24700000.000
AccruedLiabilitiesCurrent,102100000.000,92500000.000,101600000.000,99900000.000,106500000.000,86300000.000,110000000.000,93200000.000,115400000.000,95700000.000,100600000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,99900000.000,,,,93100000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,149500000.000,157000000.000,163900000.000,165700000.000,176700000.000,184300000.000,181900000.000,185700000.000,199300000.000,206500000.000,210400000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3000000.000,-8100000.000,5900000.000,-29400000.000,-18700000.000,-9500000.000,-26500000.000,-15100000.000,9600000.000,29900000.000,37400000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,6700000.000,,,,,,,
AdditionalPaidInCapital,471600000.000,475000000.000,477100000.000,491500000.000,494400000.000,470400000.000,468900000.000,447300000.000,437000000.000,431200000.000,433400000.000
AllowanceForNotesAndLoansReceivableCurrent,42500000.000,50300000.000,54800000.000,55900000.000,62200000.000,81600000.000,67000000.000,69600000.000,83300000.000,93500000.000,93400000.000
Assets,1674600000.000,1708600000.000,1768900000.000,1766500000.000,1818400000.000,1830900000.000,1736500000.000,1721700000.000,1755700000.000,1735800000.000,1611600000.000
AssetsCurrent,596500000.000,622900000.000,651300000.000,678100000.000,707200000.000,720700000.000,685400000.000,663700000.000,683300000.000,666200000.000,678500000.000
AssetsFairValueDisclosure,,,,594100000.000,624300000.000,627600000.000,,,592200000.000,575100000.000,590600000.000
AssetsNeededForImmediateSettlementAggregateFairValue,,,,,43800000.000,30500000.000,,,0.500,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,4100000.000,4000000.000,3400000.000,0.000,0.000,,,
BusinessAcquisitionSharePrice,,,,,,,,,,,9.500
CashAndCashEquivalentsAtCarryingValue,196500000.000,196000000.000,208000000.000,224000000.000,220400000.000,194000000.000,207300000.000,196200000.000,205300000.000,180700000.000,236900000.000
CashAndCashEquivalentsFairValueDisclosure,,,,224000000.000,220400000.000,194000000.000,,,205300000.000,180700000.000,236900000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,43920555.000,44115604.000,44184083.000,43243445.000,43322273.000,41871979.000,41719012.000,40112266.000,39198391.000,38575351.000,38635364.000
CommonStockValue,,,,,,,,,0.000,0.000,0.000
ConvertibleDebtFairValueDisclosures,,,,,,,,230000000.000,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.033,0.033,0.033,,0.104,0.029,0.029,0.029
DeferredCompensationPlanAssets,,,,,,,,,15200000.000,15500000.000,15700000.000
DeferredFinanceCostsNoncurrentNet,18700000.000,18000000.000,17700000.000,22200000.000,21100000.000,19600000.000,18000000.000,16600000.000,15400000.000,16600000.000,15300000.000
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsNet,8700000.000,10000000.000,11300000.000,12600000.000,14500000.000,15900000.000,13600000.000,14800000.000,16500000.000,11900000.000,12800000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,0.000,,,,0.000,,,
DeferredTaxAssetsDerivativeInstruments,,,,200000.000,,,,200000.000,,,
DeferredTaxAssetsGross,,,,132000000.000,132000000.000,135700000.000,,150900000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,-40300000.000,,,,-44900000.000,,,
DeferredTaxAssetsNet,,,,47300000.000,42600000.000,44600000.000,,36900000.000,,,
DeferredTaxAssetsNetCurrent,,,300000.000,200000.000,100000.000,3700000.000,3600000.000,4900000.000,3200000.000,3100000.000,1500000.000
DeferredTaxAssetsNetNoncurrent,18900000.000,17700000.000,15100000.000,21800000.000,18800000.000,18700000.000,17800000.000,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,20300000.000,,,,23100000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,56400000.000,56500000.000,,60.600,,,
DeferredTaxAssetsOther,,,,3700000.000,,,,3000000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,18900000.000,22500000.000,,3.900,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,6500000.000,,,,9000000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,2700000.000,,,,4500000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,16800000.000,,,,17200000.000,,,
DeferredTaxAssetsValuationAllowance,,,,-84700000.000,89400000.000,91100000.000,,-114000000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,2700000.000,2700000.000,2700000.000,5400000.000,5400000.000,5400000.000,5400000.000,0.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,85600000.000,85500000.000,84500000.000,79300000.000,84000000.000,85700000.000,98000000.000,99600000.000,,,
DeferredTaxLiabilities,,,,-87600000.000,,,,-81800000.000,,,
DeferredTaxLiabilitiesCurrent,2100000.000,1600000.000,,,,,,0.000,,,500000.000
DeferredTaxLiabilitiesNoncurrent,52300000.000,54500000.000,51000000.000,62300000.000,62500000.000,63200000.000,61600000.000,49800000.000,49200000.000,50200000.000,47000000.000
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,61800000.000,,,,,,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,0.000,,,,0.000,,,
DerivativeAssets,,,,,,,,,13500000.000,0.000,
DerivativeFairValueOfDerivativeAsset,,,,,,,3000000.000,31200000.000,13500000.000,0.000,0.000
DerivativeFairValueOfDerivativeLiability,,,,11300000.000,,,,,,,
DerivativeLiabilities,,,,,,,,,8900000.000,11400000.000,12500000.000
DerivativeLiabilitiesCurrent,,48500000.000,51500000.000,,100000.000,,,,,,
DerivativeLiabilitiesNoncurrent,44200000.000,0.000,0.000,11200000.000,36400000.000,28600000.000,1100000.000,0.000,8900000.000,11400000.000,12500000.000
DerivativeNetLiabilityPositionAggregateFairValue,,,,,,,,,,14400000.000,17000000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,,,,42300000.000,,,,31600000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,16000000.000,1000000.000,11800000.000,9.300,13.000,4900000.000,4200000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,11400000.000,8800000.000
FinancingReceivableAllowanceForCreditLosses,,,,75700000.000,81400000.000,103000000.000,101400000.000,109300000.000,129200000.000,139100000.000,138800000.000
FinancingReceivableRecordedInvestment1To29DaysPastDue,,,,25700000.000,28400000.000,30800000.000,25700000.000,27100000.000,24700000.000,29500000.000,27200000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,15400000.000,16700000.000,19300000.000,13800000.000,18100000.000,18000000.000,17900000.000,17500000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,11700000.000,13300000.000,15100000.000,13500000.000,14200000.000,16300000.000,16300000.000,16900000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,1900000.000,2300000.000,2200000.000,2200000.000,2100000.000,2400000.000,2800000.000,2800000.000
FinancingReceivableRecordedInvestmentCurrent,,,,352300000.000,378300000.000,403000000.000,388400000.000,382800000.000,396700000.000,403100000.000,364800000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,40700000.000,48600000.000,68400000.000,50200000.000,49400000.000,65100000.000,70900000.000,68800000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,85500000.000,98600000.000,125100000.000,94900000.000,100800000.000,114200000.000,123500000.000,118800000.000
FinancingReceivableRecordedInvestmentPastDue,,,,93500000.000,107000000.000,133600000.000,103200000.000,108800000.000,124100000.000,134600000.000,130400000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,15700000.000,10200000.000,10000000.000,10200000.000,10900000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,6600000.000,4700000.000,5000000.000,5100000.000,5100000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,8200000.000,6600000.000,7000000.000,7200000.000,7200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,9800000.000,8200000.000,8700000.000,8900000.000,8900000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,12000000.000,8900000.000,9400000.000,9500000.000,9600000.000
FiniteLivedIntangibleAssetsNet,,,,,,,52300000.000,38600000.000,40100000.000,40900000.000,41700000.000
Goodwill,,,,755500000.000,783100000.000,784500000.000,755100000.000,761800000.000,786500000.000,795700000.000,672700000.000
GoodwillGross,,,,,,,788000000.000,791900000.000,816600000.000,825800000.000,824300000.000
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,-32900000.000,-30100000.000,-30100000.000,30100000.000,151600000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwillFairValueDisclosure,,,,,,,14200000.000,,,,
