,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,976785.000,1073367.000,556342.000,1123574.000
AccountsReceivableNetCurrent,1352963.000,1335637.000,1430997.000,1321329.000
AccruedLiabilitiesCurrent,1675940.000,1832014.000,2079555.000,2969802.000
AdditionalPaidInCapitalCommonStock,70218809.000,71684123.000,72615408.000,73369311.000
Assets,59273298.000,57859121.000,57097175.000,58843331.000
AssetsCurrent,38683966.000,36131451.000,36922831.000,37844056.000
CashAndCashEquivalentsAtCarryingValue,9847492.000,6407931.000,5850224.000,16329093.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,56000000.000,56000000.000,56000000.000,56000000.000
CommonStockSharesIssued,14914998.000,15067076.000,15154926.000,15171946.000
CommonStockSharesOutstanding,14885667.000,14574045.000,14306695.000,14323715.000
CommonStockValue,14916.000,15068.000,15156.000,15173.000
DeferredRevenueCurrent,634549.000,441328.000,360004.000,706487.000
DeferredTaxAssetsNetNoncurrent,10170288.000,10943288.000,11782197.000,12758304.000
IntangibleAssetsNetExcludingGoodwill,2600358.000,2577785.000,2518041.000,2563855.000
Liabilities,3287274.000,,,
LiabilitiesAndStockholdersEquity,59273298.000,57859121.000,57097175.000,58843331.000
LiabilitiesCurrent,3287274.000,3346709.000,2995901.000,4799863.000
LongTermInvestments,6524000.000,6966763.000,4626763.000,4527763.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,1546511.000,1952883.000,1804610.000,1656634.000
PropertyPlantAndEquipmentNet,1294686.000,1239834.000,1247343.000,1149353.000
RetainedEarningsAccumulatedDeficit,-13987896.000,-13364209.000,-12623868.000,-13435594.000
ShortTermInvestments,25937000.000,26435000.000,27837000.000,18537000.000
StockholdersEquity,,54512412.000,54101274.000,54043468.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,55986024.000,,,
TreasuryStockShares,29331.000,493031.000,848231.000,848231.000
TreasuryStockValue,259805.000,3822570.000,5905422.000,5905422.000
