,2013-06-30,2014-06-30
AmortizationOfDebtDiscountPremium,,2920.000
CashPeriodIncreaseDecrease,2363.000,-2828.000
EarningsPerShareBasicAndDiluted,,-0.040
GeneralAndAdministrativeExpense,20127.000,11928.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-73744.000,-31548.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,8763.000,6260.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,17577.000,-16577.000
IncreaseDecreaseInPrepaidExpense,-41667.000,
InterestIncomeExpenseNet,-6250.000,-6250.000
LegalFees,6945.000,
NetCashProvidedByUsedInFinancingActivities,17577.000,19540.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,17577.000,19540.000
NetCashProvidedByUsedInOperatingActivities,-15214.000,-22368.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-15214.000,-22368.000
NetIncomeLoss,-73744.000,-31548.000
OperatingExpenses,67494.000,22378.000
OperatingIncomeLoss,-67494.000,-22378.000
ProceedsFromConvertibleDebt,,36117.000
ProfessionalFees,47367.000,10450.000
ShareBasedCompensation,8100.000,
StockIssuedDuringPeriodValueIssuedForServices,8100.000,
WeightedAverageNumberOfDilutedSharesOutstanding,732700.000,732700.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,-0.100,
