,2011-07-03,2011-10-02,2012-04-01,2012-09-30,2013-03-31,2013-06-30,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,,,,,,,,,,,,6522000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,100000.000,81000.000,45000.000,60000.000,28000.000,,33000.000,44000.000,45000.000,96000.000,,,,203000.000
AllocatedShareBasedCompensationExpense,,,,55000.000,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,53000.000,57000.000,104000.000,98000.000,91000.000,44000.000,104000.000,136000.000,137000.000,8000.000,8000.000,,,9000.000,,,,5000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,0.000,,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,-22000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,250000.000,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,220000.000,,140000.000,,,308000.000,,,,37000.000
CapitalLeaseObligationsIncurred,190000.000,667000.000,570000.000,,1338000.000,,,1703000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1164000.000,590000.000,-518000.000,-1414000.000,1181000.000,-395000.000,437000.000,-503000.000,-389000.000,2607000.000,-275000.000,,,-4023000.000,,,,-4240000.000
CostOfRevenue,44188000.000,40236000.000,64932000.000,69567000.000,58503000.000,63645000.000,53638000.000,52205000.000,50794000.000,52986000.000,45086000.000,52311000.000,50309000.000,37040000.000,40526000.000,39049000.000,36226000.000,29621000.000
CurrentIncomeTaxExpenseBenefit,136000.000,99000.000,253000.000,-45000.000,461000.000,385000.000,180000.000,265000.000,129000.000,313000.000,172000.000,157000.000,152000.000,4000.000,99000.000,97000.000,-39000.000,127000.000
DeferredIncomeTaxExpenseBenefit,-9000.000,73000.000,-46000.000,-33000.000,-33000.000,17000.000,3000.000,-5000.000,34000.000,903000.000,-95000.000,36000.000,-27000.000,-46000.000,31000.000,-81000.000,222000.000,-134000.000
Depreciation,692000.000,704000.000,752000.000,786000.000,909000.000,1008000.000,1128000.000,979000.000,1028000.000,862000.000,1026000.000,,,1000000.000,,,,979000.000
EarningsPerShareBasic,-0.060,-0.090,0.150,0.080,0.070,-0.370,-0.070,0.002,-0.040,-0.132,-0.030,0.060,-0.080,0.060,-0.040,0.000,-0.030,-0.020
EarningsPerShareDiluted,-0.060,-0.090,0.150,0.080,0.070,-0.370,-0.070,0.002,-0.040,-0.132,-0.030,0.060,-0.080,0.060,-0.040,0.000,-0.030,-0.020
EmployeeBenefitsAndShareBasedCompensation,14000.000,27000.000,101000.000,55000.000,100000.000,81000.000,45000.000,60000.000,63000.000,96000.000,90000.000,,,96000.000,,,,203000.000
