,2011-09-30,2011-12-31,2012-03-31,2012-08-07,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilities,,,,,,1650.000,,150.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,150.000,150.000,2422.000,3585.000,16474.000,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,208785.000,197082.000,130716.000,134718.000,377045.000,419862.000,405315.000,784726.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,42151.000,39547.000,,,,,
AccountsReceivableNetCurrent,79.000,,,,,,,,,,,,,,,,,,120360.000,93892.000,253849.000,383903.000
AccruedLiabilitiesCurrent,,332.000,425.000,,,,,,,,,,,,332946.000,33270.000,118912.000,57840.000,848281.000,806901.000,738863.000,1228657.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,42672.000,63964.000,79532.000,96029.000,297976.000,143167.000,167195.000,367681.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,42149.000,42149.000,42149.000,42149.000,42149.000,42149.000,42149.000,42149.000
AdditionalPaidInCapital,4900.000,13661.000,13661.000,,13661.000,20104.000,20104.000,-91005.000,-91005.000,-91005.000,-91005.000,-91005.000,-91005.000,-71377.000,12076571.000,17924377.000,17951101.000,11412399.000,26727501.000,38064417.000,38232457.000,38640706.000
Assets,8114.000,12455.000,10626.000,,15568.000,4949.000,567.000,1512.000,2967.000,4422.000,5877.000,7332.000,8787.000,3242.000,6425636.000,9549264.000,8428315.000,7238415.000,31375940.000,30348852.000,29316021.000,28968900.000
AssetsCurrent,8114.000,12455.000,10626.000,,15568.000,4949.000,,1512.000,2967.000,4422.000,5877.000,7332.000,8787.000,3242.000,6325007.000,9434720.000,8329893.000,7151312.000,3360625.000,2263879.000,1223297.000,1402580.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,,,,,,931103.000,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,4603.000,4603.000,4603.000,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,18032.000,16881.000,15729.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,,23019.000,23019.000,,
Cash,8035.000,12455.000,10626.000,,15568.000,4949.000,567.000,1512.000,2967.000,4422.000,5877.000,7332.000,8787.000,3242.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,12455.000,,,,,,,,,,,,,6125108.000,9078216.000,7858627.000,6617082.000,2749953.000,1677310.000,580952.000,543650.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,,,0.001,0.001,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,10823450.000,18049075.000,18049075.000,18049075.000,17638243.000,17638243.000,17638243.000,17638243.000
CommonStockOtherSharesOutstanding,,,,,,,,,,,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,47909336.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,,,5109.000,0.001,0.001,0.001,0.001,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,45000000.000,45000000.000,,,45000000.000,45000000.000,200000000.000,200000000.000,200000000.000,,,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
