,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,4161000.000,3003000.000,3313000.000,2875000.000
AccountsPayableRelatedPartiesCurrent,2026000.000,2028000.000,1519000.000,1283000.000
AccountsReceivableNetCurrent,4161000.000,4603000.000,6709000.000,4979000.000
AccruedLiabilitiesCurrent,3235000.000,3090000.000,3364000.000,3416000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,40000.000,-46000.000,-133000.000,-72000.000
AdditionalPaidInCapital,16519000.000,16525000.000,16529000.000,16532000.000
AllowanceForDoubtfulAccountsReceivableCurrent,69000.000,62000.000,76000.000,76000.000
Assets,20266000.000,20024000.000,24250000.000,21131000.000
AssetsCurrent,16852000.000,16485000.000,20042000.000,16867000.000
BillingsInExcessOfCostCurrent,1393000.000,2389000.000,5258000.000,3458000.000
CashAndCashEquivalentsAtCarryingValue,1902000.000,1233000.000,3266000.000,1058000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesIssued,6084473.000,6084473.000,6084473.000,6084473.000
CommonStockValueOutstanding,61000.000,61000.000,61000.000,61000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,4459000.000,5100000.000,5256000.000,5647000.000
CustomerAdvancesCurrent,0.000,0.000,228000.000,71000.000
DeferredTaxAssetsNetCurrent,1224000.000,1207000.000,917000.000,919000.000
DeferredTaxAssetsNetNoncurrent,649000.000,645000.000,933000.000,944000.000
Goodwill,301000.000,301000.000,301000.000,301000.000
IncomeTaxesReceivable,488000.000,469000.000,694000.000,255000.000
InventoryNet,3665000.000,3421000.000,2923000.000,3281000.000
Liabilities,10815000.000,10836000.000,14315000.000,
LiabilitiesAndStockholdersEquity,20266000.000,20024000.000,24250000.000,21131000.000
LiabilitiesCurrent,,,14209000.000,11330000.000
LongTermDebtCurrent,,26000.000,27000.000,27000.000
LongTermDebtNoncurrent,,113000.000,106000.000,99000.000
OtherAssetsCurrent,953000.000,452000.000,277000.000,728000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValueOutstanding,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,2464000.000,2593000.000,2974000.000,3019000.000
RetainedEarningsAccumulatedDeficit,-6926000.000,-7222000.000,-6279000.000,-6576000.000
ShortTermBankLoansAndNotesPayable,,,500000.000,200000.000
ShortTermBorrowings,,300000.000,,
StockholdersEquity,9451000.000,9075000.000,9935000.000,9702000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9451000.000,9188000.000,9935000.000,
TreasuryStockShares,82700.000,82700.000,82700.000,82700.000
TreasuryStockValue,243000.000,243000.000,243000.000,243000.000
