,2014-11-30,2015-02-28,2015-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,30.000,,
NetCashProvidedByUsedInFinancingActivities,50.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,50.000,,
NetCashProvidedByUsedInOperatingActivities,-20.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-20.000,,
NetIncomeLoss,-20.000,-1900.000,-7550.000
OperatingExpenses,20.000,1900.000,7550.000
OtherGeneralAndAdministrativeExpense,,,1050.000
ProceedsFromContributedCapital,50.000,,
ProfessionalFees,,,6500.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000,10000000.000,10000000.000
