,2014-03-31,2015-03-31,2016-03-31
AcquisitionCosts,509000.000,569000.000,569000.000
AdministrativeFeesExpense,10770.000,10636.000,10124.000
AdvertisingExpense,170869.000,148080.000,88721.000
AdvertisingRevenue,148154.000,197168.000,33051.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,569.000,47157.000,81012.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,441162.000
AmortizationOfIntangibleAssets,3322.000,,
AmortizationOfRegulatoryAsset,10249.000,19209.000,35990.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-285982.000,9344.000,-84710.000
ComprehensiveIncomeNetOfTax,83732.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,537.000,-1794.000,9380.000
CooperativeAdvertisingExpense,27600.000,,
CostsAndExpenses,1441996.000,1808928.000,1615722.000
CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,7191.000,5059.000,
CurrentIncomeTaxExpenseBenefit,,-33273.000,
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,0.125,0.160,
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,0.115,0.110,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAmortizationExpense,-41564.000,-66254.000,
DeferredIncomeTaxExpenseBenefit,-7904.000,-35831.000,-58962.000
DeferredOtherTaxExpenseBenefit,31011.000,30681.000,39002.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.048,0.048,0.048
Depreciation,2906.620,,
DepreciationAndAmortization,35337.000,29624.000,32067.000
EarningsPerShareBasic,-0.000,0.001,-0.014
EarningsPerShareBasicAndDiluted,-0.000,0.001,-0.014
EffectOfExchangeRateOnCash,27771.000,-4356.000,-3108.000
EffectOfExchangeRateOnCashAndCashEquivalents,,10901.000,-16530.000
ElectricProductionExpense,9543.000,10660.000,7592.000
ExchangeFees,60.000,62.310,66.250
ExciseAndSalesTaxes,75903.000,156573.000,184508.000
FairValueInputsLongTermRevenueGrowthRate,0.100,0.075,0.075
FeesAndCommissionsDepositorAccounts,8979.000,9113.000,7136.000
ForeignCurrencyTransactionGainBeforeTax,1193.000,-4306.000,22510.000
FranchiseCosts,21780.000,18762.000,5714.000
GainLossOnDispositionOfAssets,11833.000,,
GainLossOnSaleOfPropertyPlantEquipment,0.000,,
GeneralAndAdministrativeExpense,331653.000,537783.000,919772.000
GeneralInsuranceExpense,1176.000,572.000,1337.000
GoodwillAcquiredDuringPeriod,679948.000,679948.000,762235.000
GoodwillPurchaseAccountingAdjustments,,,68073.000
IncomeLossFromContinuingOperations,,-16873.000,88350.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,92411.000,151391.000,-1006207.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,462733.000,,
IncomeLossFromEquityMethodInvestments,656.000,-2512.000,13130.000
IncomeTaxEffectsAllocatedDirectlyToEquityPriorPeriodAdjustment,,-19431.000,
IncomeTaxExpenseBenefit,,-16873.000,-88350.000
IncomeTaxReconciliationOtherReconcilingItems,,-2269.000,-29388.000
IncomeTaxReconciliationTaxSettlements,,16873.000,-88350.000
IncomeTaxesPaid,5415.000,18808.000,10867.000
IncomeTaxesPaidNet,,22771.000,
IncreaseDecreaseInAccountsPayable,-61646.000,73386.000,86822.000
IncreaseDecreaseInAccountsReceivable,-194119.000,-322616.000,17746.000
