,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,250.000,1090.000,,,,,,
AccountsPayableCurrent,21215.000,21999.000,21076.000,20486.000,60712.000,68189.000,72800.000,94837.000,47620.000,67021.000,72060.000,84199.000,85805.000,93135.000,101558.000,107412.000,116911.000,127904.000,128293.000,8777.000,8053.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,2500.000,,,,,5000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-8528.000,9692.000,10856.000,12020.000,13184.000,14348.000,15511.000,16675.000,17840.000,19003.000,20168.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-9940.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,,,11298.000,11298.000,11298.000,29133.000,29133.000,29133.000,29133.000,288080.000,334086.000
AdditionalPaidInCapitalCommonStock,-3702.000,-3702.000,-3702.000,-3702.000,-3702.000,-3702.000,-3702.000,-3702.000,-3702.000,11298.000,11298.000,11298.000,,,,,,,,,
Assets,35084.000,32070.000,32629.000,32639.000,31191.000,22003.000,20553.000,161747.000,55677.000,20732.000,10949.000,8567.000,8250.000,7388.000,7335.000,2502.000,2.000,2.000,845.000,4570.000,5000.000
AssetsCurrent,14549.000,12699.000,14422.000,15596.000,16476.000,8452.000,8166.000,150524.000,45618.000,11836.000,3217.000,1999.000,2847.000,3148.000,4260.000,2502.000,2.000,2.000,845.000,4570.000,5000.000
CashAndCashEquivalentsAtCarryingValue,10649.000,10014.000,12954.000,11278.000,14711.000,7963.000,7265.000,149337.000,44649.000,11086.000,2467.000,1249.000,2097.000,3148.000,4260.000,2.000,2.000,2.000,845.000,835.000,
CashFDICInsuredAmount,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,500000000.000
CommonStockSharesIssued,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000
CommonStockSharesOutstanding,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000,22564000.000
CommonStockValue,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000,2256.000
ConvertibleNotesPayableCurrent,,,,,,,,,,215000.000,215000.000,215000.000,215000.000,215000.000,215000.000,215000.000,,,,50000.000,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,1.000,1.000,,,,,,,,,,,,
