,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-27000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,3187000.000,,,,3303000.000,,,,2805000.000,,,,3201000.000,,,,3496000.000,,,,3656000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2579000.000,,,,298000.000,,,,,,,,4495000.000,,,,441000.000,,,,5805000.000,,,,,
AllocatedShareBasedCompensationExpense,,2500000.000,3100000.000,,3300000.000,2700000.000,3300000.000,,2800000.000,3000000.000,3100000.000,,3200000.000,3300000.000,3300000.000,,3500000.000,3500000.000,3400000.000,,3700000.000,3600000.000,3600000.000,,3800000.000,3900000.000
AmortizationOfAcquiredIntangibleAssets,,,,,,,,,1300000.000,,,,,,,,,,,,,,,,,
AmortizationOfDeferredCharges,3622000.000,4325000.000,4795000.000,5066000.000,5199000.000,5357000.000,5215000.000,5586000.000,5122000.000,5807000.000,6675000.000,6935000.000,7094000.000,7283000.000,7198000.000,7610000.000,7528000.000,7634000.000,7767000.000,8022000.000,8424000.000,8655000.000,9087000.000,9886000.000,10045000.000,10249000.000
AmortizationOfIntangibleAssets,,,,,,1900000.000,1900000.000,,1400000.000,1500000.000,1500000.000,1500000.000,1600000.000,1600000.000,1600000.000,1700000.000,1600000.000,1600000.000,1500000.000,1600000.000,1800000.000,1700000.000,2200000.000,2600000.000,2500000.000,2500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,171991.000,161326.000,,152059.000,269154.000,267208.000,-447216.000,141621.000,141650.000,0.000,-259320.000,147159.000,158484.000,105570.000,-283218.000,198508.000,95535.000,95832.000,-277313.000,176917.000,84392.000,84293.000,-243585.000,93005.000,
CapitalizedComputerSoftwareAmortization,,2600000.000,2900000.000,,3200000.000,3400000.000,3300000.000,4000000.000,3700000.000,4300000.000,5200000.000,5400000.000,5500000.000,5600000.000,5500000.000,5800000.000,5900000.000,6000000.000,6200000.000,6300000.000,6600000.000,6900000.000,,,,
CapitalizedComputerSoftwareAmortization1,,,,,,,,,,,,,,,,,,,,,,,6800000.000,,7500000.000,7700000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-59475000.000,,,,-79409000.000,,,,-8493000.000,,,,3930000.000,,,,-9904000.000,,,,11708000.000,,,,6219000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,1900000.000,,,,,,,,,,,,,,,,,,,,,
CashFlowHedgeLossReclassifiedToInterestExpense,,800000.000,800000.000,,700000.000,800000.000,,,,,,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,65743000.000,97326000.000,28538000.000,-17253000.000,73118000.000,36969000.000,88958000.000,81279000.000,35429000.000,74897000.000,102532000.000,155661000.000,59904000.000,71631000.000,44540000.000,-15747000.000,56795000.000,99337000.000,48248000.000,94740000.000,72506000.000,56630000.000,117704000.000,49181000.000,116344000.000,134314000.000
CostOfGoodsSold,167713000.000,189253000.000,214483000.000,225425000.000,187845000.000,198612000.000,198889000.000,225858000.000,172159000.000,193339000.000,197309000.000,232108000.000,181198000.000,199458000.000,206227000.000,222654000.000,164666000.000,183127000.000,188673000.000,208401000.000,165857000.000,183322000.000,203150000.000,215424000.000,175802000.000,200281000.000
CostOfServices,69546000.000,75644000.000,72214000.000,76776000.000,70453000.000,72663000.000,71507000.000,74646000.000,72941000.000,76498000.000,75804000.000,76788000.000,76782000.000,81200000.000,79322000.000,80392000.000,72230000.000,76018000.000,75952000.000,74387000.000,73910000.000,77388000.000,77954000.000,75665000.000,75865000.000,78458000.000
DeferredIncomeTaxExpenseBenefit,-6593000.000,,,,-2061000.000,,,,-3354000.000,,,,-695000.000,,,,-1670000.000,,,,-3304000.000,,,,-1470000.000,
DefinedBenefitPlanActuarialGainLoss,,,,,,,,,,,,,-1947000.000,-1942000.000,-1923000.000,150039000.000,-4883000.000,-4881000.000,-4819000.000,-408000.000,-5690000.000,-5792000.000,-5753000.000,61184000.000,-7113000.000,-6223000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,,,,,,,,,,,,,,,,,,,-1169000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,,,,,,,,,,11681000.000,11733000.000,11509000.000,,11693000.000,11734000.000,11623000.000,11357000.000,10346000.000,10286000.000,10045000.000,10272000.000,9006000.000,9313000.000
DefinedBenefitPlanInterestCost,,,,,,,,,,,,,7142000.000,7178000.000,7039000.000,6722000.000,5197000.000,5158000.000,5196000.000,5090000.000,3958000.000,3764000.000,3575000.000,3871000.000,3164000.000,3165000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,,,,,,,401000.000,351000.000,371000.000,,1899000.000,1771000.000,1231000.000,1852000.000,1834000.000,9784000.000,1845000.000,1917000.000,3326000.000,2999000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,,,,,,,,,,,,,,,8300000.000,-7963000.000,,,,0.000
DefinedBenefitPlanServiceCost,,,,,,,,,,,,,4228000.000,4189000.000,4122000.000,,4954000.000,4919000.000,4983000.000,4645000.000,4262000.000,4298000.000,4319000.000,4357000.000,4129000.000,4093000.000
DefinedBenefitPlanSettlementsBenefitObligation,,,,,,,,,,,,,,,,,,,,,14600000.000,,,,,
Depreciation,7383000.000,,,,7775000.000,,,,8881000.000,,,,8420000.000,,,,8301000.000,,,,8122000.000,,,,7966000.000,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,,,,,,,,344000.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,1230000.000,-1323000.000,-1263000.000,,,-614000.000,-540000.000,,,2761000.000,2039000.000,,,1236000.000,1343000.000,,,-1917000.000
EarningsPerShareBasic,1.450,1.880,2.150,2.970,1.660,1.970,2.340,3.400,1.730,2.290,2.490,3.710,1.980,2.550,2.960,4.220,2.240,2.790,3.230,4.490,2.440,2.990,3.840,5.220,3.570,3.940
EarningsPerShareDiluted,1.410,1.820,2.090,2.890,1.620,1.930,2.280,3.310,1.690,2.240,2.430,3.600,1.930,2.490,2.890,4.130,2.190,2.730,3.160,4.400,2.400,2.930,3.770,5.120,3.480,3.840
EffectOfExchangeRateOnCashAndCashEquivalents,1506000.000,,,,2006000.000,,,,-350000.000,,,,141000.000,,,,-1171000.000,,,,887000.000,,,,3265000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.260,0.260,,0.245,0.245,0.245,,0.240,0.240,0.240,,0.240,0.240,0.240,,0.240,0.240,0.240,,0.240,0.240,0.240,,0.220,0.220
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2347000.000,,,,276000.000,,,,256000.000,,,,4495000.000,,,,441000.000,,,,5805000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2347000.000,,,,276000.000,,,,256000.000,,,,4495000.000,,,,441000.000,,,,5805000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,1700000.000,1900000.000,,1900000.000,,,,,,,,,,,,,,,,,,,,,
ForeignCurrencyCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,,,,-475000.000,-557000.000,,,,,,,,,,,,,,,0.000,
FutureAmortizationExpenseYearFive,,,,,4700000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearFour,,,,,4900000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearOne,,,,,5900000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearThree,,,,,5100000.000,,,,,,,,,,,,,,,,,,,,,
FutureAmortizationExpenseYearTwo,,,,,5800000.000,,,,,,,,,,,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,1397000.000,,-2200000.000,,,,,,-2048.000,,-9300000.000,,,,1000000.000,,,,1700000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,,,,,,,,,,,3394000.000,
GrossProfit,261507000.000,296191000.000,314417000.000,346159000.000,277102000.000,299008000.000,308157000.000,356788000.000,279253000.000,308843000.000,318573000.000,375357000.000,292641000.000,328176000.000,343551000.000,394382000.000,298805000.000,322912000.000,339529000.000,390747000.000,299907000.000,347576000.000,369494000.000,418610000.000,342900000.000,374917000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,63278000.000,81337000.000,87058000.000,117504000.000,69308000.000,81726000.000,95605000.000,135962000.000,69136000.000,90873000.000,97796000.000,144904000.000,76384000.000,97398000.000,111836000.000,159386000.000,82963000.000,102047000.000,116923000.000,161491000.000,86413000.000,103172000.000,133324000.000,181284000.000,113848000.000,126847000.000
IncomeTaxEffectsAllocatedDirectlyToEquityCumulativeEffectOfChangeInAccountingPrinciple,,,,,,,,,,,,,,,,,,,,,,,,,1539000.000,
IncomeTaxExpenseBenefit,16451000.000,21149000.000,18862000.000,23222000.000,16981000.000,20022000.000,23422000.000,31329000.000,16592000.000,21811000.000,23470000.000,34742000.000,18333000.000,23376000.000,26840000.000,38214000.000,19912000.000,24490000.000,28062000.000,38140000.000,20739000.000,23584000.000,31992000.000,43508000.000,21382000.000,25267000.000
IncreaseDecreaseInAccountsPayableTrade,-6457000.000,,,,-38231000.000,,,,-25352000.000,,,,-26550000.000,,,,-13927000.000,,,,-21905000.000,,,,-10614000.000,
IncreaseDecreaseInAccountsReceivable,-14604000.000,,,,-41057000.000,,,,-20650000.000,,,,-41500000.000,,,,-38179000.000,,,,-28610000.000,,,,-23289000.000,
