,2011-01-01,2011-12-31,2012-12-29,2013-12-28,2015-01-03,2016-01-02,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,-772000.000,120000.000,-613000.000,-2061000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,36552000.000,31161000.000,30753000.000,39107000.000,42830000.000,39609000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,2707000.000,1675000.000,,,,
AdvertisingExpense,,1600000.000,1700000.000,2000000.000,1700000.000,1800000.000,1600000.000
AllocatedShareBasedCompensationExpense,,36115000.000,31176000.000,30800000.000,39067000.000,42791000.000,39628000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,32158000.000,26265000.000,28167000.000,35043000.000,33527000.000,31132000.000
AmortizationOfIntangibleAssets,,,10700000.000,14600000.000,17900000.000,26500000.000,27300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,400000.000,500000.000,400000.000,100000.000,100000.000,100000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,8457000.000,,,,
ComprehensiveIncomeNetOfTax,,36653000.000,65069000.000,50081000.000,38623000.000,29161000.000,62493000.000
CostOfGoodsSold,,193179000.000,225277000.000,227183000.000,242153000.000,264056000.000,276122000.000
CurrentFederalTaxExpenseBenefit,,14468000.000,21084000.000,4796000.000,7083000.000,951000.000,2639000.000
CurrentForeignTaxExpenseBenefit,,2845000.000,-3009000.000,4093000.000,882000.000,3015000.000,4421000.000
CurrentIncomeTaxExpenseBenefit,,17313000.000,18075000.000,8889000.000,7965000.000,3966000.000,7060000.000
DeferredFederalIncomeTaxExpenseBenefit,,-70000.000,5444000.000,5591000.000,2352000.000,-5825000.000,-2430000.000
DeferredForeignIncomeTaxExpenseBenefit,,-375000.000,-719000.000,-2272000.000,702000.000,2536000.000,-1628000.000
DeferredIncomeTaxExpenseBenefit,,-445000.000,4725000.000,3319000.000,3054000.000,-3289000.000,-4058000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,-2136000.000,-4087000.000
DefinedContributionPlanCostRecognized,,2700000.000,2900000.000,3000000.000,3200000.000,3300000.000,3400000.000
Depreciation,,13570000.000,13621000.000,13491000.000,12561000.000,12517000.000,13216000.000
EarningsPerShareBasic,,0.820,1.510,1.170,0.880,0.700,1.470
