,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,1500.000,,,,,,,
AccountsReceivableNetCurrent,,,1100.000,,,,,,
AdditionalPaidInCapital,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000,40000.000
Assets,29685.000,22666.000,14952.000,8166.000,5645.000,2436.000,2734.000,3031.000,2036.000
AssetsCurrent,29418.000,22399.000,14684.000,7898.000,5377.000,2168.000,2466.000,2763.000,1768.000
AssetsNoncurrent,267.000,267.000,268.000,268.000,268.000,268.000,268.000,268.000,268.000
CashAndCashEquivalentsAtCarryingValue,29418.000,22399.000,13584.000,6381.000,5377.000,2168.000,2466.000,2763.000,1768.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockSharesOutstanding,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
CommonStockValue,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000
DepositsAssetsNoncurrent,267.000,267.000,268.000,268.000,268.000,268.000,268.000,268.000,268.000
DueToRelatedPartiesCurrent,,,,,,4531.000,7066.000,9599.000,
DueToRelatedPartiesNoncurrent,,,,,,,,,17735.000
Liabilities,0.000,1500.000,0.000,0.000,0.000,4531.000,7066.000,9599.000,17735.000
LiabilitiesAndStockholdersEquity,29685.000,22666.000,14952.000,8166.000,5645.000,2436.000,2734.000,3031.000,2036.000
LiabilitiesCurrent,,1500.000,,,,,,9599.000,
LiabilitiesNoncurrent,,,,,,4531.000,7066.000,,17735.000
NotesAndLoansPayable,,,,,,,,2500.000,
OperatingLossCarryforwards,,20315.000,20314.000,20314.000,,,,,
PrepaidExpenseCurrent,,,,1517.000,,,,,
RetainedEarningsAccumulatedDeficit,-20315.000,-28834.000,-35048.000,-41834.000,-44355.000,-52095.000,-54332.000,-56568.000,-65699.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,29685.000,21166.000,14952.000,8166.000,5645.000,-2095.000,-4332.000,-6568.000,-15699.000
