,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,18543.000,,3827.000,22461.000,45760.000,78950.000,52092.000,71552.000,213574.000,267372.000
AccountsReceivableNetCurrent,,16556.000,22011.000,41996.000,42581.000,30557.000,30734.000,27823.000,29833.000,64072.000,67034.000,96132.000
AccruedLiabilitiesCurrent,9500.000,9499.000,32123.000,48514.000,58044.000,68729.000,102908.000,129617.000,185407.000,216210.000,130752.000,144140.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-6576.000,,,,31772.000,,,,59319.000,
AdditionalPaidInCapital,,,,,,,102857.000,252572.000,252572.000,252572.000,252572.000,252572.000
AdvancesOnInventoryPurchases,50000.000,43575.000,66128.000,83268.000,37707.000,54932.000,10683.000,,,,,
Assets,202629.000,199968.000,440728.000,378953.000,304757.000,252591.000,377197.000,390206.000,363928.000,393638.000,454920.000,481938.000
AssetsCurrent,207410.000,195687.000,400859.000,342325.000,270159.000,217834.000,314726.000,324036.000,296398.000,338338.000,372271.000,402386.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,26372.000,
Cash,111869.000,90569.000,261233.000,162802.000,58384.000,17754.000,37533.000,53360.000,1527.000,4862.000,24452.000,113724.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000
CommonStockSharesAuthorized,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000,6000000000.000
CommonStockSharesIssued,3846000000.000,4546014334.000,4546014334.000,4546014334.000,4546014334.000,4546014334.000,4974621214.000,5164134794.000,5164134794.000,5164134794.000,5164134794.000,5164134794.000
CommonStockSharesOutstanding,3846000000.000,4546014334.000,4546014334.000,4546014334.000,4546014334.000,4546014334.000,4974621214.000,5164134794.000,5164134794.000,5164134794.000,5164134794.000,5164134794.000
