,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7082.000,,,,1887.000,,
CurrentIncomeTaxExpenseBenefit,,,,,,,0.000,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,420.000,,
Depreciation,,,74.000,,,,,,
DepreciationDepletionAndAmortization,,,,,,,131.000,,
EarningsPerShareBasic,,,,,,,,-0.020,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,-0.010
EarningsPerShareDiluted,,,,,,,,-0.020,
GeneralAndAdministrativeExpense,201.000,350.000,258.000,257.000,249.000,143.000,420.000,11132.000,195824.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-2381.000,-4090.000,,,,,,-111346.000,-327236.000
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,,,,
IncomeTaxesPaidNet,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,-279.000,,,,,,
IncreaseDecreaseInAccountsReceivable,,,0.000,,,,,,
IncreaseDecreaseInCustomerAdvancesAndDeposits,,,,,,,-1169.000,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,-151.000,,,,,,
InterestAndDebtExpense,,,106.000,181.000,260.000,,,,
InterestExpense,,,106.000,,,,,,
InterestIncomeOther,,,,,,,,,225.000
InterestPaid,,,0.000,,,,,,
LegalFees,,,,,,,3729.000,,
NetCashProvidedByUsedInFinancingActivities,,,4000.000,,,,7000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,4000.000,,,,7000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-11082.000,,,,-5113.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-11082.000,,,,-5113.000,,
NetIncomeLoss,,-4090.000,-10832.000,-2898.000,-5191.000,-3468.000,-4495.000,-111346.000,-327236.000
NonoperatingGainsLosses,,,,,,,,,225.000
OperatingExpenses,2381.000,4090.000,10832.000,2898.000,5191.000,3468.000,4495.000,111346.000,327461.000
OperatingIncomeLoss,,,-10832.000,-2898.000,-5191.000,-3468.000,-4495.000,-111346.000,-327461.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,,,,-23572.000
OtherComprehensiveIncomeLossTax,,,,,,,,,-350808.000
OtherCostAndExpenseOperating,,,,,,,0.000,,
OtherNonrecurringIncomeExpense,,,,,,,346.000,,
PaymentsToAcquireOtherProductiveAssets,,,,,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,0.000,,
ProceedsFromNotesPayable,,,4000.000,,,,,,
ProfessionalFees,2180.000,3740.000,10468.000,2460.000,4682.000,,,100214.000,131637.000
ProfitLoss,-2381.000,,-10832.000,,,,-4495.000,,
ProvisionForDoubtfulAccounts,,0.000,,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,,,,,,7000.000,,
Revenues,,0.000,0.000,0.000,0.000,0.000,,,
SalesRevenueNet,,0.000,0.000,0.000,0.000,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5180864.000,6706644.000,7080000.000,7080000.000,7080000.000,,,7080000.000,35400000.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,7080000.000,,
