,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30
AccountsAndOtherReceivablesNetCurrent,,941.000,946.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
AccruedLiabilitiesCurrent,147441.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-8623.000,-8946.000,-9283.000,-9619.000,-9968.000,-10208.000,-10387.000,-10521.000,-10512.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2328.000,3040.000,-2881.000,-4776.000,-6572.000,-6982.000,-8320.000,-5787.000,-10066.000,-11697.000,-12458.000,-12474.000,-8281.000
AdditionalPaidInCapital,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000,-144858.000
Assets,397185.000,396667.000,405555.000,414073.000,472927.000,485785.000,485196.000,492219.000,482144.000,485935.000,484158.000,470654.000,473165.000
AssetsCurrent,8806.000,2055.000,4881.000,1823.000,489.000,384.000,701.000,555.000,485.000,643.000,501.000,562.000,4040.000
AssetsNoncurrent,388379.000,394612.000,400674.000,412250.000,472438.000,485401.000,484495.000,491664.000,481659.000,485292.000,483657.000,470092.000,469125.000
CashAndCashEquivalentsAtCarryingValue,7271.000,1114.000,3935.000,1821.000,487.000,382.000,699.000,553.000,483.000,641.000,499.000,560.000,4038.000
CashEquivalentsAtCarryingValue,,,,,487.000,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,,,,,,,,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,,,,,,,,,,150000000.000,150000000.000,150000000.000
CommonStockSharesOutstanding,,,,,,,,,,,150000000.000,150000000.000,150000000.000
CommonStockValue,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-1716627.000,-1806982.000,-1936056.000,-2026198.000,2106420.000,-2183470.000,2299338.000,2384254.000,2482247.000,2559778.000,-2675284.000,2859218.000,2950132.000
DueToOfficersOrStockholders,1376147.000,,2171638.000,,2394819.000,2507332.000,2640392.000,2713378.000,,,,,
DueToOfficersOrStockholdersCurrent,,2032838.000,,2284570.000,910990.000,967340.000,1024051.000,,2801372.000,2874564.000,2990648.000,3161370.000,1447023.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,1079921.000,1139045.000,1196394.000,1253020.000,1378920.000,1447023.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,-23965.000,-26226.000,,,-36789.000,-40821.000,-44841.000,-54127.000,-58970.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,527618.000
FiniteLivedIntangibleAssetsNet,384887.000,391414.000,397784.000,409671.000,470184.000,483476.000,482892.000,490381.000,480647.000,484490.000,483015.000,469615.000,468648.000
FiniteLivedLicenseAgreementsGross,,,,,67032.000,67054.000,,,,,,,
FiniteLivedPatentsGross,384887.000,,,,427117.000,442648.000,,523321.000,517436.000,525311.000,527856.000,523742.000,
FixturesAndEquipmentGross,,,,,,1765.000,1770.000,1780.000,1807.000,,,,
FurnitureAndFixturesGross,,,,,1768.000,,,,,,,,
Liabilities,2106342.000,2195467.000,2339350.000,2439905.000,2580777.000,2671095.000,2787712.000,2877118.000,2969315.000,3052268.000,3166758.000,3337204.000,3426436.000
LiabilitiesAndStockholdersEquity,397185.000,396667.000,405555.000,414073.000,472927.000,485785.000,485196.000,492219.000,482144.000,485935.000,484158.000,470654.000,473165.000
LiabilitiesCurrent,,,,,,,,,,,,,1793335.000
MachineryAndEquipmentGross,,,,,3892.000,3893.000,3893.000,3888.000,3892.000,,,,
OtherAccountsPayableAndAccruedLiabilities,,162629.000,167712.000,155335.000,185958.000,163763.000,147320.000,163740.000,167943.000,177704.000,,175834.000,186058.000
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,176110.000,,
OtherNotesPayable,147441.000,,,,,,,,,,,,
OtherReceivables,1535.000,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,,,,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,,,,,,,0.000,,
PreferredStockSharesOutstanding,,,,,,,,,,,0.000,,
PreferredStockValue,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,1535.000,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,10871.000,10886.000,10902.000,10980.000,11010.000,11029.000,10998.000,10989.000
PropertyPlantAndEquipmentNet,3492.000,3198.000,2890.000,2579.000,2254.000,1925.000,1603.000,1283.000,1012.000,802.000,642.000,477.000,477.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-2589218.000,2950132.000
SharesIssued,,,,,,,,150000000.000,150000000.000,150000000.000,,,
StockholdersEquity,-1709157.000,-1798800.000,-1933795.000,-2025832.000,-2107850.000,-2185310.000,-2302516.000,-2384899.000,-2487171.000,-2566333.000,-2682600.000,-2866550.000,-2953271.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1709157.000,-1798800.000,-1933795.000,-2025832.000,-2107850.000,-2185310.000,-2302516.000,-2384899.000,-2487171.000,-2566333.000,-2682600.000,-2866550.000,-2953271.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,148350649.000,,,,,,,,,,,,
