,2015-09-30,2015-10-18,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,0.000,15605005.000,118855000.000,121151000.000,104549000.000,92952000.000,101954000.000
AccountsReceivableGrossCurrent,,46443860.000,290427000.000,306946000.000,291620000.000,285336000.000,282078000.000
AccountsReceivableNetCurrent,76000.000,45567279.000,288537000.000,299633000.000,284345000.000,275730000.000,271534000.000
AccrualForEnvironmentalLossContingencies,,,,,,,31731000.000
AccruedInsuranceCurrent,,,165000.000,471000.000,114000.000,118000.000,111000.000
AccruedLiabilitiesCurrent,,55407502.000,80534000.000,63227000.000,62046000.000,75567000.000,68416000.000
AccruedRoyaltiesCurrent,,,1405000.000,1552000.000,2152000.000,2503000.000,2093000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,37632361.000,50613000.000,65914000.000,77663000.000,82582000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-2667629.000,-9106000.000,-24905000.000,-25341000.000,-68487000.000,-54966000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-9106000.000,,,-68487000.000,
AdditionalPaidInCapitalCommonStock,,466462256.000,1750863000.000,1756210000.000,1751466000.000,1719893000.000,1721238000.000
AdvancesOnInventoryPurchases,,,,,,,5297000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,876581.000,1890000.000,7313000.000,7275000.000,9606000.000,10544000.000
Assets,76000.000,357647076.000,2617710000.000,2524865000.000,2496960000.000,2342631000.000,2370647000.000
AssetsCurrent,76000.000,282405984.000,683669000.000,662338000.000,647330000.000,620073000.000,660677000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,17622000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,4075000.000,3562000.000,1435000.000,3890000.000,3913000.000
CashAndCashEquivalentsAtCarryingValue,0.000,189776521.000,87468000.000,63886000.000,63632000.000,39789000.000,62719000.000
CashSurrenderValueOfLifeInsurance,,,1800000.000,1800000.000,1800000.000,2537000.000,2865000.000
CommitmentsAndContingencies,,,,,,0.000,
CommonStockParOrStatedValuePerShare,,0.010,,,,,
CommonStockSharesAuthorized,,50000000.000,,,,,
CommonStockSharesIssued,,32140614.000,49008015.000,49071640.000,48924009.000,48156690.000,48184737.000
CommonStockSharesOutstanding,1.000,25973177.000,49008015.000,49071640.000,48924009.000,48028413.000,48124731.000
CommonStockValue,0.000,321406.000,75640000.000,75733000.000,75538000.000,74578000.000,74612000.000
CostMethodInvestmentsOriginalCost,,15062643.000,16042000.000,15934000.000,16510000.000,33777000.000,34200000.000
DebtCurrent,,,75539000.000,68871000.000,53617000.000,47650000.000,45456000.000
DebtInstrumentCarryingAmount,,,,,,96516000.000,97660000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,1100952.000,,,,,
DeferredCompensationLiabilityCurrent,,,79669000.000,70539000.000,80028000.000,78302000.000,81320000.000
DeferredCompensationPlanAssets,,1800000.000,,,,,
DeferredIncomeTaxLiabilities,,2188506.000,,156400000.000,156400000.000,329181000.000,
DeferredRevenueCurrent,,,9607000.000,3418000.000,1329000.000,1708000.000,1844000.000
DeferredRevenueNoncurrent,,,4108000.000,4006000.000,4027000.000,3803000.000,3855000.000
DeferredTaxAssetsGross,,13901880.000,,,,214160000.000,
DeferredTaxAssetsGrossCurrent,,6329031.000,,,,,
DeferredTaxAssetsGrossNoncurrent,,9761355.000,,,,,
DeferredTaxAssetsInventory,,,,,,4441000.000,
DeferredTaxAssetsLiabilitiesNet,,11503817.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,4381475.000,,,,0.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,7122342.000,157811000.000,8300000.000,6010000.000,6017000.000,9401000.000
DeferredTaxAssetsNet,,13692323.000,,,,162657000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,1940719.000,,,,131904000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,68170.000,,,,,
DeferredTaxAssetsOther,,542794.000,,,,10306000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,15226000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,4029615.000,,,,17242000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,6229967.000,,,,6521000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,1705728.000,,,,28520000.000,
DeferredTaxAssetsValuationAllowance,,2398063.000,,,,51503000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,1008080.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,1389983.000,,,,,
DeferredTaxLiabilities,,,,,,166524000.000,
DeferredTaxLiabilitiesGrossCurrent,,939476.000,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,1249030.000,,,,,
DeferredTaxLiabilitiesNoncurrent,,,250531000.000,212351000.000,213062000.000,172541000.000,166960000.000
DeferredTaxLiabilitiesOther,,,,,,1195000.000,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,,,136117000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,450141.000,,,,,
DepositAssets,,,,,,940000.000,858000.000
DerivativeFairValueOfDerivativeAsset,,,,2829000.000,1249000.000,8269000.000,4189000.000
DerivativeFairValueOfDerivativeLiability,,,8462000.000,9721000.000,8196000.000,2334000.000,2053000.000
DerivativeInstrumentsAndHedgesLiabilitiesNoncurrent,,,2180000.000,2114000.000,1929000.000,1392000.000,1152000.000
DerivativeLiabilitiesCurrent,,,,,,942000.000,901000.000
DueFromOfficersOrStockholdersCurrent,76000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,,26581552.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,31950000.000,
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity,,,,,47100000.000,46900000.000,
EquityMethodInvestments,,,61640000.000,56282000.000,50925000.000,27315000.000,24481000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,4370077.000,26086000.000,31195000.000,43431000.000,52694000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,451979000.000,445903000.000,447866000.000,382171000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,45408000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,536797.000,35971000.000,25574000.000,11845000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,686256.000,43987000.000,46747000.000,47664000.000,45397000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,1066337.000,46991000.000,46873000.000,47665000.000,45407000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,1046284.000,47914000.000,47104000.000,47665000.000,45407000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,1026400.000,47895000.000,47084000.000,47661000.000,45407000.000,
FiniteLivedIntangibleAssetsGross,,14772000.000,700823000.000,690480000.000,693797000.000,661891000.000,
FiniteLivedIntangibleAssetsNet,,10401923.000,674737000.000,659285000.000,650366000.000,609197000.000,605780000.000
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,,,-2300000.000,,,,
Goodwill,,,764540000.000,731174000.000,731144000.000,691712000.000,698276000.000
HeldToMaturitySecuritiesCurrent,,6999067.000,6988000.000,6999000.000,0.000,0.000,
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,-61000.000,,,,
