,2012-12-31,2014-12-31,2015-12-31
AdvertisingExpense,664.000,26672.000,42987.000
AmortizationOfDebtDiscountPremium,166618.000,362453.000,165154.000
AmortizationOfFinancingCosts,5370.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,71221788387.000,75469652233.000
BusinessCombinationAcquisitionRelatedCosts,73800.000,,
CashPeriodIncreaseDecrease,2233.000,27679.000,71377.000
ConversionOfStockAmountIssued1,,459367.000,
CostOfRevenue,846885.000,1480228.000,4369390.000
CostsAndExpensesRelatedParty,,28500.000,
CurrentFederalTaxExpenseBenefit,384000.000,2854141.000,784515.000
DebtConversionConvertedInstrumentAmount1,288365.000,1770393.000,
DebtConversionConvertedInstrumentSharesIssued1,37538635.000,8127192772.000,474531098.000
DebtConversionOriginalDebtAmount1,,341542.000,188356.000
DebtIssuanceCosts,,,70020.000
Depreciation,,12205.000,8406.000
DepreciationAndAmortization,12000.000,12078.000,8406.000
DepreciationDepletionAndAmortization,,12206.000,8406.000
DerivativeGainLossOnDerivativeNet,,-3942562.000,-1196257.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,-6568387.000,,
DerivativeLossOnDerivative,,3942562.000,1187207.000
EarningsPerShareBasicAndDiluted,-0.050,0.000,-0.000
ExtinguishmentOfDebtGainLossIncomeTax,,990282.000,172139.000
GainsLossesOnExtinguishmentOfDebt,71069.000,,39170.000
GeneralAndAdministrativeExpense,780731.000,2842427.000,850285.000
GrossProfit,462366.000,463501.000,1091848.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-681274.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-7760727.000,-8393827.000,-2307396.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-384000.000,-2854141.000,-784515.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,792971.000,2180881.000,1157239.000
IncreaseDecreaseInAccountsPayableRelatedParties,,-4857.000,49076.000
IncreaseDecreaseInAccountsReceivable,46685.000,65967.000,112590.000
IncreaseDecreaseInDerivativeLiabilities,,6432768.000,6200173.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,72461.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-6568387.000,,
IncreaseDecreaseInInventories,-11484.000,-18086.000,1808.000
IncreaseDecreaseInOtherCurrentAssets,2191.000,-1109.000,
IncreaseDecreaseInOtherOperatingAssets,,-613.000,3.000
InterestExpense,568964.000,956806.000,944410.000
LiabilitiesFairValueAdjustment,-6193074.000,,
NetCashProvidedByUsedInFinancingActivities,116787.000,117996.000,-93843.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,116787.000,117996.000,-93843.000
NetCashProvidedByUsedInInvestingActivities,-3121.000,-16963.000,-20915.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-3121.000,-16963.000,-20915.000
NetCashProvidedByUsedInOperatingActivities,-111433.000,-73354.000,186135.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-111433.000,-73354.000,186135.000
NetIncomeLoss,-7730025.000,-8394532.000,-2307396.000
NetIncomeLossAttributableToNoncontrollingInterest,-30702.000,705.000,
NonoperatingIncomeExpense,-7079454.000,-5895981.000,-2312806.000
OperatingExpenses,1143640.000,2961347.000,1086438.000
OperatingIncomeLoss,,-2497846.000,5410.000
PaymentsForRepurchaseOfCommonStock,,,16493.000
PaymentsToAcquirePropertyPlantAndEquipment,3121.000,16963.000,20915.000
PreferredStockDividendRatePercentage,,,0.050
ProceedsFromConvertibleDebt,17350.000,170500.000,16500.000
ProceedsFromIssuanceOfCommonStock,10000.000,,
ProceedsFromIssuanceOfSecuredDebt,69725.000,-65363.000,608500.000
ProceedsFromLinesOfCredit,-4087.000,,
ProceedsFromNotesPayable,31600.000,,18500.000
ProceedsFromRelatedPartyDebt,,22269.000,4939.000
ProfitLoss,,,2307396.000
RelatedPartyCosts,,,228148.000
RepaymentsOfConvertibleDebt,-261323.000,,9000.000
RepaymentsOfNotesPayable,1500.000,,21000.000
RepaymentsOfRelatedPartyDebt,6301.000,9410.000,24567.000
RepaymentsOfSecuredDebt,,,671222.000
ResearchAndDevelopmentExpense,58948.000,106842.000,146284.000
Revenues,1309251.000,1943729.000,5461238.000
SalesRevenueNet,1309251.000,1943729.000,5461238.000
SellingAndMarketingExpense,291961.000,,81463.000
ShareBasedCompensation,32194.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,4.555,4.555
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.001,0.001
StockIssuedDuringPeriodSharesShareBasedCompensation,85787184.000,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,326605.000,4043921.000,84611.000
StockIssuedDuringPeriodValueConversionOfUnits,,459367.000,
StockIssuedDuringPeriodValueIssuedForServices,77792.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,149744.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,155261824.000,5743362993.000,8505284116.000
