,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCostsAndDiscounts,,,2000000.000,,,,2000000.000
BusinessCombinationAcquisitionRelatedCosts,1000000.000,1000000.000,,0.000,0.000,,1000000.000
BusinessCombinationIntegrationRelatedCosts,1000000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-35000000.000,,,,-111000000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,19000000.000,,,,-18000000.000
CommonStockDividendsPerShareCashPaid,,0.210,,0.230,0.240,,
CommonStockDividendsPerShareDeclared,,0.215,0.000,,,,0.270
ComprehensiveIncomeNetOfTax,65000000.000,13000000.000,-33000000.000,78000000.000,111000000.000,-3000000.000,17000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,7000000.000,-5000000.000,-12000000.000,-23000000.000,-27000000.000,-80000000.000,-9000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,72000000.000,8000000.000,-45000000.000,55000000.000,84000000.000,-83000000.000,8000000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,,2700000000.000,,,,3000000000.000
CostOfRevenue,67000000.000,69000000.000,83000000.000,75000000.000,76000000.000,72000000.000,84000000.000
CostsAndExpenses,130000000.000,122000000.000,151000000.000,145000000.000,154000000.000,351000000.000,164000000.000
DepreciationAmortizationAndAccretionNet,,,,,,,75000000.000
DepreciationDepletionAndAmortization,59000000.000,50000000.000,66000000.000,67000000.000,75000000.000,89000000.000,75000000.000
EquityMethodInvestmentDividendsOrDistributions,,,,,,,13000000.000
GainLossOnCashFlowHedgeIneffectivenessNet,,,0.000,,,,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-3000000.000
GainsLossesOnExtinguishmentOfDebt,-7000000.000,-2000000.000,,0.000,0.000,,
GeneralAndAdministrativeExpense,3000000.000,2000000.000,2000000.000,3000000.000,3000000.000,6000000.000,4000000.000
IncomeLossFromEquityMethodInvestments,9000000.000,19000000.000,2000000.000,18000000.000,13000000.000,4000000.000,19000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,-17000000.000,,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,-2000000.000,,,,3000000.000
