,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1214000.000,2483000.000,3861000.000,1994000.000,2324000.000,3640000.000,2998000.000,1319000.000,1781000.000,3930000.000,7524000.000,5812000.000,5283000.000,3713000.000,3738000.000,6254000.000,2766000.000,2270000.000,6283000.000,1918000.000,1406000.000,1185000.000,6202000.000,6699000.000
AccountsReceivableNetCurrent,27840000.000,19456000.000,22970000.000,30727000.000,36067000.000,31627000.000,42359000.000,48398000.000,41639000.000,40516000.000,45534000.000,66326000.000,61971000.000,50898000.000,68475000.000,80358000.000,93507000.000,86931000.000,90590000.000,77654000.000,90433000.000,114886000.000,115216000.000,102491000.000
AccruedLiabilitiesCurrent,5178000.000,3866000.000,5886000.000,6337000.000,5346000.000,5806000.000,6674000.000,7134000.000,9329000.000,8147000.000,12265000.000,8978000.000,9686000.000,9471000.000,12638000.000,13330000.000,16086000.000,14380000.000,15469000.000,13804000.000,18951000.000,20394000.000,20958000.000,23829000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,31632000.000,,,,25589000.000,,,,32254000.000,,,,40766000.000,,,,46202000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-42000.000,-251000.000,-362000.000,-100000.000,-303000.000,149000.000,-63000.000,-1056000.000,-1098000.000,-316000.000,-199000.000,-16000.000,504000.000,-668000.000,-1912000.000,-2345000.000,-1604000.000,-2402000.000,-3404000.000,-2183000.000,-2930000.000,-3715000.000,-5276000.000,-4784000.000
AdditionalPaidInCapitalCommonStock,127620000.000,130682000.000,137556000.000,143187000.000,148171000.000,153639000.000,160637000.000,168102000.000,180106000.000,228855000.000,248336000.000,259179000.000,273664000.000,289962000.000,301465000.000,317042000.000,339408000.000,350075000.000,364973000.000,376747000.000,395817000.000,403765000.000,418497000.000,431479000.000
AllowanceForDoubtfulAccountsReceivableCurrent,687000.000,750000.000,882000.000,1015000.000,928000.000,688000.000,747000.000,1130000.000,1098000.000,1080000.000,1055000.000,1089000.000,1231000.000,1311000.000,1517000.000,1695000.000,1945000.000,1934000.000,1992000.000,1758000.000,1989000.000,2064000.000,1041000.000,1650000.000
Assets,158627000.000,165534000.000,189835000.000,200717000.000,208695000.000,212205000.000,224631000.000,230419000.000,241320000.000,546375000.000,573353000.000,560738000.000,571227000.000,587323000.000,622217000.000,644059000.000,672325000.000,683770000.000,687481000.000,673926000.000,712014000.000,785766000.000,817885000.000,827428000.000
AssetsCurrent,133675000.000,133914000.000,147666000.000,159338000.000,167207000.000,170547000.000,182701000.000,186336000.000,198010000.000,422963000.000,304545000.000,306732000.000,298767000.000,328344000.000,357852000.000,394943000.000,381589000.000,393421000.000,383201000.000,423217000.000,429022000.000,470189000.000,518780000.000,494537000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,189000.000,72000.000,87000.000,37000.000,42000.000,2000.000,107000.000,250000.000,33000.000,4000.000,2000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,446000.000,791000.000,213000.000,554000.000,947000.000,1617000.000,414000.000,158000.000,489000.000,892000.000,777000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,86210000.000,89868000.000,86751000.000,101850000.000,236340000.000,414069000.000,378157000.000,383160000.000,417607000.000,417845000.000,394427000.000,429568000.000,430649000.000,430782000.000,389262000.000,418434000.000,419520000.000,422591000.000,423736000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,45000.000,42000.000,79000.000,101000.000,90000.000,110000.000,62000.000,36000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,509000.000,905000.000,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,42079000.000,26882000.000,42167000.000,,,,252291000.000,217329000.000,139249000.000,244609000.000,322938000.000,233057000.000,298363000.000,257547000.000,385429000.000,196988000.000,130667000.000,282004000.000,327981000.000,378815000.000
