,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,11483000.000,2949000.000,9304000.000,6240000.000,7323000.000,5104000.000,2002000.000,5386000.000,5573000.000,-14622000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,0.000
AmortizationOfFinancingCostsAndDiscounts,,,639000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,1500000.000,,,,2300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,60395000.000,674000.000,1989000.000,1814000.000,2373000.000,-3495000.000,18880000.000,21391000.000,22693000.000,-41964000.000,20720000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3236000.000,,,,-30955000.000,,,,-117237000.000
CostOfRevenue,141736000.000,155932000.000,199376000.000,225579000.000,213710000.000,308092000.000,123822000.000,127753000.000,143500000.000,328486000.000,150048000.000
DeferredIncomeTaxExpenseBenefit,,,-1590000.000,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,-10328000.000,,,,-2050000.000
Depreciation,,,,,,,6800000.000,,,,
DepreciationDepletionAndAmortization,,,5369000.000,,,,8322000.000,,,,11693000.000
EarningsPerShareBasic,-0.240,0.120,0.130,0.260,0.140,-0.260,-0.780,-0.660,-0.740,-0.830,-0.780
EarningsPerShareBasicDistributed,0.000,,,,,,,,,,
EarningsPerShareBasicUndistributed,-0.240,,,,,,,,,,
EarningsPerShareDiluted,-0.240,0.100,0.110,0.240,0.130,-0.230,-0.780,-0.660,-0.740,-0.830,-0.780
EarningsPerShareDilutedDistributed,0.000,,,,,,,,,,
EarningsPerShareDilutedUndistributed,-0.240,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-2027000.000,,,,-12000.000,,,,404000.000
EffectiveIncomeTaxRateContinuingOperations,-0.090,-0.252,0.163,0.243,0.311,-0.404,,,0.106,,-0.251
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.117,0.156,,,
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,,,,,,,8.760,,,,8.020
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,6067000.000,,,,690000.000,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,690000.000,,,,0.000
FinancingReceivableSignificantSales,37900000.000,52400000.000,35300000.000,50400000.000,55100000.000,53423000.000,20653000.000,43794000.000,35210000.000,68112000.000,37388000.000
ForeignCurrencyTransactionGainLossBeforeTax,,,-2190000.000,,,,,,,,
GainLossOnSaleOfAccountsReceivable,-300000.000,-500000.000,-300000.000,-400000.000,-500000.000,-366000.000,142000.000,317000.000,267000.000,540000.000,313000.000
GeneralAndAdministrativeExpense,41171000.000,20097000.000,35659000.000,26255000.000,25195000.000,20724000.000,24721000.000,24442000.000,24945000.000,33259000.000,22759000.000
GoodwillAcquiredDuringPeriod,,,,,,,37500000.000,,,,
GrossProfit,102869000.000,124039000.000,163733000.000,194340000.000,186630000.000,128511000.000,59714000.000,93002000.000,97069000.000,212135000.000,68566000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-18202000.000,11673000.000,20024000.000,46260000.000,27273000.000,-40972000.000,-121742000.000,-108717000.000,-116397000.000,-28318000.000,
IncomeTaxExpenseBenefit,1639000.000,-2947000.000,3272000.000,11229000.000,8474000.000,-6521000.000,-14283000.000,-16950000.000,-12329000.000,87391000.000,22282000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-50017000.000,,,,-84001000.000,,,,-105524000.000
IncreaseDecreaseInAccountsReceivable,,,-77684000.000,,,,-99368000.000,,,,-109588000.000
IncreaseDecreaseInDeferredRevenue,,,-1695000.000,,,,1105000.000,,,,-737000.000
IncreaseDecreaseInInventories,,,11017000.000,,,,-48496000.000,,,,40543000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-1451000.000,,,,4574000.000,,,,14936000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,0.000,0.000,0.000,0.000,0.000
LeaseAndRentalExpense,1900000.000,2000000.000,2400000.000,2500000.000,3300000.000,4000000.000,5400000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,16168000.000,,,,1352000.000,,,,-320000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,16168000.000,,,,1352000.000,,,,-320000.000
NetCashProvidedByUsedInInvestingActivities,,,-77172000.000,,,,970000.000,,,,20617000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-77172000.000,,,,970000.000,,,,20617000.000
NetCashProvidedByUsedInOperatingActivities,,,66267000.000,,,,-33265000.000,,,,-137938000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,66267000.000,,,,-33265000.000,,,,-137938000.000
NetIncomeLoss,-19841000.000,14620000.000,16752000.000,35031000.000,18799000.000,-34451000.000,-107459000.000,-91767000.000,-104068000.000,-115709000.000,-111150000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,-107459000.000,,,,
OperatingExpenses,119535000.000,110582000.000,141465000.000,148202000.000,158994000.000,169805000.000,181149000.000,202379000.000,212658000.000,238703000.000,156781000.000
OperatingIncomeLoss,-16666000.000,13457000.000,22268000.000,46138000.000,27636000.000,-41294000.000,-121435000.000,-109377000.000,-115589000.000,-26568000.000,-88215000.000
OtherNonoperatingIncomeExpense,-1536000.000,-1784000.000,-2244000.000,122000.000,-363000.000,322000.000,-307000.000,660000.000,-808000.000,-1750000.000,-653000.000
OtherOperatingActivitiesCashFlowStatement,,,,,,,765000.000,,,,1630000.000
OtherPaymentsToAcquireBusinesses,,,,,,,356000.000,,,,75000.000
PaymentsOfDebtIssuanceCosts,,,,,,,3085000.000,,,,0.000
PaymentsOfStockIssuanceCosts,,,,,,,0.000,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,1321000.000,,,,,,,,6283000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,79368000.000,,,,0.000,,,,
PaymentsToAcquireBusinessesGross,,,5100000.000,,,,45040000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,5207000.000,,,,8219000.000,,,,5166000.000
ProceedsFromIssuanceOfCommonStock,,,12325000.000,,,,4103000.000,,,,6038000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,,,,,,14160000.000
ProceedsFromRepaymentsOfDebt,,,0.000,,,,,,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,12503000.000,,,,54229000.000,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,,,11623000.000
ProductWarrantyAccrualPayments,1801000.000,2073000.000,3480000.000,5559000.000,5809000.000,6078000.000,5515000.000,4943000.000,4068000.000,3657000.000,1931000.000
ProductWarrantyAccrualWarrantiesIssued,3928000.000,2778000.000,6044000.000,5309000.000,6515000.000,7509000.000,,,,,
ProductWarrantyExpense,,,,,,,2670000.000,5871000.000,4485000.000,6246000.000,1428000.000
ResearchAndDevelopmentExpense,34663000.000,42376000.000,49437000.000,58453000.000,67372000.000,66432000.000,76979000.000,93049000.000,96146000.000,92728000.000,66166000.000
RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,,,,,,,0.070,,,,
RestructuringCharges,,,,,,,6500000.000,,,,12455000.000
RestructuringCostsAndAssetImpairmentCharges,,,,,,,,,,,966000.000
Revenues,244605000.000,279971000.000,363109000.000,419919000.000,400340000.000,436603000.000,183536000.000,220755000.000,240569000.000,540621000.000,218614000.000
SalesRevenueNet,244605000.000,279971000.000,363109000.000,419919000.000,400340000.000,436603000.000,183536000.000,220755000.000,240569000.000,540621000.000,218614000.000
SellingAndMarketingExpense,43701000.000,48109000.000,56369000.000,63494000.000,66427000.000,82649000.000,79449000.000,84888000.000,91567000.000,112716000.000,67856000.000
ShareBasedCompensation,34193000.000,13913000.000,26501000.000,18189000.000,17870000.000,18120000.000,15731000.000,17404000.000,18466000.000,17926000.000,13125000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,,,,,,1370000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,,,,,,,18.420
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,,,,,,,3526000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,9.390
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,,,,,,,1796000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,,,,,,,,,,13.810
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,203784000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,74000.000,,,,440000.000,,,,992000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,20.910,,,,20.660,,,,18.240
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,420000.000,,,,2054000.000,,,,1506000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,22.470,,,,,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,1.440,,,,1.100,,,,1.440
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,45.560,,,,10.730,,,,9.420
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,22710000.000,10964000.000,17197000.000,11949000.000,10547000.000,13016000.000,13729000.000,12018000.000,12893000.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,2300000.000,4000000.000,,,,,,,,,
StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,,,,,,,431673.000,,,,625811.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,4143000.000,,,,795000.000,,,,704000.000
UndistributedEarnings,-19841000.000,14584000.000,16752000.000,,18799000.000,,,,,,
UndistributedEarningsDiluted,-19841000.000,14585000.000,16752000.000,,18799000.000,,,,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,0.000,36000.000,0.000,,0.000,,,,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,0.000,-1000.000,0.000,,0.000,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,82936000.000,145186000.000,148573000.000,146781000.000,146055000.000,-294923000.000,137543000.000,138942000.000,140124000.000,-277184000.000,142899000.000
WeightedAverageNumberOfSharesOutstandingBasic,82936000.000,125713000.000,132278000.000,133150000.000,135800000.000,-266633000.000,137543000.000,138942000.000,140124000.000,-277184000.000,142899000.000
