,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3471790.000,3890901.000,4342480.000,3152445.000,4061369.000,2360667.000,6749625.000,3980488.000,4925372.000,6903250.000,8749000.000,4712000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,3785223.000,3530702.000,8208000.000,2367000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3889044.000,,,,3960644.000,,,,4135000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-18782.000,7975.000,10102.000,42400.000,-205856.000,30138.000,75117.000,55917.000,2000.000,-49000.000
AdditionalPaidInCapitalCommonStock,182198608.000,182906231.000,231152894.000,231946082.000,249045832.000,324683788.000,325784484.000,338821662.000,340349923.000,341973243.000,364148000.000,373631000.000
Assets,84688613.000,73956363.000,108337459.000,103198167.000,107986859.000,170672845.000,175353974.000,166905751.000,148574351.000,122130182.000,114654000.000,103140000.000
AssetsCurrent,84150972.000,73148895.000,107573354.000,102495578.000,107265105.000,169958959.000,174530230.000,165955241.000,147640472.000,121258832.000,112389000.000,100838000.000
CapitalLeaseObligationsNoncurrent,,11333.000,10677.000,10023.000,9332.000,8642.000,7942.000,14312.000,13176.000,12022.000,18000.000,16000.000
CashAndCashEquivalentsAtCarryingValue,81619184.000,72224557.000,36205559.000,29135895.000,43665766.000,39034709.000,46773566.000,34452266.000,36802778.000,25228034.000,24266000.000,
ClassOfWarrantOrRightOutstanding,22580.000,30258.000,30258.000,30258.000,27839.000,27839.000,62800.000,62800.000,60850.000,60850.000,60850.000,123091.000
CommonStockCapitalSharesReservedForFutureIssuance,4440939.000,4450617.000,4434072.000,5897326.000,5884690.000,5909424.000,5878033.000,7892537.000,7884569.000,7819596.000,7758565.000,10267547.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,26358626.000,26376626.000,39241173.000,39347565.000,42060179.000,50736251.000,50802603.000,52170958.000,52177674.000,52242647.000,55768414.000,57133959.000
CommonStockSharesOutstanding,26358626.000,26376626.000,39241173.000,39347565.000,42060179.000,50736251.000,50802603.000,52170958.000,52177674.000,52242647.000,55768414.000,57133959.000
CommonStockValue,26359.000,26377.000,39241.000,39347.000,42060.000,50736.000,50802.000,52171.000,52178.000,52243.000,56000.000,57000.000
DebtInstrumentCollateralAmount,,,,,,,,,,,100000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,,,0.065,0.065,0.065,0.065,,
DeferredIncomeTaxLiabilities,,,90385.000,,,,81706.000,,,,105000.000,
DeferredRentCreditCurrent,34795.000,36615.000,38359.000,40254.000,42074.000,41818.000,43907.000,45996.000,48086.000,50175.000,52000.000,54000.000
DeferredRentCreditNoncurrent,302696.000,292253.000,281885.000,271291.000,260622.000,250841.000,238917.000,226918.000,214679.000,200666.000,187000.000,173000.000
DeferredRevenue,,,,,,,3750000.000,1875000.000,,,,
