,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,133.000,,,,133.000
AdvertisingExpense,5646.000,12492.000,9180.000,39869.000,249981.000,33484.000
AllocatedShareBasedCompensationExpense,,49200.000,,,,254777.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,5792.000,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,8577.000,,,,-190266.000
ComprehensiveIncomeNetOfTax,,-103456.000,-115662.000,,,111163.000
CostOfServices,35603.000,137441.000,44177.000,83209.000,197355.000,165159.000
Depreciation,660.000,4133.000,,,,10177.000
DepreciationDepletionAndAmortization,,4265.000,,,,10306.000
DerivativeGainLossOnDerivativeNet,,,,,,49009.000
EarningsPerShareBasicAndDiluted,0.010,-0.010,-0.010,0.000,-0.120,0.010
FairValueAssumptionsExpectedDividendRate,,,,,,0.000
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.670
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,,,,,-49009.000
GainLossOnSaleOfSecuritiesNet,,,,,,262.000
GeneralAndAdministrativeExpense,149443.000,114338.000,197879.000,94099.000,-23675.000,195401.000
GrossProfit,205537.000,62174.000,105589.000,153384.000,-151873.000,375977.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-113856.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,0.000,,,,0.000
IncreaseDecreaseInAccountsAndNotesReceivable,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,25237.000,,,,0.000
IncreaseDecreaseInAccountsReceivable,,-68270.000,,,,333094.000
IncreaseDecreaseInAccruedTaxesPayable,,0.000,,,,
IncreaseDecreaseInNotesReceivableCurrent,,,,,,-7397.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,24441.000
IncreaseDecreaseInPrepaidExpense,,30289.000,,,,49228.000
IncreaseDecreaseInPrepaidRent,,-5750.000,,,,-6813.000
InterestExpense,,0.000,,,,
InterestExpenseDebt,,,,,,22340.000
InterestIncomeOperating,0.000,0.000,1808.000,5128.000,7080.000,7397.000
InterestPaid,,0.000,,,,0.000
LicensesRevenue,210000.000,194235.000,142986.000,227500.000,25000.000,531030.000
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,-75000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,-75000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,-84038.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,-84038.000
NetCashProvidedByUsedInOperatingActivities,,8577.000,,,,-31228.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,8577.000,,,,-31228.000
NetIncomeLoss,50448.000,-113856.000,-99662.000,18752.000,-1269507.000,111163.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,111163.000
OperatingExpenses,155089.000,176030.000,207059.000,139760.000,798514.000,228885.000
OperatingIncomeLoss,50448.000,-113856.000,-101470.000,13624.000,-950387.000,147092.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,-16000.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,10400.000,-16000.000,,,0.000
OtherExpenses,0.000,,,,,35929.000
OtherIncome,,,,6000.000,,
OtherNoncashExpense,,,,,,0.000
OtherNonoperatingIncomeExpense,,0.000,1808.000,5128.000,-319120.000,
OtherSalesRevenueNet,31140.000,5380.000,6780.000,3093.000,26482.000,10106.000
PaymentsToAcquireInvestments,,,,,,69784.000
PaymentsToAcquireMarketableSecurities,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,0.000,,,,14254.000
ProceedsFromIssuanceOfCommonStock,,0.000,,,,0.000
RepaymentsOfConvertibleDebt,,,,,,75000.000
Revenues,241140.000,199615.000,149766.000,236593.000,45482.000,541136.000
SalesRevenueNet,241140.000,199615.000,149766.000,230593.000,45482.000,541136.000
ShareBasedCompensation,,49200.000,0.000,0.000,578000.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,120000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10038325.000,9906250.000,10092500.000,9976146.000,-19748810.000,10226086.000
