,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,237818.000,366005.000,331192.000
AccountsReceivableNet,189001.000,313600.000,444233.000
AccumulatedDistributionsInExcessOfNetIncome,850595.000,1442163.000,1841976.000
AdditionalPaidInCapitalCommonStock,2669580.000,3068672.000,6371050.000
AllowanceForDoubtfulAccountsReceivable,0.000,0.000,0.000
Assets,34585158.000,34594590.000,34211663.000
CashAndCashEquivalentsAtCarryingValue,248503.000,605049.000,569001.000
CommonStockParOrStatedValuePerShare,,0.010,
CommonStockSharesAuthorized,,490000000.000,
DebtWeightedAverageInterestRate,0.039,0.041,0.039
DeferredCostsCurrentAndNoncurrent,,1337541.000,1214076.000
DeferredFinanceCostsNet,,1300000.000,
DeferredTaxAssetsLiabilitiesNet,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,109072.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,337888.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,72948.000,
DeferredTaxLiabilitiesOther,,23561.000,
DividendsPayableCurrentAndNoncurrent,3865.000,,32265.000
DueToAffiliateCurrentAndNoncurrent,16919.000,77508.000,77113.000
DueToRelatedPartiesCurrentAndNoncurrent,17000.000,78000.000,
FiniteLivedIntangibleAssetsGross,3471361.000,3471361.000,3471361.000
InvestmentBuildingAndBuildingImprovements,26971327.000,26971327.000,26971327.000
Land,2307312.000,2307312.000,2307312.000
Liabilities,32763226.000,32964683.000,29670194.000
LiabilitiesAndStockholdersEquity,34585158.000,34594590.000,34211663.000
LineOfCredit,22000000.000,22000000.000,21275000.000
LongTermDebt,32300000.000,32300000.000,
NotesPayableRelatedPartiesCurrentAndNoncurrent,10300000.000,10300000.000,7750000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,,6400.000,10638.000
RealEstateAccumulatedDepreciation,,312350.000,
RealEstateGrossAtCarryingValue,,29278639.000,
RealEstateHeldforsale,,0.000,
RealEstateInvestmentPropertyAccumulatedDepreciation,59714.000,418000.000,776285.000
RealEstateInvestmentPropertyAtCost,32750000.000,32750000.000,32750000.000
RealEstateInvestmentPropertyNet,32690286.000,32332000.000,31973715.000
StockholdersEquity,1821932.000,1629907.000,4536212.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1821932.000,1629907.000,4541469.000
TemporaryEquityCarryingAmountAttributableToParent,,,5257.000
UnrecognizedTaxBenefits,,0.000,
