,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,2100171.000,2085868.000,1725297.000,1727948.000,2651657.000,2530654.000,2334514.000,2462887.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1717668.000,1800473.000,1853740.000,1965908.000,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,63020.000,78050.000,91550.000,96552.000,,,
AccountsReceivableGrossCurrent,,42437.000,,,,,,,,,,
AccountsReceivableNet,,,,,76305.000,316545.000,850.000,441641.000,0.000,,,
AccountsReceivableNetCurrent,,924.000,5763.000,,850.000,850.000,850.000,,,,,12000.000
AccountsReceivableRelatedPartiesCurrent,,41513.000,0.000,75455.000,75455.000,315695.000,,441641.000,,,,
AccruedLiabilitiesCurrent,2034924.000,2107486.000,2180677.000,2165634.000,2256133.000,2326271.000,2501685.000,2595622.000,2476036.000,2570052.000,2601508.000,2535305.000
AccruedPayrollTaxesCurrent,758269.000,707067.000,733651.000,673832.000,655446.000,701706.000,722349.000,626292.000,590799.000,575589.000,560589.000,622909.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-107.000,28665.000,28665.000,28665.000,28665.000,28665.000,28665.000,28665.000,29429.000,31721.000,34012.000,36304.000
AdditionalPaidInCapital,18327158.000,18428307.000,18518874.000,18511089.000,19087584.000,19886058.000,20318498.000,20659685.000,25100864.000,26066089.000,27036562.000,28303297.000
Assets,950813.000,812886.000,1219912.000,1916391.000,2300547.000,3802878.000,5789880.000,4140130.000,6492512.000,5402118.000,2713595.000,3253945.000
AssetsCurrent,745923.000,610290.000,1019502.000,1718168.000,1685540.000,2756734.000,4583060.000,3971131.000,6293051.000,5205573.000,2519965.000,3063231.000
