,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,3000.000,5000.000,4000.000,23000.000,2000.000,2000.000,5000.000,4000.000,2000.000,3000.000
AccruedLiabilitiesCurrent,33000.000,33000.000,42000.000,34000.000,35000.000,59000.000,41000.000,41000.000,59000.000,48000.000
AdditionalPaidInCapital,6501000.000,6501000.000,6502000.000,6503000.000,6504000.000,6504000.000,6403000.000,6403000.000,6403000.000,6489000.000
Assets,63000.000,54000.000,41000.000,38000.000,31000.000,36000.000,30000.000,20000.000,22000.000,47000.000
AssetsCurrent,63000.000,54000.000,41000.000,38000.000,31000.000,36000.000,30000.000,20000.000,22000.000,47000.000
CashAndCashEquivalentsAtCarryingValue,51000.000,46000.000,37000.000,22000.000,19000.000,28000.000,26000.000,20000.000,16000.000,41000.000
ClassOfWarrantOrRightOutstanding,,,,,,,1686510000.000,1686510.000,1686510.000,1686510.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,57246690.000
CommonStockSharesOutstanding,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,52519896.000,57246690.000
CommonStockValue,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,57000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.050,0.050,0.050
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,2007000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,14000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,2040000.000,,,
DerivativeFairValueOfDerivativeLiability,,,,,,,33000.000,16000.000,16000.000,16000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,33000.000,16000.000,16000.000,16000.000
DerivativeLiabilitiesCurrent,,,,,,,,16000.000,16000.000,16000.000
DerivativeLiabilitiesNoncurrent,,,,,,,33000.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,6577000.000,6588000.000,6610000.000,6625000.000,6638000.000,6707000.000,6655000.000,6647000.000,6686000.000,6741000.000
DueToRelatedPartiesCurrent,,,,,,,,,50000.000,50000.000
DueToRelatedPartiesNoncurrent,,,,,,,150000.000,150000.000,125000.000,125000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,0.000,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,,0.500,,,
InterestPayableCurrentAndNoncurrent,,,,,,4100.000,,7600.000,9700.000,12000.000
Liabilities,86000.000,88000.000,96000.000,107000.000,112000.000,186000.000,229000.000,211000.000,252000.000,242000.000
LiabilitiesAndStockholdersEquity,63000.000,54000.000,41000.000,38000.000,31000.000,36000.000,30000.000,20000.000,22000.000,47000.000
LiabilitiesCurrent,36000.000,38000.000,46000.000,57000.000,37000.000,61000.000,46000.000,45000.000,111000.000,101000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,100000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,50000.000,,,
LongTermNotesPayable,,,,,75000.000,125000.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,75000.000,125000.000,,,,
NotesReceivableRelatedParties,-50000.000,-50000.000,-50000.000,-50000.000,,,,,,
OperatingLossCarryforwards,,,,,,,5900000.000,,,
OtherLiabilitiesNoncurrent,,,,,,,19000.000,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesOutstanding,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000
PrepaidExpenseCurrent,12000.000,8000.000,4000.000,16000.000,12000.000,8000.000,4000.000,,6000.000,6000.000
RetainedEarningsAccumulatedDeficit,,,,,,,-6700000.000,-6700000.000,6700000.000,6700000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,2193258.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,102500000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,102500000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,1.380,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,0.000,,,
StockholdersEquity,-23000.000,-34000.000,-55000.000,-69000.000,-81000.000,-150000.000,-199000.000,-191000.000,-230000.000,-195000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-23000.000,-34000.000,-55000.000,-69000.000,-81000.000,-150000.000,-199000.000,-191000.000,-230000.000,-195000.000
WarrantsAndRightsOutstanding,,,,,,,1686510.000,,16000.000,16000.000
