,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,847000.000,,,,613000.000,,,,549000.000,,,,300000.000,,,,468000.000,,,,486000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,234000.000,,,,208000.000,,,,101000.000,,,,85000.000,,,,93000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,34000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,403000.000,451000.000,477000.000,477000.000,466000.000,438000.000,437000.000,432000.000,434000.000,493000.000,496000.000,497000.000,564000.000,255000.000,239000.000,238000.000,238000.000,239000.000,240000.000,244000.000,240000.000,236000.000,239000.000
AssetImpairmentCharges,,,,,,,,,0.000,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,-702000.000,,,,-1714000.000,,,,-207000.000,,,,-1015000.000,,,,-444000.000,,,,-1602000.000
ComprehensiveIncomeNetOfTax,,,-797000.000,-710000.000,-47031000.000,-1499000.000,-725000.000,-1179000.000,-7583000.000,-5869000.000,-682000.000,3228000.000,-10519000.000,-186000.000,-408000.000,2126000.000,1180000.000,59000.000,597000.000,722000.000,1942000.000,-688000.000,763000.000
ConvertiblePreferredDividendsNetOfTax,,,,,,,,,,,,,,,,,146000.000,,154000.000,158000.000,165000.000,170000.000,172000.000
CostOfGoodsSold,4429000.000,4629000.000,4365000.000,5033000.000,6063000.000,6069000.000,4262000.000,4974000.000,4217000.000,4504000.000,4392000.000,5336000.000,4515000.000,5149000.000,3804000.000,5326000.000,5286000.000,6032000.000,4512000.000,5689000.000,5248000.000,5319000.000,5758000.000
CurrentForeignTaxExpenseBenefit,,,,,,,,,,,74000.000,83000.000,112000.000,174000.000,85000.000,,,,36000.000,58000.000,71000.000,111000.000,95000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,100000.000,,,,
DeferredIncomeTaxExpenseBenefit,,,-597000.000,,,,-289000.000,,,,-59000.000,,,,0.000,,,,,,,,
Depreciation,,,341000.000,,,,339000.000,,,,374000.000,,,,305000.000,,,,220000.000,,,,233000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,,,,,,,,0.000,,,0.000,0.000,,
DividendsPreferredStock,,,,,,,,,,,-120000.000,,,,197000.000,,,,225000.000,,,,251000.000
DividendsPreferredStockPaidinkind,,,,,,,,,,,120000.000,,,,,,,,,,,,
EarningsPerShareBasic,0.060,0.010,-0.050,-0.020,-2.590,-0.100,-0.030,-0.060,,,,0.150,-0.720,,,0.090,0.040,,0.020,0.030,0.080,-0.050,0.020
