,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AccountsPayableCurrent,898113000.000,892436000.000,808674000.000,903847000.000,890233000.000,883048000.000,922658000.000,961851000.000,982733000.000,936315000.000,957633000.000,1064228000.000,947270000.000,984539000.000,1040645000.000
AccountsReceivableNetCurrent,3325556000.000,3355991000.000,3222310000.000,3080877000.000,3501506000.000,3518104000.000,3375047000.000,3333126000.000,3506187000.000,3588189000.000,3804826000.000,3859567000.000,3779792000.000,3688052000.000,3717048000.000
AccruedIncomeTaxesCurrent,201625000.000,238567000.000,315446000.000,253527000.000,379003000.000,186586000.000,283608000.000,266593000.000,356021000.000,294627000.000,404306000.000,355274000.000,434591000.000,270521000.000,348526000.000
AccruedIncomeTaxesNoncurrent,1653847000.000,1437393000.000,1506518000.000,1597590000.000,1596698000.000,1141449000.000,1169842000.000,1224251000.000,1262262000.000,1296201000.000,1299129000.000,1303367000.000,1312787000.000,901771000.000,896075000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1548256000.000,1637839000.000,1692729000.000,1699087000.000,1608211000.000,1708458000.000,1767443000.000,1835013000.000,1752965000.000,1751879000.000,1754052000.000,1769090000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,5000.000,,,,0.000,0.000,0.000,0.000,0.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-19277000.000,,,,-225069000.000,-147514000.000,-121812000.000,-22887000.000,-16694000.000,1870000.000,61435000.000,27651000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,538415000.000,,,,-456180000.000,452970000.000,447726000.000,444490000.000,-568177000.000,564113000.000,559586000.000,556265000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-160908000.000,,,,-434913000.000,-338102000.000,-348776000.000,-281207000.000,-339326000.000,-518758000.000,-662923000.000,-748730000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-474117000.000,-288174000.000,-630386000.000,-718595000.000,-645153000.000,-728975000.000,-902856000.000,-1116162000.000,-938586000.000,-918314000.000,-748584000.000,-924197000.000,-1081001000.000,-1161074000.000,-1277344000.000
AdditionalPaidInCapital,4922086000.000,5054214000.000,5129706000.000,5203573000.000,5309316000.000,5554278000.000,5640217000.000,5747846000.000,5848553000.000,5940752000.000,6063662000.000,6194032000.000,6316946000.000,6546378000.000,6651006000.000
Assets,15290845000.000,15808096000.000,15535915000.000,16665415000.000,16408020000.000,16358730000.000,16523758000.000,16867049000.000,16515938000.000,16357209000.000,17002384000.000,17930452000.000,17630033000.000,16991565000.000,17308727000.000
AssetsCurrent,10992719000.000,11554680000.000,11458026000.000,12587931000.000,12013526000.000,12016949000.000,12078919000.000,11844178000.000,11291459000.000,10633880000.000,11134693000.000,11904442000.000,11576245000.000,11007808000.000,11069521000.000
AssetsNoncurrent,4298126000.000,4253416000.000,4077889000.000,4077484000.000,4394494000.000,4341781000.000,4444839000.000,5022871000.000,5224479000.000,5723329000.000,5867691000.000,6026010000.000,6053788000.000,5983757000.000,6239206000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,174383000.000,209952000.000,297963000.000,369145000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,57732000.000,37440000.000,62400000.000,80877000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,123817000.000,164104000.000,228031000.000,271279000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5091906000.000,5568746000.000,5628659000.000,6640526000.000,5678892000.000,5636086000.000,5938085000.000,5631885000.000,4527198000.000,3680274000.000,4048859000.000,4921305000.000,4472347000.000,4061400000.000,4026189000.000
CommonStockParOrStatedValuePerShare,,,1.250,,,,,,,,,,,,
CommonStockSharesAuthorized,40000000000.000,40000000000.000,40000000000.000,40000000000.000,40000000000.000,40000000000.000,,,,,,,,,
CommonStockSharesIssued,1049032064.000,1049032064.000,1049032064.000,1049032064.000,1049032064.000,1049032064.000,,,,,,,,,
CommonStockValue,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000,1704162000.000
DebtCurrent,4762000.000,4653000.000,5381000.000,11000.000,13000.000,13000.000,0.000,0.000,0.000,167000.000,139000.000,330000.000,4000.000,191000.000,1000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,26733000.000,,,
DeferredRevenueCurrent,2112177000.000,2370869000.000,2156711000.000,2275052000.000,2127658000.000,2318238000.000,2253450000.000,2230615000.000,2140981000.000,2438786000.000,2308594000.000,2348034000.000,2170743000.000,2297747000.000,2142085000.000
DeferredRevenueNoncurrent,554413000.000,541137000.000,546596000.000,553764000.000,536073000.000,527895000.000,504628000.000,517397000.000,525665000.000,529086000.000,517221000.000,544831000.000,524861000.000,513300000.000,506409000.000
DeferredSetUpCostsNoncurrent,552893000.000,557641000.000,553517000.000,537943000.000,551191000.000,537479000.000,538361000.000,554747000.000,588897000.000,599925000.000,617447000.000,629905000.000,626711000.000,609587000.000,622026000.000
DeferredTaxAssetsDeferredIncome,,,,89420000.000,,,,97361000.000,,,,125022000.000,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,120229000.000,,,,7487000.000,,,
DeferredTaxAssetsGross,,,,1919148000.000,,,,2217829000.000,,,,2439907000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,1367037000.000,,,,1614635000.000,,,,1661254000.000,,,
DeferredTaxAssetsNet,,,,1750119000.000,,,,2044529000.000,,,,2258039000.000,,,
DeferredTaxAssetsNetCurrent,568649000.000,584149000.000,641011000.000,685732000.000,672455000.000,731346000.000,723656000.000,794917000.000,805194000.000,835845000.000,818747000.000,731820000.000,740383000.000,749227000.000,865472000.000
DeferredTaxAssetsNetNoncurrent,801447000.000,791365000.000,831355000.000,808765000.000,865175000.000,843740000.000,955421000.000,1018567000.000,1042505000.000,1051482000.000,1096287000.000,1152105000.000,1246589000.000,1177211000.000,1231676000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,176649000.000,,,,197691000.000,,,,207407000.000,,,
DeferredTaxAssetsOther,,,,105790000.000,,,,99182000.000,,,,60008000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,55182000.000,,,,46185000.000,,,,57789000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,85918000.000,,,,63156000.000,,,,87776000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,440768000.000,,,,498035000.000,,,,557445000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,165216000.000,,,,127515000.000,,,,181605000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,239326000.000,,,,217990000.000,,,,244985000.000,,,
DeferredTaxAssetsValuationAllowance,,,,169029000.000,,,,173300000.000,,,,181868000.000,,,
DeferredTaxLiabilities,,,,383082000.000,,,,429894000.000,,,,596785000.000,,,
DeferredTaxLiabilitiesCurrent,26385000.000,30557000.000,18149000.000,21916000.000,21551000.000,22460000.000,27679000.000,24031000.000,25124000.000,20031000.000,19511000.000,23937000.000,27066000.000,216365000.000,257896000.000
