,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,962000.000,,,,,,,,
AccountsPayableCurrent,93806.000,148226.000,682938.000,564998.000,516623.000,387278.000,534425.000,868395.000,1025738.000,552802.000,354846.000,774883.000,1356000.000,2127000.000,1487000.000,11292000.000,14422000.000,12960000.000,12298000.000,12602000.000,16546000.000,10934000.000
AccountsReceivableNetCurrent,21730.000,17524.000,146291.000,156020.000,101865.000,240244.000,122962.000,119699.000,100583.000,258672.000,30188.000,30417.000,41000.000,137000.000,86000.000,848000.000,746000.000,928000.000,930000.000,1167000.000,1372000.000,951000.000
AccruedLiabilitiesCurrent,547569.000,336930.000,322166.000,336015.000,459548.000,974997.000,2226958.000,1219729.000,731578.000,767253.000,738856.000,912243.000,1210000.000,986000.000,1328000.000,15179000.000,11827000.000,15161000.000,16260000.000,16186000.000,14967000.000,14130000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1100827.000,,,,1117856.000,,,,838000.000,650000.000,678000.000,795000.000,1330000.000,1907000.000,4174000.000,5391000.000,6598000.000,7913000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16881.000,11148.000,12327.000,13699.000,5370.000,1410.000,-1024.000,-2916.000,-3343.000,-4592.000,47262.000,27751.000,36000.000,36000.000,11000.000,-5000.000,-5000.000,-5000.000,-5000.000,-6000.000,-16000.000,-40000.000
AdditionalPaidInCapital,101444780.000,105523453.000,108131200.000,108361099.000,108507255.000,108633209.000,108685526.000,107747836.000,114025752.000,116465692.000,128704758.000,131020286.000,135116000.000,139748000.000,140999000.000,170217000.000,173477000.000,175688000.000,178175000.000,180856000.000,190507000.000,192096000.000
Assets,3736017.000,7443737.000,8888540.000,6265019.000,6358575.000,9282354.000,9250736.000,8014142.000,7721755.000,9491724.000,16889051.000,15632491.000,17956000.000,20258000.000,17848000.000,102204000.000,94586000.000,99587000.000,95452000.000,107154000.000,105699000.000,105381000.000
AssetsCurrent,2249350.000,4450298.000,2768183.000,1014223.000,1960453.000,2721798.000,2775643.000,1634164.000,1719570.000,3054348.000,4122020.000,1774472.000,2273000.000,4332000.000,1778000.000,26271000.000,18393000.000,23931000.000,21454000.000,19279000.000,21174000.000,23063000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,18146.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,,,,2700000.000,2700000.000,2700000.000,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,,,,,1800000.000,1820000.000,1840000.000,1860000.000
CapitalLeaseObligations,,,,,500000.000,400000.000,400000.000,300000.000,300000.000,300000.000,200000.000,200000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,109121.000,111794.000,117549.000,121832.000,126458.000,131259.000,177452.000,141417.000,146787.000,152360.000,158000.000,120000.000,82000.000,2261000.000,205000.000,205000.000,188000.000,180000.000,179000.000,179000.000
CapitalLeaseObligationsNoncurrent,,,355087.000,335298.000,294214.000,262208.000,228805.000,190575.000,151029.000,120791.000,82018.000,41773.000,0.000,,,,179000.000,179000.000,0.000,0.000,0.000,
CapitalLeasesFutureMinimumPaymentsDue,,,599505.000,556683.000,513861.000,471041.000,442264.000,371124.000,328481.000,299752.000,256931.000,214109.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,85644.000,42822.000,171287.000,128466.000,99688.000,42822.000,177452.000,128465.000,85644.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,171287.000,171287.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,171287.000,171287.000,171287.000,171288.000,171288.000,157014.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,171287.000,171287.000,171287.000,171288.000,171288.000,171288.000,151029.000,171287.000,171287.000,171287.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,135297.000,109591.000,102098.000,87000.000,87000.000,49290.000,37553.000,37544.000,28126.000,19976.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,464208.000,447092.000,411763.000,384040.000,355264.000,321834.000,290928.000,262208.000,228805.000,194133.000,,,,,,,,,,
