,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,137000.000,165000.000,280000.000,411000.000,336000.000,314000.000,446000.000,367000.000,530000.000,655000.000,391000.000
AmortizationOfDeferredLeasingFees,0.000,0.000,0.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,407000.000,,,,41000.000,,,,627000.000
AmortizationOfIntangibleAssets,,,,,,,,500000.000,600000.000,,600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1092966.000,780956.000,2012525.000,2204050.000,2196875.000,-4428864.000,2340464.000,5406712.000,2448762.000,-4872458.000,12924357.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,-1276000.000,-253000.000,142000.000,-345000.000,330000.000,-213000.000,-97000.000,-112000.000,-34000.000,-221000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2554000.000,,,,-6136000.000,,,,-5071000.000
ComprehensiveIncomeNetOfTax,,,,,,,,-11878000.000,-4187000.000,,-5293000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,-23000.000,-35000.000,,-52000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-11901000.000,-4222000.000,,-5345000.000
CostOfGoodsSold,,,,,,,,3056000.000,3355000.000,,2327000.000
CostOfGoodsSoldDepreciation,,,,,,,,,,,32000.000
CostOfServices,2403000.000,1772000.000,2711000.000,2508000.000,2568000.000,2486000.000,2772000.000,2852000.000,2604000.000,2654000.000,3057000.000
DepreciationAndAmortization,,,,,,,,843000.000,1068000.000,,934000.000
DepreciationDepletionAndAmortization,,,165000.000,,,,261000.000,,,,
DerivativeGainLossOnDerivativeNet,,0.000,,,0.000,,,,,,
EarningsPerShareBasic,0.870,0.130,,-0.270,-0.290,,,,-0.200,,-0.260
EarningsPerShareBasicAndDiluted,,,-0.190,-0.010,,,-0.810,-0.770,,,
EarningsPerShareDiluted,0.130,0.120,,-0.270,-0.290,,,,-0.260,,-0.260
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,18000.000
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,0.000,,,,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,0.000,,,,0.000
FairValueAdjustmentOfWarrants,,,0.000,,,,,3165000.000,-1386000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,-253000.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-120000.000,,,0.000,,,,,,200000.000
GeneralAndAdministrativeExpense,2316000.000,1976000.000,2705000.000,2329000.000,3361000.000,3852000.000,5676000.000,5393000.000,5180000.000,4476000.000,6502000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,,85000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,39000.000
GoodwillImpairmentLoss,,,,,,,0.000,,,,1958000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,0.000,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-623000.000,1213000.000,,-3185000.000,-3489000.000,,,-10933000.000,-4248000.000,,-5892000.000
IncomeTaxExpenseBenefit,-1500000.000,0.000,,0.000,0.000,,,-440000.000,-449000.000,,-283000.000
IncreaseDecreaseInAccountsPayable,,,242000.000,,,,820000.000,,,,382000.000
IncreaseDecreaseInAccountsReceivable,,,-893000.000,,,,145000.000,,,,576000.000
IncreaseDecreaseInAccruedSalaries,,,-389000.000,,,,-758000.000,,,,-865000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,271000.000
IncreaseDecreaseInInventories,,,88000.000,,,,-171000.000,,,,-470000.000
IncreaseDecreaseInOtherAccruedLiabilities,,,196000.000,,,,2400000.000,,,,358000.000
IncreaseDecreaseInPrepaidExpensesOther,,,180000.000,,,,-563000.000,,,,245000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,36000.000
IncreaseDecreaseInRoyaltiesPayable,,,14000.000,,,,-10000.000,,,,24000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,189726.000,122142.000,,0.000,0.000,,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,5355280.000,1446313.000,,0.000,0.000,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,381434.000,371273.000,,0.000,0.000,,,,,,
InterestExpense,,,,,,,266000.000,526000.000,568000.000,,
InterestIncomeExpenseNet,-644000.000,-535000.000,-827000.000,-256000.000,-251000.000,-253000.000,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,-790000.000
InterestOnConvertibleDebtNetOfTax,15000.000,231000.000,,,0.000,,,,,,
LicenseAndServicesRevenue,66000.000,53000.000,120000.000,85000.000,144000.000,-86000.000,110000.000,11000.000,108000.000,7000.000,15000.000
