,2011-10-31,2012-01-31,2012-06-14
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,15609.000,14030.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,0.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,167139.000,176254.000,
AdditionalPaidInCapital,3539621.000,3539621.000,
Assets,648102.000,621829.000,
AssetsCurrent,41959.000,,
CashAndCashEquivalentsAtCarryingValue,40329.000,2582.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,
CommonStockSharesAuthorized,100000000.000,100000000.000,
CommonStockSharesIssued,1144324.000,1144324.000,
CommonStockSharesOutstanding,1144324.000,1144324.000,
CommonStockValue,1144.000,1144.000,
IncomeTaxesReceivable,365.000,489.000,
Investments,606143.000,618396.000,
LiabilitiesAndStockholdersEquity,648102.000,621829.000,
OtherReceivables,540.000,0.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,
PreferredStockSharesAuthorized,70000.000,70000.000,
PreferredStockSharesIssued,790.000,790.000,
PreferredStockSharesOutstanding,790.000,790.000,
PreferredStockValue,10.000,10.000,
PrepaidExpenseAndOtherAssetsCurrent,725.000,362.000,
PropertyPlantAndEquipmentNet,0.000,,
RetainedEarningsAccumulatedDeficit,-3026422.000,-3060231.000,
StockholdersEquity,632493.000,607799.000,
StockholdersEquityBeforeTreasuryStock,681493.000,656799.000,
TreasuryStockShares,2012000.000,2012000.000,
TreasuryStockValue,-49000.000,49000.000,
