,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,4482000.000,,,,5325000.000,,,,6002000.000,,,,6444000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-197000.000,-210000.000,-186000.000,-166000.000,-16000.000,-54000.000,13000.000,-6000.000,-169000.000,-97000.000,267000.000,-444000.000,-356000.000,-583000.000,612000.000,-948000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1462000.000,1393000.000,1526000.000,1139000.000,924000.000,588000.000,-745000.000,-959000.000,-1172000.000,-408000.000,-183000.000,-328000.000,-546000.000,-764000.000,-1784000.000,-769000.000,-573000.000,1447000.000
AdditionalPaidInCapital,70964000.000,71025000.000,71093000.000,71176000.000,71414000.000,71578000.000,71746000.000,71812000.000,71797000.000,71900000.000,80958000.000,85821000.000,86016000.000,86149000.000,86359000.000,86482000.000,86684000.000,86968000.000
Assets,477465000.000,495190000.000,523594000.000,558011000.000,563206000.000,579853000.000,578931000.000,606260000.000,679896000.000,683544000.000,883383000.000,910162000.000,918052000.000,992737000.000,993073000.000,970988000.000,1039496000.000,1021042000.000
AssetsHeldInTrust,,,,,,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,1800000.000,1800000.000,1800000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,96770000.000,111896000.000,130706000.000,130029000.000
AvailableForSaleSecurities,68466000.000,67142000.000,62750000.000,62574000.000,57551000.000,53278000.000,72055000.000,72449000.000,69185000.000,58651000.000,73852000.000,74743000.000,64341000.000,72998000.000,95048000.000,112041000.000,130863000.000,133568000.000
AvailableForSaleSecuritiesAmortizedCost,,,61026000.000,60530000.000,55869000.000,52135000.000,73160000.000,73821000.000,70980000.000,58750000.000,73377000.000,74617000.000,64295000.000,73029000.000,96770000.000,111896000.000,130706000.000,130029000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,1103000.000,3612000.000,4288000.000,13794000.000,45554000.000,50132000.000,46728000.000,28892000.000,23119000.000,35982000.000,34892000.000,50107000.000,81961000.000,50393000.000,55391000.000,2904000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,3612000.000,4288000.000,13794000.000,45554000.000,50132000.000,45827000.000,28892000.000,4367000.000,18112000.000,22443000.000,44396000.000,76608000.000,47225000.000,52403000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,1103000.000,,,,,,901000.000,,18752000.000,17870000.000,12449000.000,5711000.000,5353000.000,3168000.000,2988000.000,2904000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,15556000.000,32111000.000,35025000.000,33795000.000,27322000.000,32984000.000,31059000.000,3554000.000,9133000.000,32770000.000,51293000.000,54971000.000,50444000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,15945000.000,31597000.000,34526000.000,33223000.000,27467000.000,33383000.000,31204000.000,3615000.000,9222000.000,32401000.000,51524000.000,54251000.000,51690000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,1184000.000,568000.000,546000.000,844000.000,841000.000,1823000.000,1815000.000,6643000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,1184000.000,568000.000,547000.000,851000.000,845000.000,1877000.000,1833000.000,6783000.000
