,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2436000.000,2441000.000,1681000.000,1682000.000,1494000.000
AdvertisingExpense,,2335000.000,2434000.000,2856000.000,1468000.000
AllocatedShareBasedCompensationExpense,,2441000.000,1681000.000,1682000.000,1494000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,1578000.000,1681000.000,1682000.000,1494000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,107000.000,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,15000.000,24000.000,1000.000
AmortizationOfIntangibleAssets,,10000.000,10000.000,10000.000,10000.000
CapitalizedComputerSoftwareAmortization,,881000.000,576000.000,656000.000,1902000.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,456000.000,1539000.000,556000.000,6215000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2144000.000,-1053000.000,-16609000.000,-14395000.000,4040000.000
ComprehensiveIncomeNetOfTax,,-8627000.000,3851000.000,-17368000.000,4077000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,95000.000,146000.000,-29000.000,80000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-8532000.000,3997000.000,-17397000.000,4157000.000
CostOfGoodsAndServicesSold,67932000.000,61358000.000,63037000.000,73446000.000,59106000.000
CurrentFederalTaxExpenseBenefit,,139000.000,-3523000.000,-61000.000,0.000
CurrentForeignTaxExpenseBenefit,,89000.000,829000.000,192000.000,1243000.000
CurrentIncomeTaxExpenseBenefit,,302000.000,-2663000.000,176000.000,1281000.000
CurrentStateAndLocalTaxExpenseBenefit,,74000.000,31000.000,45000.000,38000.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,,170000.000,145000.000,0.000,0.000
DeferredIncomeTaxExpenseBenefit,-213000.000,170000.000,145000.000,0.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000
Depreciation,,4701000.000,4121000.000,3703000.000,4546000.000
DepreciationAndAmortization,6068000.000,4413000.000,3881000.000,3419000.000,4077000.000
DepreciationDepletionAndAmortization,6426000.000,4711000.000,4131000.000,3713000.000,4556000.000
EarningsPerShareBasic,0.080,-0.480,0.180,-0.990,0.170
EarningsPerShareDiluted,0.080,-0.480,0.180,-0.990,0.170
EffectOfExchangeRateOnCashAndCashEquivalents,-658000.000,15000.000,-99000.000,-147000.000,-199000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,863000.000,0.000,0.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,0.000,0.000,0.000,0.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,0.000,,,
ForeignCurrencyTransactionGainLossRealized,,-30000.000,-30000.000,-214000.000,-372000.000
GainLossOnInvestments,413000.000,99000.000,591000.000,0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,-100000.000,8000.000,15000.000,-12000.000,-15000.000
GeneralAndAdministrativeExpense,32058000.000,32546000.000,35840000.000,35155000.000,28742000.000
GoodwillImpairmentLoss,,472000.000,0.000,0.000,0.000
GoodwillTranslationAdjustments,,0.000,,,
GrossProfit,72889000.000,71170000.000,77170000.000,60122000.000,70446000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-4075000.000,-476000.000,-8658000.000,-93000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3954000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-3741000.000,1271000.000,-9119000.000,4651000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-7816000.000,795000.000,-17777000.000,4558000.000
IncomeTaxExpenseBenefit,2566000.000,472000.000,-2518000.000,176000.000,1281000.000
IncomeTaxExpenseBenefitContinuingOperations,,472000.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,709000.000,15426000.000,-10186000.000,249000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-46000.000,-1205000.000,271000.000,-1841000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-2735000.000,278000.000,-6222000.000,1597000.000
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,,138000.000,157000.000,144000.000,87000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,79000.000,80000.000,58000.000,31000.000
IncomeTaxReconciliationOtherReconcilingItems,,466000.000,181000.000,-75000.000,38000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,-32000.000,-31000.000,901000.000,847000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,1678000.000,93000.000,0.000,254000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,49000.000,31000.000,19000.000,19000.000
IncomeTaxReconciliationTaxContingencies,,166000.000,-18901000.000,0.000,0.000
IncomeTaxesPaid,,1760000.000,43000.000,333000.000,75000.000
IncomeTaxesPaidNet,2513000.000,,,,
IncreaseDecreaseInAccountsPayable,-861000.000,-252000.000,888000.000,-526000.000,-1321000.000
IncreaseDecreaseInAccountsReceivable,1234000.000,-8665000.000,5936000.000,-2635000.000,838000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,704000.000,3164000.000,-7640000.000,5252000.000,28000.000
IncreaseDecreaseInDeferredRevenue,-8676000.000,-9448000.000,-3984000.000,-1906000.000,-112000.000
IncreaseDecreaseInIncomeTaxesReceivable,-227000.000,889000.000,-1134000.000,147000.000,-201000.000
IncreaseDecreaseInInventories,-1859000.000,472000.000,119000.000,1179000.000,-939000.000
IncreaseDecreaseInOtherOperatingAssets,-31000.000,-204000.000,-113000.000,45000.000,-218000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1044000.000,-102000.000,-657000.000,1234000.000,-1202000.000
IncreaseDecreaseInRestrictedCash,50000.000,0.000,-178000.000,-47000.000,490000.000
InterestExpense,638000.000,730000.000,943000.000,816000.000,884000.000
InterestPaid,638000.000,729000.000,943000.000,816000.000,884000.000
InvestmentIncomeInterest,1005000.000,141000.000,97000.000,8000.000,17000.000
LitigationSettlementExpense,,6930000.000,-623000.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,1385000.000,2107000.000,-6771000.000,4192000.000,-1535000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1385000.000,2107000.000,-6771000.000,4192000.000,-1535000.000
NetCashProvidedByUsedInInvestingActivities,-4746000.000,-2917000.000,-2408000.000,-7979000.000,-3735000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4746000.000,-2917000.000,-2408000.000,-7979000.000,-3735000.000
NetCashProvidedByUsedInOperatingActivities,1875000.000,-258000.000,-7331000.000,-10461000.000,9509000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1875000.000,-258000.000,-7331000.000,-10461000.000,9509000.000
NetIncomeLoss,1429000.000,-8383000.000,3167000.000,-17924000.000,3197000.000
NetIncomeLossAttributableToNoncontrollingInterest,-41000.000,95000.000,146000.000,-29000.000,80000.000
NonoperatingIncomeExpense,1389000.000,-197000.000,162000.000,-932000.000,846000.000
OperatingExpenses,70324000.000,78789000.000,76537000.000,76967000.000,66734000.000
OperatingIncomeLoss,2565000.000,-7619000.000,633000.000,-16845000.000,3712000.000
OperatingLeasesRentExpenseNet,,5088000.000,5193000.000,5781000.000,5349000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,318000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,-391000.000,909000.000,555000.000,763000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,40000.000,147000.000,-225000.000,1000.000,117000.000
OtherNonoperatingIncomeExpense,1022000.000,392000.000,1008000.000,-124000.000,1713000.000
PaymentsForProceedsFromOtherInvestingActivities,-13000.000,-32000.000,-122000.000,-5000.000,-59000.000
PaymentsForRepurchaseOfCommonStock,1185000.000,205000.000,111000.000,0.000,0.000
PaymentsForRestructuring,,,,0.000,1389000.000
PaymentsOfDebtIssuanceCosts,,0.000,,161000.000,387000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,239000.000,68000.000,340000.000,105000.000
PaymentsToAcquireMarketableSecurities,,0.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,4709000.000,2949000.000,5176000.000,8031000.000,3304000.000
ProceedsFromIssuanceOfLongTermDebt,4576000.000,2551000.000,12704000.000,4204000.000,7000000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,,,86000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,,0.000,2468000.000,0.000,0.000
ProceedsFromStockOptionsExercised,44000.000,0.000,264000.000,489000.000,1871000.000
ProductWarrantyAccrualPayments,,623000.000,600000.000,222000.000,155000.000
ProductWarrantyAccrualWarrantiesIssued,,270000.000,206000.000,42000.000,54000.000
ProfitLoss,1388000.000,-8288000.000,3313000.000,-17953000.000,3277000.000
ProvisionForDoubtfulAccounts,-396000.000,-184000.000,-561000.000,-218000.000,124000.000
RepaymentsOfLongTermDebt,2050000.000,0.000,19560000.000,0.000,10000000.000
ResearchAndDevelopmentExpense,5318000.000,5410000.000,5434000.000,5730000.000,5072000.000
RestructuringCharges,,,,2396000.000,281000.000
RestructuringCosts,,,,2396000.000,281000.000
RestructuringReserveTranslationAndOtherAdjustment,,,,,-367000.000
Revenues,140821000.000,132528000.000,140207000.000,133568000.000,129552000.000
SalesRevenueNet,140821000.000,132528000.000,140207000.000,133568000.000,129552000.000
SellingAndMarketingExpense,26880000.000,29018000.000,32005000.000,32663000.000,28843000.000
ShareBasedCompensation,2436000.000,2441000.000,1681000.000,1682000.000,1494000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,0.000,17000.000,165000.000,321000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,229574.000,426802.000,458151.000,414209.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,6.620,8.580,9.020,8.600
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,590704.000,214278.000,165937.000,273036.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.000,4.080,3.890,3.970
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,3.100,3.400,5.210,2.540
StockIssuedDuringPeriodSharesStockOptionsExercised,,0.000,64675.000,124248.000,471093.000
StockIssuedDuringPeriodValueStockOptionsExercised,44000.000,0.000,265000.000,490000.000,1871000.000
StockRepurchasedDuringPeriodValue,1185000.000,444000.000,180000.000,339000.000,105000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,726000.000,17834000.000,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,,795000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,709000.000,15426000.000,-10186000.000,249000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,0.000,339088.000,0.000,261448.000
WeightedAverageNumberOfDilutedSharesOutstanding,17967394.000,17515903.000,18051090.000,18017286.000,18675846.000
