,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesNoncurrent,1000.000,,,,,,,,
AccountsPayableCurrent,,,,10691.000,4024.000,3964.000,11523.000,14811.000,742.000
AdditionalPaidInCapitalCommonStock,,24480.000,24480.000,24480.000,-18400.000,-18400.000,-18400.000,-18400.000,-18400.000
Assets,3032.000,22736.000,13641.000,8364.000,5000.000,2500.000,16427.000,27381.000,25380.000
AssetsCurrent,3032.000,,,8364.000,5000.000,2500.000,16427.000,27381.000,25380.000
CashAndCashEquivalentsAtCarryingValue,2572.000,22736.000,13641.000,31.000,,,6427.000,19048.000,19547.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,8000000.000,10720000.000,10720000.000,10720000.000,53600000.000,53600000.000,53600000.000,53600000.000,53600000.000
CommonStockSharesOutstanding,,10720000.000,10720000.000,10720000.000,53600000.000,53600000.000,53600000.000,53600000.000,53600000.000
CommonStockValue,8000.000,10720.000,10720.000,10720.000,53600.000,53600.000,53600.000,53600.000,53600.000
DeferredTaxAssetsGross,,,,,,,28153.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,84897.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,28153.000,,
DueToRelatedPartiesCurrent,,,,11035.000,29301.000,37680.000,54601.000,89303.000,110759.000
DueToRelatedPartiesNoncurrent,3477.000,3477.000,3477.000,,,,,,
Liabilities,4477.000,3477.000,3477.000,21726.000,33325.000,41644.000,66124.000,104114.000,111501.000
LiabilitiesAndStockholdersEquity,3032.000,22736.000,13641.000,8364.000,5000.000,2500.000,16427.000,27381.000,25380.000
LiabilitiesCurrent,,,,21726.000,33325.000,41644.000,66124.000,104114.000,111501.000
PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,
PreferredStockSharesAuthorized,,,,,20000000.000,20000000.000,20000000.000,20000000.000,
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,
PrepaidExpenseCurrent,460.000,,,8333.000,5000.000,2500.000,10000.000,8333.000,5833.000
RetainedEarningsAccumulatedDeficit,-9445.000,-15941.000,-25036.000,-48562.000,-63525.000,-74344.000,-84897.000,-111933.000,-121321.000
SharesIssued,,,10720000.000,,,,,,
StockholdersEquity,,,10164.000,-13362.000,-28325.000,-39144.000,-49697.000,-76733.000,-86121.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1445.000,19259.000,10164.000,-13362.000,-28325.000,-39144.000,-49697.000,-76733.000,-86121.000
