,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,26668000.000,10845000.000,6990000.000,8001000.000,11432000.000,9562000.000,10476000.000,2391000.000,7023000.000,8661000.000,5853000.000,4942000.000,6900000.000,7041000.000,7898000.000,7970000.000,6657000.000
AmortizationOfIntangibleAssets,,,,,,,,,408000.000,422000.000,421000.000,423000.000,421000.000,375000.000,193000.000,192000.000,193000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,6563000.000,2637000.000,,,6725000.000,7808000.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,40000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,7000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,0.000,0.000,0.000,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,-4000000.000,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,5465000.000,,,,442000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,69708000.000,,,,-4104000.000,,,,-9762000.000,,,,3147000.000,,,,-1108000.000
ComprehensiveIncomeNetOfTax,-64319000.000,9530000.000,-12200000.000,448000.000,-27874000.000,-24591000.000,-37272000.000,-342000.000,34135000.000,-16090000.000,-703000.000,61651000.000,-18373000.000,26026000.000,-15411000.000,-14212000.000,-23153000.000
ConversionOfStockAmountConverted1,270725000.000,,,,,,,,,,,,,,,,
CostOfGoodsSold,25743000.000,39565000.000,34844000.000,50163000.000,17915000.000,13414000.000,10791000.000,35038000.000,56617000.000,40533000.000,21377000.000,83903000.000,15980000.000,41439000.000,29249000.000,19915000.000,16027000.000
CostOfRevenue,43569000.000,55260000.000,49255000.000,63420000.000,32785000.000,28195000.000,26738000.000,47233000.000,72185000.000,57211000.000,36518000.000,97902000.000,31623000.000,57409000.000,45944000.000,37833000.000,33350000.000
CostOfServices,17826000.000,15695000.000,14411000.000,13257000.000,14870000.000,14781000.000,15947000.000,12195000.000,15568000.000,16678000.000,15141000.000,13999000.000,15643000.000,15970000.000,16695000.000,17918000.000,17323000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,-890000.000,,,,,,,,-25000.000
DepreciationDepletionAndAmortization,1677000.000,,,,1466000.000,,,,1949000.000,,,,2132000.000,,,,2245000.000
EarningsPerShareBasic,,0.200,-0.260,,,-0.510,-0.770,,0.710,-0.320,-0.010,1.220,-0.360,0.510,-0.290,-0.280,-0.440
EarningsPerShareBasicAndDiluted,-16.180,,-0.260,,-0.580,,,,,,,,,,,,
EarningsPerShareDiluted,,0.190,-0.260,,,-0.510,-0.770,,0.690,-0.320,-0.010,1.190,-0.360,0.500,-0.290,-0.270,-0.440
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-217000.000,,,,98000.000,,,,-56000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,-0.014,0.018,-0.262,,-0.002,0.035,-0.081,,-0.025
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.000,0.004,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.001,0.034,-0.008,,-0.022,,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,-22900000.000,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,14136000.000,10879000.000,10937000.000,9208000.000,11667000.000,11888000.000,9601000.000,8104000.000,12129000.000,10455000.000,9305000.000,14483000.000,10846000.000,11239000.000,11667000.000,12049000.000,12266000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,4792000.000,,,,8800000.000,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,45000.000,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,-453000.000,,,,,,,,
GrossProfit,10134000.000,48250000.000,23226000.000,33744000.000,11444000.000,13412000.000,1303000.000,30178000.000,71455000.000,19956000.000,32987000.000,101345000.000,16997000.000,64543000.000,28242000.000,28417000.000,16913000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,6884000.000,,,,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,,2204000.000,,2204000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-18482000.000,27082000.000,-14106000.000,-13748000.000,-22601000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-64302000.000,9798000.000,-12169000.000,90000.000,-27208000.000,-24587000.000,-37413000.000,1460000.000,34429000.000,-16465000.000,-493000.000,,,,,,
IncomeTaxExpenseBenefit,64000.000,328000.000,100000.000,-268000.000,599000.000,4000.000,-140000.000,959000.000,-476000.000,-290000.000,129000.000,3708000.000,32000.000,961000.000,1143000.000,239000.000,570000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,,,,,,,,,,,500000.000,,
IncomeTaxesPaid,85000.000,,,,98000.000,,,,970000.000,,,,3527000.000,,,,88000.000
IncreaseDecreaseInAccountsPayable,-1637000.000,,,,-3124000.000,,,,2878000.000,,,,669000.000,,,,3395000.000
IncreaseDecreaseInAccountsReceivable,-6539000.000,,,,-8301000.000,,,,-7301000.000,,,,-3976000.000,,,,3560000.000
IncreaseDecreaseInAccruedLiabilities,-1887000.000,,,,-1908000.000,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,,,,,,,-7755000.000,,,,3247000.000
IncreaseDecreaseInCustomerDeposits,-241000.000,,,,107000.000,,,,-200000.000,,,,-5000.000,,,,64000.000
IncreaseDecreaseInDeferredCharges,15410000.000,,,,20366000.000,,,,-32516000.000,,,,8804000.000,,,,8001000.000
IncreaseDecreaseInDeferredRevenue,20121000.000,,,,27675000.000,,,,-80561000.000,,,,20054000.000,,,,17672000.000
IncreaseDecreaseInInventories,4564000.000,,,,596000.000,,,,604000.000,,,,-470000.000,,,,-2518000.000
IncreaseDecreaseInOtherNoncurrentAssets,-2322000.000,,,,-14000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,-1670000.000,,,,2074000.000,,,,79000.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1121000.000,,,,1158000.000,,,,904000.000,,,,-2208000.000,,,,480000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,54000.000,,,,,,,,,,,,,,,
InterestExpense,1052000.000,184000.000,54000.000,-91000.000,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,-37000.000,85000.000,7000.000,,,,,,,,,,
InterestPaidNet,104000.000,,,,34000.000,,,,20000.000,,,,4000.000,,,,
LeaseAndRentalExpense,,,,,,,,,1200000.000,1300000.000,1400000.000,1400000.000,2300000.000,2000000.000,1800000.000,1500000.000,2000000.000
NetCashProvidedByUsedInFinancingActivities,79944000.000,,,,-214000.000,,,,-562000.000,,,,1410000.000,,,,-2000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,79944000.000,,,,-214000.000,,,,-562000.000,,,,1410000.000,,,,-2000000.000
NetCashProvidedByUsedInInvestingActivities,-1323000.000,,,,-630000.000,,,,-8528000.000,,,,248000.000,,,,-577000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1323000.000,,,,-630000.000,,,,-8528000.000,,,,248000.000,,,,-577000.000
NetCashProvidedByUsedInOperatingActivities,-8913000.000,,,,-3260000.000,,,,-455000.000,,,,1391000.000,,,,1525000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8913000.000,,,,-3260000.000,,,,-455000.000,,,,1391000.000,,,,1525000.000
NetIncomeLoss,-64366000.000,9470000.000,-12269000.000,358000.000,-27807000.000,-24591000.000,-37273000.000,501000.000,34905000.000,-16175000.000,-622000.000,61878000.000,-18514000.000,26121000.000,-15249000.000,-13987000.000,-23171000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-169366000.000,9470000.000,-12269000.000,358000.000,-27807000.000,-24591000.000,-37273000.000,501000.000,,,,,,,,,
NonoperatingIncomeExpense,-24728000.000,-184000.000,-54000.000,138000.000,-37000.000,85000.000,7000.000,68000.000,288000.000,74000.000,-99000.000,-159000.000,441000.000,333000.000,113000.000,-217000.000,543000.000
OciBeforeReclassificationsNetOfTaxAttributableToParent,,,,,,,,,,,,,143000.000,,,,18000.000
OperatingExpenses,49708000.000,38268000.000,35341000.000,33792000.000,38615000.000,38084000.000,38723000.000,28786000.000,37314000.000,36495000.000,33381000.000,35600000.000,35920000.000,37794000.000,42461000.000,41948000.000,40057000.000
OperatingIncomeLoss,-39574000.000,9982000.000,-12115000.000,-48000.000,-27171000.000,-24672000.000,-37420000.000,1392000.000,34141000.000,-16539000.000,-394000.000,65745000.000,-18923000.000,26749000.000,-14219000.000,-13531000.000,-23144000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,47000.000,60000.000,-62000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,6000.000,,,,-770000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,8000.000,-20000.000,75000.000,-833000.000,-948000.000,174000.000,-109000.000,46000.000,-85000.000,-114000.000,-42000.000,65000.000,-32000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,,,,,,,,,,0.000
OtherComprehensiveIncomeLossNetOfTax,47000.000,60000.000,69000.000,90000.000,-67000.000,,1000.000,,-770000.000,85000.000,-81000.000,-227000.000,141000.000,-95000.000,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,141000.000,,-162000.000,,18000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,131000.000,,-75000.000,20000.000,-74000.000,-10000.000,178000.000,-89000.000,28000.000,-273000.000,226000.000,19000.000,-120000.000,-290000.000,50000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherNoncashIncomeExpense,-980000.000,,,,-630000.000,,,,-53000.000,,,,-60000.000,,,,-81000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000
PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,12000000.000,,,,,,,,,,,,,,,,
PaymentsForRepurchaseOfWarrants,12000000.000,,,,,,,,,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,5855000.000,,,,4413000.000,,,,2057000.000,,,,334000.000,,,,4546000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,7098000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,1323000.000,,,,1742000.000,,,,1374000.000,,,,2146000.000,,,,1077000.000
PaymentsToAcquireShortTermInvestments,,,,,17354000.000,,,,4056000.000,,,,3439000.000,,,,500000.000
PreferredStockConversionsInducements,800000.000,,,,,,,,,,,,,,,,
PreferredStockDividendsIncomeStatementImpact,105000000.000,,,,,,,,,,,,,,,,
ProceedsFromIssuanceInitialPublicOffering,86238000.000,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,14000.000,,,,4555000.000,,,,1905000.000,,,,1888000.000,,,,2546000.000
ProceedsFromIssuanceOfPrivatePlacement,12000000.000,,,,,,,,,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,,,,,,,,1000000.000,,,,1000000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,,,,,,,,,4000000.000,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,,,,,,,,,,,4833000.000,,,,
ProceedsFromSaleOfShortTermInvestments,,,,,18466000.000,,,,,,,,,,,,
ProductWarrantyAccrualPayments,355000.000,,,,851000.000,,,,639000.000,,,,990000.000,,,,704000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,-68000.000,,,,1371000.000,,,,1112000.000,,,,-572000.000,,,,39000.000
ProductWarrantyAccrualWarrantiesIssued,238000.000,,,,224000.000,,,,304000.000,,,,79000.000,,,,86000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,73000.000,,,,,,,,,,,,
ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,,,,,,,,,,,,,2000.000,,,,
RepaymentsOfLongTermCapitalLeaseObligations,453000.000,,,,356000.000,,,,410000.000,,,,144000.000,,,,
ResearchAndDevelopmentExpense,25119000.000,18752000.000,16980000.000,16167000.000,17725000.000,17342000.000,16986000.000,12718000.000,15694000.000,16050000.000,15837000.000,13714000.000,15485000.000,17933000.000,18165000.000,19090000.000,18641000.000
RestructuringCharges,,,,,,,2005000.000,,194000.000,1078000.000,339000.000,60000.000,39000.000,,,,47000.000
Revenues,53703000.000,103510000.000,72481000.000,97164000.000,44229000.000,41607000.000,28041000.000,77411000.000,143640000.000,77167000.000,69505000.000,199247000.000,48620000.000,121952000.000,74186000.000,66250000.000,50263000.000
SalesRevenueGoodsNet,41720000.000,47996000.000,56650000.000,77944000.000,28227000.000,24751000.000,16321000.000,60034000.000,105035000.000,54711000.000,50093000.000,143202000.000,32852000.000,69917000.000,50463000.000,40386000.000,26528000.000
SalesRevenueNet,53703000.000,103510000.000,72481000.000,97164000.000,44229000.000,41607000.000,28041000.000,77411000.000,143640000.000,77167000.000,69505000.000,199247000.000,48620000.000,121952000.000,74186000.000,66250000.000,50263000.000
SalesRevenueServicesNet,11983000.000,55514000.000,15831000.000,19220000.000,16002000.000,16856000.000,11720000.000,17377000.000,38605000.000,22456000.000,19412000.000,56045000.000,15768000.000,52035000.000,23723000.000,25864000.000,23735000.000
SellingAndMarketingExpense,10453000.000,8637000.000,7424000.000,8417000.000,9223000.000,8854000.000,10131000.000,8180000.000,9297000.000,8912000.000,7900000.000,7343000.000,9550000.000,8622000.000,10425000.000,10809000.000,9103000.000
ShareBasedCompensation,26668000.000,,,,11432000.000,,,,7023000.000,,,,6900000.000,,,,6657000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,53000.000,,,,115000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,,,,19.230,,,,14.800,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,,,,268000.000,,,,284000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,,17.230,,,,4.810,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,698000.000,,,,539000.000,,,,,,,,
