,2016-01-03,2017-01-01
AdjustmentForAmortization,339000.000,340000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,2996000.000
AdvertisingExpense,76000.000,92000.000
AssetImpairmentCharges,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,123000.000,-6792000.000
ComprehensiveIncomeNetOfTax,5355000.000,7043000.000
CostOfGoodsSold,68806000.000,69320000.000
CurrentFederalStateAndLocalTaxExpenseBenefit,1305000.000,2963000.000
CurrentFederalTaxExpenseBenefit,946000.000,2189000.000
CurrentStateAndLocalTaxExpenseBenefit,359000.000,774000.000
DebtIssuanceCosts,161000.000,
DeferredCompensationArrangementWithIndividualEmployerContribution,2415000.000,
DeferredFederalIncomeTaxExpenseBenefit,217000.000,-922000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,250000.000,-901000.000
DeferredIncomeTaxExpenseBenefit,334000.000,-895000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,33000.000,21000.000
Depreciation,,8834000.000
DepreciationAndAmortization,8222000.000,
DepreciationDepletionAndAmortization,8523000.000,9110000.000
EarningsPerShareBasic,0.360,0.480
EarningsPerShareDiluted,0.360,0.470
EffectiveIncomeTaxRateContinuingOperations,0.225,0.226
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.007
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.012
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.069,0.058
EffectiveIncomeTaxRateReconciliationTaxContingencies,0.013,0.001
EffectiveIncomeTaxRateReconciliationTaxCredits,0.069,0.201
GainsLossesOnExtinguishmentOfDebt,0.000,
GeneralAndAdministrativeExpense,16091000.000,18852000.000
GoodwillImpairmentLoss,0.000,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,0.000,0.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,0.000,0.000
IncomeLossAttributableToNoncontrollingInterest,0.000,
IncomeLossFromContinuingOperations,5784000.000,7477000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,7339000.000,9539000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.390,0.500
IncomeLossFromContinuingOperationsPerDilutedShare,0.380,0.500
IncomeLossFromDiscontinuedOperationsNetOfTax,-429000.000,-434000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.030,-0.030
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.030,-0.030
IncomeTaxExpenseBenefit,1555000.000,2062000.000
IncomeTaxesPaidNet,445000.000,4986000.000
IncreaseDecreaseInAccountsAndNotesReceivable,169000.000,1136000.000
IncreaseDecreaseInAccountsPayable,227000.000,-160000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,-781000.000,-1839000.000
IncreaseDecreaseInDeferredCompensation,161000.000,295000.000
IncreaseDecreaseInGiftCardLiability,-253000.000,186000.000
IncreaseDecreaseInInventories,-108000.000,340000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-590000.000,-1275000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-64000.000,709000.000
InterestExpense,1158000.000,662000.000
InterestPaid,1109000.000,691000.000
LaborAndRelatedExpense,65860000.000,67102000.000
NetCashProvidedByUsedInFinancingActivities,-1901000.000,-2193000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1901000.000,-2193000.000
NetCashProvidedByUsedInInvestingActivities,-13986000.000,-21016000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-13986000.000,-21016000.000
NetCashProvidedByUsedInOperatingActivities,16010000.000,16417000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,16010000.000,16417000.000
NetIncomeLoss,5355000.000,7043000.000
NonoperatingIncomeExpense,-1061000.000,-555000.000
OperatingCostsAndExpenses,185964000.000,189129000.000
OperatingExpenses,209514000.000,209488000.000
OperatingIncomeLoss,8400000.000,10094000.000
OperatingLeasesRentExpenseContingentRentals,0.000,0.000
OperatingLeasesRentExpenseNet,6934000.000,7490000.000
OtherCostAndExpenseOperating,43076000.000,43873000.000
OtherNoncashIncomeExpense,-256000.000,-251000.000
OtherNonoperatingIncomeExpense,97000.000,107000.000
PaymentsForProceedsFromOtherInvestingActivities,140000.000,239000.000
PaymentsForRepurchaseOfCommonStock,,3203000.000
PaymentsToAcquirePropertyPlantAndEquipment,11431000.000,20777000.000
PreOpeningCosts,275000.000,1443000.000
ProceedsFromIssuanceOfDebt,,4000000.000
ProceedsFromIssuanceOfLongTermDebt,10000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,-230000.000,-4000.000
RepaymentsOfDebtAndCapitalLeaseObligations,11671000.000,1667000.000
RevenueRecognitionGiftCardsBreakage,343000.000,347000.000
Revenues,217914000.000,219582000.000
SalesRevenueNet,217914000.000,219582000.000
ShareBasedCompensation,1256000.000,2996000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,30000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,467000.000,553750.000
