,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsAndOtherReceivablesNetCurrent,,112788000.000,112214000.000,97495000.000,100632000.000,87446000.000,94152000.000,86981000.000,83744000.000,79883000.000,90385000.000,57262000.000,60581000.000,75278000.000,73771000.000
AccountsPayableCurrent,252085000.000,284228000.000,203151000.000,250171000.000,300380000.000,343758000.000,321100000.000,300225000.000,284260000.000,315447000.000,277627000.000,282403000.000,248442000.000,278066000.000,243589000.000
AccountsReceivableBilledForLongTermContractsOrPrograms,,,,421672000.000,,,,602731000.000,,,,664691000.000,,,
AccountsReceivableGrossCurrent,,,,441705000.000,,,,621319000.000,,,,679213000.000,,,
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,7000000.000,6800000.000,6700000.000,6500000.000,6400000.000
AccruedIncomeTaxesCurrent,32196000.000,37058000.000,34741000.000,39645000.000,33858000.000,34821000.000,45848000.000,64992000.000,60090000.000,36614000.000,39771000.000,39078000.000,36657000.000,45484000.000,38536000.000
AccruedLiabilitiesCurrent,210980000.000,203131000.000,198110000.000,237089000.000,222711000.000,222662000.000,232689000.000,232197000.000,208663000.000,221146000.000,254144000.000,304312000.000,261640000.000,258239000.000,255035000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,462843000.000,,,,501735000.000,,,,420317000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-439190000.000,-397785000.000,-438559000.000,-530068000.000,-515125000.000,-534323000.000,-518004000.000,-567603000.000,-577933000.000,-577456000.000,-562766000.000,-509317000.000,-514070000.000,-507515000.000,-542490000.000
AdditionalPaidInCapital,672013000.000,676719000.000,596230000.000,606053000.000,609916000.000,613453000.000,261108000.000,266943000.000,271947000.000,275262000.000,202556000.000,216450000.000,226769000.000,201443000.000,203359000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,13272000.000,,,,10624000.000,,,,7443000.000,,,
Assets,3106835000.000,3048631000.000,2843617000.000,2606943000.000,2734573000.000,2741126000.000,2784452000.000,2733924000.000,2600033000.000,2564163000.000,2648934000.000,2740272000.000,2721995000.000,2659567000.000,2520915000.000
AssetsCurrent,2007647000.000,1954631000.000,1790452000.000,1523716000.000,1651747000.000,1701813000.000,1689099000.000,1613542000.000,1490873000.000,1441684000.000,1519266000.000,1583741000.000,1605303000.000,1576780000.000,1469136000.000
AssetsHeldForSaleCurrent,,,,,,,,,,1758000.000,,,,,
AssetsHeldForSaleLongLived,,,,,,,,,,45219000.000,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,,399000.000,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,44820000.000,,,,,
