,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1301000.000,813000.000,1709000.000,1633000.000,1376000.000,921000.000,1777000.000,1592000.000,1902000.000
AccruedLiabilitiesCurrent,1052000.000,1273000.000,1534000.000,2508000.000,3238000.000,3150000.000,3716000.000,4416000.000,2886000.000
AccruedProfessionalFeesCurrent,244000.000,156000.000,188000.000,347000.000,523000.000,275000.000,397000.000,311000.000,231000.000
AccruedRentCurrentAndNoncurrent,,,5000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1000.000,7000.000,262000.000,299000.000,334000.000,373000.000,431000.000,275000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-11000.000,,17000.000,2000.000,-54000.000,-72000.000
AdditionalPaidInCapitalCommonStock,163292000.000,163446000.000,304062000.000,304583000.000,305069000.000,309933000.000,310686000.000,311829000.000,312613000.000
Assets,55526000.000,51688000.000,120124000.000,113321000.000,104207000.000,99851000.000,140139000.000,129647000.000,117923000.000
AssetsCurrent,53440000.000,49477000.000,119224000.000,112366000.000,103247000.000,98702000.000,138924000.000,128349000.000,116633000.000
AvailableForSaleSecurities,,,29117000.000,31238000.000,43559000.000,59703000.000,54579000.000,96675000.000,89432000.000
AvailableForSaleSecuritiesAmortizedCost,,,29117000.000,31249000.000,43559000.000,59686000.000,54578000.000,96729000.000,89504000.000
CashAndCashEquivalentsAtCarryingValue,53139000.000,49012000.000,89248000.000,80042000.000,58706000.000,38519000.000,83004000.000,29798000.000,25273000.000
CashCashEquivalentsAndShortTermInvestments,,,118365000.000,111280000.000,102265000.000,98222000.000,137583000.000,126473000.000,114705000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,,16327003.000,26410251.000,26423394.000,26423394.000,26930730.000,26930730.000,26986318.000,26986318.000
CommonStockSharesOutstanding,,16327003.000,26410251.000,26423394.000,26423394.000,26930730.000,26930730.000,26986318.000,26986318.000
CommonStockValue,163000.000,163000.000,264000.000,264000.000,264000.000,269000.000,269000.000,270000.000,270000.000
CommonUnitIssued,16327003.000,,,,,,,,
CommonUnitOutstanding,16327003.000,16327003.000,26410251.000,26423394.000,26423394.000,26930730.000,,,
ConvertibleLongTermNotesPayable,8667000.000,8926000.000,,,,,,,
DebtInstrumentUnamortizedDiscount,12333000.000,12074000.000,,,,,,,
DeferredOfferingCosts,1088000.000,1128000.000,1630000.000,1620000.000,182000.000,,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,14406000.000,,,,22775000.000,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,35858000.000,,,,43765000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,88436000.000,,,,105336000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,47369000.000,,,,62653000.000,
DeferredTaxAssetsOther,,,,927000.000,,,,1963000.000,
DeferredTaxAssetsValuationAllowance,,,,51191000.000,,,,68503000.000,
DerivativeLiabilitiesNoncurrent,10426000.000,8567000.000,,,,,,,
EmployeeRelatedLiabilitiesCurrent,345000.000,563000.000,692000.000,999000.000,590000.000,854000.000,1326000.000,2171000.000,1216000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,4621000.000,,,,,
InterestPayableCurrent,104000.000,366000.000,,,,,451000.000,1204000.000,480000.000
Liabilities,21574000.000,19969000.000,3649000.000,4508000.000,4965000.000,4407000.000,55085000.000,56479000.000,54659000.000
LiabilitiesAndStockholdersEquity,55526000.000,51688000.000,120124000.000,113321000.000,104207000.000,99851000.000,140139000.000,129647000.000,117923000.000
LiabilitiesCurrent,2457000.000,2452000.000,3243000.000,4141000.000,4614000.000,4071000.000,5944000.000,7212000.000,5268000.000
OperatingLeasesFutureMinimumPaymentsDue,,,2145000.000,2122000.000,2800000.000,2730000.000,2675000.000,2622000.000,2522000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,209000.000,,,,402000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,306000.000,314000.000,430000.000,430000.000,430000.000,439000.000,439000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,298000.000,306000.000,421000.000,421000.000,421000.000,429000.000,429000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,289000.000,298000.000,411000.000,411000.000,411000.000,421000.000,421000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,209000.000,289000.000,402000.000,402000.000,402000.000,411000.000,411000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,1020000.000,706000.000,959000.000,959000.000,959000.000,520000.000,520000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,43000.000,,23000.000,,177000.000,107000.000,52000.000,,302000.000
OtherAccruedLiabilitiesCurrent,16000.000,8000.000,130000.000,337000.000,274000.000,179000.000,323000.000,308000.000,396000.000
OtherAssetsNoncurrent,2086000.000,2182000.000,144000.000,143000.000,170000.000,173000.000,170000.000,168000.000,168000.000
OtherLiabilitiesNoncurrent,24000.000,24000.000,406000.000,367000.000,351000.000,336000.000,321000.000,307000.000,292000.000
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsCreditLossesOnDebtSecuritiesHeld,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,301000.000,465000.000,859000.000,1086000.000,982000.000,480000.000,1341000.000,1876000.000,1928000.000
PropertyPlantAndEquipmentGross,,30000.000,763000.000,1074000.000,1089000.000,1310000.000,1418000.000,1561000.000,1397000.000
PropertyPlantAndEquipmentNet,,29000.000,756000.000,812000.000,790000.000,976000.000,1045000.000,1130000.000,1122000.000
RetainedEarningsAccumulatedDeficit,-129503000.000,-131890000.000,-187851000.000,-196023000.000,-206091000.000,-214775000.000,-225903000.000,-238877000.000,-249547000.000
ShortTermInvestments,,,29117000.000,31238000.000,43559000.000,59703000.000,54579000.000,96675000.000,89432000.000
StockholdersEquity,33952000.000,31719000.000,116475000.000,108813000.000,99242000.000,95444000.000,85054000.000,73168000.000,63264000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,33952000.000,31719000.000,116475000.000,108813000.000,99242000.000,95444000.000,85054000.000,73168000.000,63264000.000
UnrecognizedTaxBenefits,,,,333000.000,,,,488000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,0.000,
