,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,8424000.000,,,,,,,,,
AccountsPayableCurrent,2743000.000,1387000.000,3173000.000,1748000.000,3576000.000,4234000.000,3038000.000,2553000.000,3897000.000,3748000.000,2869000.000,3231000.000,2210000.000,3493000.000,2003000.000,2036000.000,2753000.000
AccountsReceivableNet,6378000.000,5672000.000,8391000.000,9042000.000,10573000.000,14644000.000,14178000.000,14238000.000,10221000.000,7240000.000,5458000.000,9368000.000,5039000.000,5234000.000,5215000.000,6447000.000,5473000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,31000.000,19000.000,35000.000,1000.000,1000.000,9000.000
AccruedIncomeTaxesCurrent,,,,,,,,306000.000,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,6410000.000,5627000.000,5008000.000,5336000.000,5124000.000,4989000.000
AccruedProfessionalFeesCurrent,,,,880000.000,,,,405000.000,,,,203000.000,,,,119000.000,
AccruedSalesCommissionCurrent,,,,,,,,951000.000,,,,588000.000,,,,223000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,4448000.000,5096000.000,,,,7213000.000,,,,11017000.000,,,,13908000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,-240000.000,-534000.000,-5190000.000,-8203000.000,-13551000.000,-12866000.000,-12057000.000,-13535000.000,-11487000.000,-11736000.000,-11247000.000,-14735000.000,-13709000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-315000.000,-931000.000,-461000.000,-352000.000,-240000.000,-534000.000,-5190000.000,-8203000.000,-13551000.000,-12866000.000,-12057000.000,-13535000.000,-11487000.000,-11736000.000,-11247000.000,-14735000.000,-13709000.000
AdditionalPaidInCapital,87826000.000,88026000.000,153163000.000,153363000.000,154121000.000,154374000.000,154624000.000,154902000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,155305000.000,155724000.000,156146000.000,156627000.000,169965000.000,170207000.000,170757000.000,171116000.000,171677000.000
AllowanceForDoubtfulAccountsReceivableCurrent,117000.000,75000.000,65000.000,63000.000,83000.000,106000.000,202000.000,2431000.000,2139000.000,2617000.000,2458000.000,1920000.000,1975000.000,1675000.000,1697000.000,1566000.000,1703000.000
Assets,100250000.000,96118000.000,162697000.000,158435000.000,156856000.000,151872000.000,141336000.000,133430000.000,122977000.000,118170000.000,109430000.000,107958000.000,116362000.000,115471000.000,111901000.000,104178000.000,102459000.000
AssetsCurrent,86551000.000,81333000.000,137696000.000,123548000.000,106819000.000,91502000.000,80594000.000,70592000.000,62074000.000,56844000.000,50939000.000,51467000.000,58017000.000,59021000.000,55862000.000,51599000.000,55435000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,0.000,0.000,0.000,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,3420000.000
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,5400000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,200000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,5400000.000,5400000.000,5400000.000,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,777000.000,507000.000,532000.000,549000.000,557000.000,515000.000,427000.000,346000.000,216000.000,171000.000,122000.000,82000.000,84000.000,85000.000,82000.000,72000.000,60000.000
CapitalLeaseObligationsNoncurrent,1954000.000,722000.000,607000.000,475000.000,332000.000,320000.000,232000.000,164000.000,144000.000,123000.000,103000.000,81000.000,61000.000,41000.000,24000.000,10000.000,48000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,163000.000,,,,82000.000,
