,2016-12-31
AcquisitionCosts,1714029000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,89000.000
AdvertisingExpense,9500000.000
AmortizationOfFinancingCosts,9688000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,3.340
BusinessAcquisitionProFormaEarningsPerShareDiluted,3.330
BusinessAcquisitionsProFormaNetIncomeLoss,154522000.000
BusinessAcquisitionsProFormaRevenue,513565000.000
BusinessCombinationAcquisitionRelatedCosts,29542000.000
CashAcquiredFromAcquisition,40900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16665000.000
ComprehensiveIncomeNetOfTax,78198000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,77896000.000
CostOfPropertyRepairsAndMaintenance,103388000.000
CostsAndExpenses,342773000.000
CurrentIncomeTaxExpenseBenefit,100000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,7329000.000
DeferredIncomeTaxExpenseBenefit,300000.000
DefinedContributionPlanCostRecognized,505000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.050
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.330
DepreciationAndAmortization,117081000.000
DepreciationDepletionAndAmortization,87200000.000
DividendsCommonStockCash,156764000.000
EarningsPerShareBasic,1.970
EarningsPerShareDiluted,1.960
EquityMethodInvestmentDividendsOrDistributions,5207000.000
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,2400000.000
FairValueOfAssetsAcquired,9500000.000
GainLossOnDispositionOfAssets,623000.000
GainLossOnDispositionOfAssets1,15270000.000
GeneralAndAdministrativeExpense,43103000.000
ImpairmentOfIntangibleAssetsFinitelived,0.000
IncomeLossFromEquityMethodInvestments,3665000.000
IncomeTaxExpenseBenefit,400000.000
IncomeTaxesPaidNet,981000.000
IncreaseDecreaseInAccountsReceivable,-4814000.000
IncreaseDecreaseInDeferredRevenue,-3788000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,18494000.000
IncreaseDecreaseInPrepaidExpense,230000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,223000.000
InterestCostsCapitalized,100000.000
InterestExpense,47175000.000
InterestPaid,39856000.000
InvestmentIncomeInterest,67000.000
MinorityInterestChangeInRedemptionValue,4457000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,742000.000
MinorityInterestDecreaseFromRedemptions,4795000.000
NetCashProvidedByUsedInFinancingActivities,1587184000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1587184000.000
NetCashProvidedByUsedInInvestingActivities,-1796069000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1796069000.000
NetCashProvidedByUsedInOperatingActivities,225550000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,225550000.000
NetIncomeLoss,85225000.000
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest,-667000.000
