,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4194000.000,4359000.000,4238000.000,3520000.000,3560000.000,3505000.000,4003000.000,3685000.000,3350000.000,3734000.000,3312000.000,3685000.000,3626000.000,6768000.000,10598000.000,4796000.000,6749000.000,5324000.000,4705000.000,7211000.000,7299000.000,21482000.000,10358000.000,7739000.000,21675000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,6595000.000,5468000.000,4861000.000,4846000.000,3887000.000,2824000.000,5565000.000,4057000.000,3130000.000,3879000.000
AccountsReceivableNetCurrent,6757000.000,7214000.000,7950000.000,6939000.000,7744000.000,7677000.000,8446000.000,5406000.000,6442000.000,8916000.000,7901000.000,6585000.000,5620000.000,8485000.000,11312000.000,9121000.000,8106000.000,11048000.000,12763000.000,10509000.000,11723000.000,8902000.000,12197000.000,8954000.000,10494000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,1086000.000,737000.000,,,,,,,,
AccruedLiabilitiesCurrent,3508000.000,2591000.000,3263000.000,2615000.000,4182000.000,3070000.000,3126000.000,2832000.000,4008000.000,3256000.000,3540000.000,4030000.000,4806000.000,3438000.000,5393000.000,3747000.000,4619000.000,4230000.000,5668000.000,3880000.000,7895000.000,6385000.000,2155000.000,2545000.000,2306000.000
AccumulatedAmortizationDeferredFinanceCosts,702000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,1000.000,3000.000,4000.000,6000.000,8000.000,9000.000,11000.000,13000.000,14000.000,16000.000,18000.000,19000.000,1000.000,7000.000,20000.000,30000.000,30000.000,72000.000,121000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,22252000.000,24012000.000,25770000.000,27568000.000,29383000.000,30499000.000,32457000.000,34391000.000,36284000.000,38166000.000,40082000.000,42005000.000,44149000.000,46381000.000,48750000.000,49831000.000,51919000.000,54252000.000,56807000.000,59547000.000,62185000.000,65279000.000,68183000.000,71258000.000,74483000.000
AdditionalPaidInCapitalCommonStock,38997000.000,39165000.000,39287000.000,39524000.000,39624000.000,40109000.000,40250000.000,41238000.000,42241000.000,43700000.000,45523000.000,46298000.000,46562000.000,63568000.000,64006000.000,64275000.000,64566000.000,97324000.000,97410000.000,97834000.000,98068000.000,98854000.000,98922000.000,98885000.000,99009000.000
AllowanceForDoubtfulAccountsReceivableCurrent,175000.000,175000.000,175000.000,145000.000,125000.000,125000.000,125000.000,125000.000,113000.000,120000.000,120000.000,135000.000,136000.000,136000.000,136000.000,155000.000,155000.000,155000.000,155000.000,155000.000,155000.000,155000.000,155000.000,30000.000,50000.000
