,2011-12-31,2012-12-31,2013-12-31
AmortizationOfDeferredLeasingFees,,362000.000,461000.000
AmortizationOfIntangibleAssets,,980000.000,503000.000
AmortizationOfLeaseIncentives,,998000.000,1330000.000
AssetImpairmentCharges,,,0.000
CapitalExpendituresIncurredButNotYetPaid,3000.000,,224000.000
ComprehensiveIncomeNetOfTax,,-4291000.000,2425000.000
CostOfRealEstateRevenue,4452000.000,4428000.000,4713000.000
CostsAndExpenses,14844000.000,18303000.000,14651000.000
Depreciation,,2659000.000,2672000.000
DepreciationAndAmortization,3409000.000,4001000.000,3636000.000
DepreciationDepletionAndAmortization,3468000.000,5528000.000,3858000.000
DividendsPreferredStockCash,3675000.000,1767000.000,3612000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-235000.000,841000.000,-140000.000
IncreaseDecreaseInAccountsReceivable,-6000.000,-10000.000,161000.000
IncreaseDecreaseInDeferredLeasingFees,17000.000,6846000.000,55000.000
IncreaseDecreaseInDeferredRentReceivables,106000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,89000.000,-116000.000,37000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-1388000.000,,
IncreaseDecreaseInSecurityDeposits,11000.000,-23000.000,4000.000
InterestExpense,4187000.000,7030000.000,3316000.000
InterestPaid,4126000.000,5246000.000,3092000.000
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,,728000.000
InvestmentIncomeInterest,12000.000,4000.000,9000.000
NetCashProvidedByUsedInContinuingOperations,655000.000,163000.000,1763000.000
NetCashProvidedByUsedInFinancingActivities,-4736000.000,26747000.000,-3612000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4736000.000,26747000.000,-3612000.000
NetCashProvidedByUsedInInvestingActivities,-369000.000,-17000.000,-76000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-369000.000,-17000.000,-76000.000
NetCashProvidedByUsedInOperatingActivities,5760000.000,-26567000.000,5451000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,5760000.000,-26567000.000,5451000.000
NetIncomeLoss,1069000.000,-3267000.000,790000.000
OperatingIncomeLoss,1057000.000,-3271000.000,781000.000
OperatingLeasesIncomeStatementLeaseRevenue,,9232000.000,9256000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-1024000.000,1635000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-1024000.000,1635000.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,3675000.000,1767000.000,3612000.000
PaymentsOfFinancingCosts,1061000.000,1486000.000,
PaymentsToAcquireRealEstate,369000.000,17000.000,76000.000
PreferredStockDividendsPerShareCashPaid,5250.000,2525.000,5160.000
ProceedsFromIssuanceOfLongTermDebt,,106200000.000,
ProceedsFromRelatedPartyDebt,76200000.000,30000000.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,-106200000.000,
ProvisionForDoubtfulAccounts,38000.000,-51000.000,
RealEstateAccumulatedDepreciationDepreciationExpense,,2659000.000,2672000.000
RealEstateImprovements,,14000.000,300000.000
RealEstateRevenueNet,15901000.000,15032000.000,15432000.000
RealEstateTaxesAndInsurance,2796000.000,2844000.000,2986000.000
RepaymentsOfSecuredDebt,76200000.000,,
Revenues,15901000.000,15032000.000,15432000.000
SalesRevenueNet,15901000.000,15032000.000,15432000.000
StraightLineRent,,-783000.000,-1022000.000
TenantReimbursements,,6875000.000,7368000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000
