,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2014-06-30,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,1565962.000
AccountsPayableCurrent,95260.000,21457.000,83800.000,63399.000,60862.000,482982.000,916198.000,952207.000,1376564.000,1525584.000,1613477.000,1554350.000,
AccountsPayableRelatedPartiesCurrent,,,,17086.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,34759.000,18869.000,13837.000,2114.000,1418.000,1203.000,1009.000,1302.000
AccruedLiabilitiesCurrent,39350.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,2417327.000,,,,,,,
AdditionalPaidInCapital,1061507.000,1206184.000,3168576.000,4184778.000,4833170.000,2289434.000,4872969.000,5906876.000,6345609.000,7528868.000,8487643.000,9609198.000,10308707.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,0.000,0.000
Assets,771720.000,203066.000,1020207.000,1526838.000,1751126.000,470917.000,121214.000,598889.000,335088.000,493807.000,410838.000,162776.000,48303.000
AssetsCurrent,741720.000,143066.000,875207.000,300162.000,145433.000,406150.000,86214.000,563889.000,300088.000,458807.000,375838.000,127776.000,13303.000
BankOverdrafts,,,,,,,0.000,0.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,-543891.000,,,,,,,
Cash,,118066.000,850207.000,275162.000,120433.000,80550.000,2048.000,320692.000,19264.000,113596.000,21329.000,119804.000,4535.000
CashAndCashEquivalentsAtCarryingValue,706720.000,118066.000,850207.000,275162.000,120433.000,80550.000,2048.000,320692.000,,,,119804.000,
CashCashEquivalentsAndShortTermInvestments,0.000,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,3000000.000,,,,,,,
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,3700000000.000,3700000000.000,3700000000.000,3700000000.000,3700000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000,10000000000.000
CommonStockSharesIssued,,49737000.000,51071000.000,51621000.000,52501110.000,60845960.000,129366526.000,140966526.000,293358162.000,568806056.000,775541236.000,1068031823.000,1557092583.000
CommonStockSharesOutstanding,,49737000.000,51071000.000,51621000.000,52501110.000,57845960.000,129366526.000,140966526.000,293358162.000,568806056.000,775541236.000,1068031823.000,1557092583.000
CommonStockSharesSubscriptions,,,,,171975.000,,,,,,,,
CommonStockValue,4974.000,4974.000,5107.000,5162.000,5250.000,5784.000,12810.000,13970.000,29336.000,56754.000,77554.000,106803.000,155710.000
ContractualObligation,,,,732119.000,669622.000,,1469094.000,2276370.000,525000.000,450000.000,375000.000,,225000.000
ContractualObligationDueInFifthYear,,,,140660.000,140660.000,,,,,,,,
