,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31
AccountsPayableCurrent,10662000.000,7317000.000,4717000.000,4953000.000,3871000.000,5809000.000,5696000.000,5772000.000,6475000.000,7556000.000,6822000.000,5480000.000,4110000.000,6113000.000
AccountsReceivableGross,,13997000.000,9179000.000,9168000.000,9759000.000,9482000.000,11356000.000,12311000.000,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,10713000.000,12555000.000,10876000.000,10819000.000,10838000.000,13411000.000
AccountsReceivableNet,,13573000.000,8449000.000,8376000.000,8973000.000,8616000.000,10355000.000,,,,,,,
AccountsReceivableNetCurrent,9516000.000,13573000.000,8449000.000,8376000.000,8973000.000,8616000.000,10355000.000,10766000.000,9154000.000,10729000.000,8884000.000,8780000.000,8799000.000,11536000.000
AccruedLiabilitiesCurrent,1419000.000,957000.000,1819000.000,1271000.000,1457000.000,1177000.000,1712000.000,1682000.000,2493000.000,2573000.000,3127000.000,3296000.000,2125000.000,2249000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,173000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,6433000.000,6368000.000,7255000.000,7865000.000,8548000.000,9237000.000,9532000.000,10203000.000,10755000.000,10599000.000,10441000.000,8962000.000,9712000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-856000.000,-872000.000,-879000.000,-868000.000,-888000.000,-967000.000,-902000.000,-960000.000,-1024000.000,-1036000.000,-1035000.000,-1079000.000,-1133000.000,-1154000.000
AdditionalPaidInCapital,150189000.000,150774000.000,151444000.000,152168000.000,152731000.000,153283000.000,153914000.000,154562000.000,155238000.000,155969000.000,156301000.000,156604000.000,156885000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,157128000.000
AllowanceForDoubtfulAccountsReceivable,,424000.000,730000.000,792000.000,786000.000,866000.000,1001000.000,1545000.000,,,,2039000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,792000.000,,,,1545000.000,1559000.000,1826000.000,1992000.000,2039000.000,2039000.000,1875000.000
Assets,91932000.000,84586000.000,77533000.000,72373000.000,67728000.000,69986000.000,68636000.000,67279000.000,63324000.000,61624000.000,54739000.000,54603000.000,50668000.000,53921000.000
AssetsCurrent,87900000.000,80572000.000,71881000.000,67154000.000,62922000.000,65591000.000,64283000.000,63148000.000,58982000.000,57011000.000,50471000.000,50482000.000,45915000.000,49065000.000
AvailableForSaleSecurities,,,56678000.000,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,56642000.000,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,56645000.000,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,3000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,72016000.000,46367000.000,45020000.000,51344000.000,48847000.000,52563000.000,49946000.000,47873000.000,44434000.000,42132000.000,37896000.000,37790000.000,32756000.000,34534000.000
CashCollateralForBorrowedSecurities,,,,1000000.000,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,4010704.000,4004584.000,3984187.000,3833282.000,4889501.000,4886107.000,4883982.000,5843462.000,5376720.000,5375720.000,5374220.000,6558526.000,6509682.000
CommonStockParOrStatedValuePerShare,,0.001,0.001,0.001,,,,0.001,,,,0.001,,
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000,,,,100000000.000,,,,100000000.000,,100000000.000
CommonStockSharesIssued,,,,26941676.000,,,,27119548.000,,,,27714092.000,,
CommonStockSharesOutstanding,,,,26941676.000,,,,27119548.000,,,,27714092.000,,27732941.000
CommonStockValue,27000.000,27000.000,27000.000,27000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000,28000.000
DeferredCosts,66000.000,33000.000,11000.000,,,,,,,,,,,
DeferredCostsCurrent,330000.000,475000.000,477000.000,318000.000,228000.000,1019000.000,566000.000,177000.000,170000.000,473000.000,162000.000,86000.000,125000.000,491000.000
DeferredRentCreditNoncurrent,,,853000.000,874000.000,866000.000,876000.000,729000.000,698000.000,866000.000,612000.000,536000.000,498000.000,736000.000,733000.000
DeferredRevenueCurrent,4191000.000,4316000.000,4001000.000,3298000.000,3841000.000,5577000.000,6296000.000,6198000.000,5451000.000,6190000.000,4643000.000,5999000.000,5436000.000,7097000.000
DeferredRevenueNoncurrent,1394000.000,1447000.000,1500000.000,1360000.000,1096000.000,1136000.000,672000.000,541000.000,500000.000,601000.000,517000.000,711000.000,858000.000,866000.000
DeferredTaxAssetsGrossCurrent,,,,4010000.000,,,,5626000.000,,,,4626000.000,,
DeferredTaxAssetsGrossNoncurrent,,,,26637000.000,,,,29396000.000,,,,36603000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,,0.000,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,0.000,,
DeferredTaxAssetsNetCurrent,,,,733000.000,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,387000.000,,,,42000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,24802000.000,,,,26858000.000,,,,33863000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,,281000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,447000.000,,,,255000.000,,,,277000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,1600000.000,,,,2700000.000,,,,2800000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,,,,,173000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,941000.000,,,,1617000.000,,,,1332000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,3573000.000,,,,5158000.000,,,,4345000.000,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,3277000.000,,,,5626000.000,,,,4626000.000,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,26250000.000,,,,29354000.000,,,,36603000.000,,
DeferredTaxLiabilitiesNoncurrent,,,,387000.000,,,,42000.000,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,387000.000,,,,42000.000,,,,,,
EmployeeRelatedLiabilitiesCurrent,3520000.000,3519000.000,3401000.000,3395000.000,3759000.000,4484000.000,4729000.000,5308000.000,4422000.000,4346000.000,4354000.000,5070000.000,4629000.000,4558000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,5000000.000,4600000.000,3500000.000,3200000.000,3200000.000,,,,,,,,
EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,,,,2300000.000,,,,1700000.000,,,,1300000.000,,
InventoryNet,80000.000,123000.000,284000.000,708000.000,545000.000,296000.000,412000.000,75000.000,94000.000,227000.000,293000.000,171000.000,153000.000,155000.000
Liabilities,23640000.000,20002000.000,17853000.000,16812000.000,16362000.000,20626000.000,21509000.000,21603000.000,21566000.000,23232000.000,21443000.000,22616000.000,19253000.000,22905000.000
LiabilitiesAndStockholdersEquity,91932000.000,84586000.000,77533000.000,72373000.000,67728000.000,69986000.000,68636000.000,67279000.000,63324000.000,61624000.000,54739000.000,54603000.000,50668000.000,53921000.000
LiabilitiesCurrent,20792000.000,17109000.000,13938000.000,12917000.000,12928000.000,17047000.000,18433000.000,18960000.000,18841000.000,20665000.000,18946000.000,19845000.000,16300000.000,20017000.000
LineOfCredit,,,,,,,,,,,0.000,0.000,0.000,0.000
LineOfCreditFacilityAmountOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,,,,,,,,0.000,,
LinesOfCreditCurrent,1000000.000,1000000.000,,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,396000.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,268000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,2399000.000,6034000.000,5876000.000,5720000.000,5463000.000,5534000.000,5348000.000,5173000.000,4899000.000,6899000.000,6686000.000,6354000.000,5919000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,642000.000,239000.000,918000.000,,910000.000,939000.000,909000.000,,915000.000,,1051000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,591000.000,591000.000,598000.000,596000.000,612000.000,621000.000,627000.000,621000.000,899000.000,855000.000,841000.000,849000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,249000.000,808000.000,591000.000,598000.000,596000.000,640000.000,636000.000,642000.000,621000.000,914000.000,910000.000,895000.000,893000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,610000.000,835000.000,808000.000,815000.000,694000.000,707000.000,682000.000,689000.000,667000.000,961000.000,964000.000,948000.000,936000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,898000.000,852000.000,851000.000,857000.000,830000.000,902000.000,898000.000,905000.000,781000.000,1024000.000,1011000.000,995000.000,974000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,2709000.000,2117000.000,1992000.000,1837000.000,1734000.000,1602000.000,1620000.000,1294000.000,2865000.000,1895000.000,1873000.000,1606000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,860000.000,,,,690000.000,,236000.000,,802000.000,661000.000
OtherAccruedLiabilitiesNoncurrent,,,,,,,,,,,35000.000,,,
