,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfAcquisitionCosts,,,,,,,,,,,,,727000.000,,,,727000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,552000.000,600000.000,500000.000,-508000.000,552000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,18798215.000,,,,18798215.000,,,,,,,,59582.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1530.000,,,,-189290.000,,,,171727.000,,,,-25030000.000,,,,-31634000.000
ComprehensiveIncomeNetOfTax,,,,,-241968.000,-263618.000,-239363.000,-267334.000,-1410280.000,-773557.000,,,,,,,
ConversionOfStockSharesConverted1,,,,,18798215.000,,,,,,,,,,,,
CostOfRevenue,,,,,,,,,,,25443716.000,,25275000.000,29390000.000,32446000.000,31866000.000,32603000.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,500000.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,-2032000.000,,,,-2073000.000
DefinedContributionPlanAdministrativeExpenses,,,,,,,,,,,,,100000.000,57800.000,47600.000,-5400.000,100000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,,,,,,,,,,,,,,,2100.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,,,,,,,,,,,0.300
DepreciationAndAmortization,,,,,,,,,,,2688894.000,,4574000.000,4869000.000,5080000.000,3897000.000,3763000.000
EarningsPerShareBasic,,,,,,,,,,,,,0.230,-0.100,0.160,,0.010
EarningsPerShareBasicAndDiluted,-0.000,-0.030,-0.040,-0.050,-0.040,-0.040,-0.040,-0.040,-0.230,-0.120,,,,,,,
EarningsPerShareDiluted,,,,,,,,,,,,,0.230,-0.100,0.160,,0.010
EffectOfExchangeRateOnCash,,,,,,,,,,,,,-67000.000,,,,-3000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.000,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,-0.340,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,0.435,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,-0.095,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,147833.000,,71000.000,-357000.000,-5000.000,-429000.000,246000.000
GeneralAndAdministrativeExpense,,,,,23283.000,,22500.000,,,,9709100.000,,11188000.000,12637000.000,12915000.000,15156000.000,15101000.000
GrossProfit,,,,,,,,,,,33117607.000,,36299000.000,24481000.000,38328000.000,24261000.000,30525000.000
IncomeLossFromContinuingOperations,,-201678.000,-291762.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,2935379.000,,8242000.000,-5584000.000,7650000.000,-8449000.000,-967000.000
IncomeTaxExpenseBenefit,,,,,,,,,1369000.000,,-1480899.000,,-2225000.000,-1090000.000,203000.000,-88000.000,-1592000.000
IncomeTaxesPaid,,,,,,,,,47108.000,,,,2447000.000,,,,2601000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2850.000,,,,9903.000,,,,894196.000,,,,-9930000.000,,,,-7861000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,-3222.000,,,,-6530.000,,,,,,,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,45000.000,,,,-315000.000,,,,,,,,
IncreaseDecreaseInInventoriesAndOtherOperatingAssets,,,,,,,,,,,,,-623000.000,,,,-116000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,,,,,,,-29000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,,,,,,,,8000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,16250.000,,,,940000.000,,,,1358000.000
IncreaseDecreaseInPrepaidExpense,,,,,4875.000,,,,,,,,,,,,
InsuranceServicesRevenue,,,,,,,,,,,,,,,,,1900000.000
InterestExpense,,,,,7020.000,9180.000,11989.000,13500.000,,,,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,-2948312.000,,-2748000.000,-2690000.000,-2476000.000,-2232000.000,-2315000.000
InterestPaid,,,,,,,,,,,,,433000.000,,,,12000.000
InvestmentIncomeInterest,,,,,30017.000,24552.000,20148.000,7365.000,1265.000,13.000,,,,,,,
LeaseAndRentalExpense,,,,,19429.000,,15424.000,,0.000,,,,,,,,
LegalFees,,,,,,,,,890000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,20.000,,,,,,,,991329.000,,,,-10040000.000,,,,-7113000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20.000,,,,,,,,991329.000,,,,-10040000.000,,,,-7113000.000
NetCashProvidedByUsedInInvestingActivities,,,,,-3239.000,,,,21205.000,,,,-13910000.000,,,,-27255000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-3239.000,,,,21205.000,,,,-13910000.000,,,,-27255000.000
NetCashProvidedByUsedInOperatingActivities,-1550.000,,,,-186051.000,,,,-840807.000,,,,-1013000.000,,,,2737000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1550.000,,,,-186051.000,,,,-840807.000,,,,-1013000.000,,,,2737000.000
NetIncomeLoss,-4400.000,-195625.000,-272745.000,-248250.000,-241981.000,-263633.000,-239365.000,-267329.000,-1410283.000,-773561.000,4416278.000,17509566.000,10467000.000,-4346000.000,7418000.000,-8675000.000,596000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-148000.000,29000.000,,29000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,,,,,,596000.000
NonoperatingIncomeExpense,,,,,,,,,,13.000,-2824457.000,,-2677000.000,-3047000.000,-2519000.000,-3879000.000,-2332000.000
OperatingExpenses,-4400.000,201678.000,291762.000,259614.000,264978.000,279005.000,247524.000,261194.000,1411548.000,773574.000,27357771.000,69523107.000,25380000.000,27018000.000,28159000.000,28831000.000,29160000.000
OperatingIncomeLoss,,,,,-264978.000,-279005.000,-247524.000,-261194.000,-1411548.000,-773574.000,5759836.000,11927286.000,10919000.000,-2537000.000,10169000.000,-4570000.000,1365000.000
OperatingLeasesRentExpenseNet,,,,,,,,,,,223558.000,,200000.000,300000.000,300000.000,300000.000,300000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,13.000,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,22997.000,15372.000,8159.000,-6135.000,1265.000,,-23978.000,,,,-38000.000,,-263000.000
PaymentsForLoans,,,,,615000.000,,,,,,,,,,,,
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,,,,,,,,901000.000
PaymentsForRepurchaseOfWarrants,,,,,,,,,,,,,5420000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,6872000.000,,,,22844000.000
ProceedsFromInterestReceived,,-6053.000,-19017.000,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,991329.000,,,,,,,,
ProceedsFromRelatedPartyDebt,6906.000,,,,,,,,,,,,,,,,
ProfitLoss,,,,,,,,,,,,,,-4494000.000,7447000.000,,625000.000
RepaymentsOfLongTermDebt,,,,,,,,,,,,,438000.000,,,,438000.000
Revenues,,,,,,,,,,,58561323.000,,61574000.000,53871000.000,70774000.000,56127000.000,63128000.000
RoyaltyExpense,,,,,,,,,,,1290561.000,,,,,,
SalesRevenueNet,,,,,,,,,,,58561323.000,,61574000.000,53871000.000,70774000.000,56127000.000,63128000.000
SellingAndMarketingExpense,,,,,,,,,,,9464802.000,,9618000.000,9512000.000,10164000.000,9778000.000,10296000.000
ShareBasedCompensation,,,,,,,,,,,,,1335000.000,,,,4202000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,,,9.720
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,,,,,,,,,,,,0.100,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,,,,,,,,1335000.000,,,,4202000.000
StraightLineRent,,,,,2680.000,,,,,,,,,,,,
UnrealizedGainOnSecurities,,,,,13.000,15.000,2.000,-5.000,3.000,4.000,,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,,,,,,,,,15727.000,,7400.000,7300.000,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,,,,,,,,,,1800000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,,1451922.000,,652689.000,,,,1054665.000
