,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableFairValueDisclosure,,,,,,,,,,,,,,,19120000.000,,,,,,,
AccountsPayableOtherCurrent,1299284.000,1651888.000,782586.000,1497812.000,1643921.000,1327454.000,1426631.000,1429961.000,3211101.000,1282211.000,1825591.000,2056070.000,2862395.000,2931869.000,2452791.000,3862452.000,2812922.000,,,,,
AccountsPayableTradeCurrent,7275302.000,5518920.000,13906383.000,23835552.000,20855018.000,13780211.000,15374922.000,19455279.000,19296244.000,14554726.000,10218415.000,14014983.000,13366998.000,15915915.000,14426600.000,18154740.000,14919756.000,16667396.000,15509963.000,21208208.000,14402089.000,19441195.000
AccountsReceivableGrossCurrent,,,,27843328.000,22466589.000,18007051.000,17873974.000,17179460.000,15939542.000,11869866.000,10442412.000,10935920.000,10089999.000,12108561.000,9949598.000,10618786.000,10645139.000,10153840.000,10926999.000,11718911.000,10291805.000,9977101.000
AccountsReceivableNetCurrent,4705866.000,7374177.000,16516671.000,26980178.000,20472706.000,12978808.000,11912337.000,12691630.000,10192379.000,6734536.000,5677129.000,6733217.000,7111594.000,9237743.000,7734138.000,8514466.000,8751355.000,8054597.000,8861884.000,10070611.000,9441386.000,8561596.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,21321.000,11459.000,23675.000,42720.000,18955.000,33518.000,41521.000,92301.000,50086.000,26315.000,15531.000,37557.000,47456.000
AccruedIncomeTaxesCurrent,,,,,,7628.000,38126.000,54634.000,7834.000,7851.000,7954.000,7963.000,7983.000,8007.000,64206.000,7556.000,27540.000,7454.000,22305.000,15418.000,14809.000,19416.000
AccruedLiabilitiesCurrent,460152.000,305154.000,417184.000,418374.000,269150.000,956342.000,317407.000,242843.000,222203.000,1208242.000,823309.000,689973.000,678751.000,509537.000,642056.000,553151.000,554819.000,615056.000,520689.000,592881.000,577418.000,679350.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,6037926.000,6836118.000,7476960.000,8151232.000,8715652.000,9214937.000,10729190.000,11237254.000,11559954.000,11987940.000,13606043.000,14042565.000,13816981.000,13762648.000,14138992.000,13958965.000,14118895.000,13974343.000,14489479.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2203336.000,2466228.000,2747561.000,2855108.000,2975743.000,3121654.000,3881445.000,4141259.000,4342311.000,3905136.000,3957404.000,3963596.000,4016336.000,3972543.000,4058843.000,3197990.000,2929195.000,2857813.000,2972682.000,2884961.000,1116107.000,1350062.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,19425267.000,22247600.000,22512969.000,22088267.000,22677280.000,23416150.000,25597019.000,36581248.000
AdditionalPaidInCapitalCommonStock,16386071.000,16409543.000,16853039.000,16950199.000,16988127.000,16609747.000,16637085.000,16668548.000,17077556.000,17355555.000,17427911.000,18427053.000,18824368.000,19301233.000,,,,,,,,
AdvancesOnInventoryPurchases,15166494.000,14086803.000,14347557.000,16287584.000,19490650.000,15523034.000,17175750.000,11070649.000,6678349.000,4577194.000,3184527.000,2082163.000,3666492.000,4717352.000,5842359.000,4740561.000,5479954.000,4230665.000,4691995.000,3644598.000,3839635.000,5504141.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,2099244.000,,,,1415505.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,863150.000,1993883.000,5028243.000,5961637.000,4487830.000,5747163.000,5135330.000,4765283.000,4202703.000,2978405.000,2870818.000,2215460.000,2104320.000,1893784.000,2099243.000,2065115.000,1648300.000,850419.000,1415505.000
Assets,64487125.000,66307895.000,74961013.000,88245098.000,81250892.000,67838021.000,69636745.000,70265404.000,67488256.000,45908827.000,43006980.000,49469621.000,54229244.000,59508588.000,62538257.000,63716617.000,59919122.000,62072787.000,55021622.000,61188315.000,54281340.000,67173018.000
AssetsCurrent,36699307.000,38734926.000,47848062.000,64051632.000,57962708.000,45155120.000,47106824.000,46757643.000,44134650.000,29103329.000,25323893.000,32406182.000,34990647.000,42286622.000,45409713.000,47600407.000,44473871.000,46883003.000,40012120.000,46427001.000,40437581.000,55960458.000
AssetsNoncurrent,,,,,,,,,,,,,,,10371016.000,9951147.000,9725834.000,9646708.000,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,0.000,87068.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,1307200.000,1309600.000,,,465165.000,451512.000,,,87068.000
BankOwnedLifeInsurance,,,,,,,,,,,,,,,,,,,77050.000,,,
Capital,,,,,,,,,,,,,,,,,,310110.000,,,,
CashAndCashEquivalentsAtCarryingValue,4590274.000,4339666.000,3833216.000,3507961.000,3795628.000,4524094.000,2711399.000,6296715.000,3106659.000,4445276.000,3378916.000,7352723.000,1734392.000,4023581.000,1654762.000,6709585.000,4339272.000,6671873.000,5058091.000,8352091.000,4643349.000,18364424.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,5058091.000,8352091.000,4643349.000,18364424.000
CashUninsuredAmount,,,,6559287.000,6475772.000,6230011.000,5827355000.000,7912547.000,3993802.000,7204626.000,6618572.000,12483659.000,11272978.000,12563579.000,15066336.000,500000.000,,,,74960.000,71997.000,71550.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,13548603.000,13559088.000,13589621.000,13666370.000,13609002.000,13609002.000,13609003.000,13609002.000,13959002.000,14416022.000,14416022.000,15035504.000,15385504.000,15650504.000,15650504.000,16850504.000,17735504.000,17735504.000,19373504.000,19425678.000,20374678.000,25214678.000
CommonStockSharesOutstanding,13548603.000,13559088.000,13589621.000,13666370.000,13609002.000,13609002.000,13609003.000,13609002.000,13959002.000,14416022.000,14416022.000,15035504.000,15385504.000,15650504.000,15650504.000,16850504.000,17735504.000,17735504.000,19373504.000,19425678.000,20374678.000,25214678.000
CommonStockValue,13548.000,13559.000,13589.000,13666.000,13609.000,13609.000,13609.000,13609.000,13959.000,14416.000,14416.000,15036.000,15386.000,15651.000,15651.000,16851.000,17736.000,17736.000,19374.000,19426.000,20375.000,25215.000
ConstructionInProgressGross,,,,,,,,,,,,,96844.000,,,,,,,,,
CustomerDepositsCurrent,2770868.000,1883966.000,1332141.000,2990743.000,2093059.000,4828293.000,5274087.000,1989967.000,4040587.000,3185885.000,3386007.000,3599840.000,3693298.000,3759050.000,4264788.000,1224334.000,2440184.000,2610151.000,2695112.000,2678671.000,2485944.000,2675030.000
DebtInstrumentFairValue,,,,,,,,,,,,,,,,,,25368973.000,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,,,0.059,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,370774.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsInventory,,,,,,,,,,193676.000,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,400166.000,461622.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,47418.000,,,,410592.000,,,,708033.000,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,261960.000,,,,323547.000,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,62346.000,,,,63214.000,,,,163594.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,1911450.000,,,,2759144.000,,,,1031566.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,,,792432.000,,,,1062703.000,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,,,619303.000,,,,623500.000,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,486000.000,,,,511000.000,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,1973796.000,,,,3016034.000,,,,1195160.000,,,,,,,,
