,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30
AccountsPayableCurrent,,,,8115.000,19115.000,4115.000
AccruedLiabilitiesCurrent,,,,175.000,962.000,1922.000
AdditionalPaidInCapital,21870.000,21870.000,21870.000,22320.000,,
AdditionalPaidInCapitalCommonStock,,,,,-95700.000,-95700.000
Assets,,,,2172.000,1517.000,7091.000
AssetsCurrent,37391.000,22684.000,17679.000,,,
Cash,18391.000,6084.000,1879.000,,,
CashAndCashEquivalentsAtCarryingValue,18391.000,6084.000,1879.000,924.000,518.000,1978.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,,,,8430000.000,126450000.000,126450000.000
CommonStockSharesOutstanding,8430000.000,8430000.000,8430000.000,8430000.000,126450000.000,126450000.000
CommonStockValue,,,,8430.000,126450.000,126450.000
CommonStockValueOutstanding,8430.000,8430.000,8430.000,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.717,0.717
DepositsAssetsCurrent,15000.000,15000.000,15000.000,,,
DueToRelatedPartiesCurrent,23452.000,24049.000,25106.000,24656.000,24656.000,24656.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,24656.000,24656.000,24656.000
InterestPayableCurrentAndNoncurrent,,,,,579.000,973.000
Liabilities,,,,52946.000,84733.000,90693.000
LiabilitiesAndStockholdersEquity,37391.000,22684.000,17679.000,2172.000,1517.000,7091.000
LiabilitiesCurrent,23452.000,24049.000,25106.000,,,
NotesPayableCurrent,,,,20000.000,40000.000,60000.000
OperatingLossCarryforwards,,,,76094.000,,
PrepaidExpenseCurrent,4000.000,1600.000,800.000,1248.000,999.000,5113.000
RetainedEarningsAccumulatedDeficit,-16361.000,-31665.000,-37727.000,-81524.000,-113966.000,-114352.000
StockholdersEquity,13939.000,-1365.000,-7427.000,-50774.000,-83216.000,-83602.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-50774.000,-83216.000,-83602.000
