,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1877.000,977.000,-190.000,-77.000
CostOfGoodsSold,,111728.000,0.000,29000.000,63900.000
CurrentFederalTaxExpenseBenefit,,1078.000,-1177.000,-2240.000,-1690.000
CurrentStateAndLocalTaxExpenseBenefit,,359.000,-392.000,-740.000,-563.000
EarningsPerShareBasic,,0.000,-0.000,-0.000,-0.000
EarningsPerShareBasicAndDiluted,,0.000,-0.000,-0.000,-0.010
GeneralAndAdministrativeExpense,,18013.000,18097.000,17871.000,22424.000
GrossProfit,,31785.000,17000.000,11000.000,19350.000
IncomeLossFromContinuingOperations,,13772.000,-1097.000,-6871.000,-3074.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-7848.000,-14838.000,-11269.000
IncomeTaxExpenseBenefit,,,100.000,100.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,,0.000,,0.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,0.000
IncomeTaxReconciliationNondeductibleExpense,,1318.000,1350.000,,
IncomeTaxesPaid,,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,-33369.000,1180.000,1.000,0.000
IncreaseDecreaseInAccountsPayableRelatedParties,,6591.000,6751.000,7966.000,8196.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,100.000,-100.000
IncreaseDecreaseInAccruedLiabilities,,-614.000,0.000,,
IncreaseDecreaseInDueToRelatedParties,,,,127.000,
IncreaseDecreaseInPrepaidExpense,,,,-96.000,96.000
InterestExpense,,6591.000,6751.000,7967.000,8195.000
InterestExpenseRelatedParty,,504.000,,,3564.000
InterestPaid,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,,17834.000,994.000,6777.000,3000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,17834.000,994.000,6777.000,3000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,,-19711.000,-17.000,-6967.000,-3077.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-19711.000,-17.000,-6967.000,-3077.000
NetIncomeLoss,,7181.000,-7948.000,-14938.000,-11269.000
OperatingExpenses,,18013.000,18097.000,17871.000,22424.000
OtherExpenses,,6591.000,6751.000,7967.000,8195.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,0.000,5469.000,0.000,
ProceedsFromContributedCapital,,500.000,0.000,0.000,
ProceedsFromIssuanceOfCommonStock,,15000.000,0.000,,
ProceedsFromRelatedPartyDebt,,2687.000,1141.000,6777.000,3000.000
ProceedsFromRepaymentsOfBankOverdrafts,,147.000,-147.000,0.000,
RecapitalizationCosts,,0.000,,,
RelatedPartyTransactionAmountsOfTransaction,,,,6650.000,
RelatedPartyTransactionRate,,0.180,0.180,0.180,0.180
Revenues,,143513.000,17000.000,40000.000,83250.000
SalesRevenueNet,,143513.000,17000.000,40000.000,83250.000
StockIssuedDuringPeriodSharesNewIssues,,1500000.000,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,15000000.000,,,
StockIssuedDuringPeriodValueNewIssues,,15000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,18522308.000,18686692.000,18686692.000,1903519.000
