,2015-02-28,2015-08-31,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentForAmortization,,-540.000,,,,,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,3980.000,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,2444.000,,,,,
AmortizationOfIntangibleAssets,,,540.000,,,,540.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-11693.000,,-19.000,,,,-9.000,
CostsAndExpenses,11693.000,-6594.000,,,,,,
DepreciationAndAmortization,,,540.000,540.000,540.000,540.000,540.000,540.000
EarningsPerShareBasic,0.000,0.000,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.000,0.000,-0.000,0.000,-0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,-20.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,34.000,-20.000,67.000,-25.000,12.000,,-1.000
GeneralAndAdministrativeExpense,11693.000,-6594.000,3.000,433.000,290.000,15772.000,149.000,207.000
IncreaseDecreaseInAccountsPayable,,,1584.000,,,,3140.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,76.000,,,,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,-15000.000,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,300.000,,,,300.000,
InterestExpense,76.000,-74.000,296.000,300.000,300.000,300.000,300.000,300.000
NetCashProvidedByUsedInFinancingActivities,15000.000,,,,,,3000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15000.000,,,,,,3000.000,
NetCashProvidedByUsedInInvestingActivities,-15000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11693.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,1.000,,,,-3009.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1.000,,,,-3009.000,
NetIncomeLoss,-11769.000,7242.000,-2443.000,-11622.000,-11007.000,-20613.000,-6989.000,-2801.000
NonoperatingIncomeExpense,-76.000,648.000,-316.000,-233.000,-325.000,-288.000,-300.000,-301.000
OperatingExpenses,,,2127.000,11389.000,10682.000,20325.000,6689.000,2500.000
OperatingIncomeLoss,,,-2127.000,-11389.000,-10682.000,-20325.000,-6689.000,-2500.000
PaymentsForRestructuring,15000.000,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,3000.000,
ProfessionalFees,,,1584.000,10416.000,9852.000,4013.000,6000.000,1753.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,24082004.000,24082004.000,24082004.000,-48102364.000,24582004.000,147492024.000
WeightedAverageNumberOfSharesOutstandingBasic,20000000.000,24082004.000,,,,,,
