,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,16330000.000,18543000.000,22436000.000,19434000.000,14134000.000,17699000.000,19542000.000,15020000.000,13913000.000,14778000.000,16663000.000,15825000.000,14331000.000,12428000.000,15304000.000,13137000.000,16019000.000,16293000.000,15448000.000,13802000.000,16273000.000,13840000.000,16834000.000,19575000.000,12345000.000
AccountsReceivableNet,,,,,,,,,,,,,,,,,,,,,,,,,59438000.000
AccountsReceivableNetCurrent,60049000.000,56989000.000,52747000.000,50432000.000,50802000.000,57428000.000,53506000.000,63247000.000,51220000.000,55921000.000,54640000.000,52078000.000,53133000.000,55375000.000,60693000.000,61365000.000,55812000.000,49994000.000,49405000.000,54998000.000,52087000.000,55840000.000,62830000.000,66828000.000,59438000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,1004000.000,808000.000,1041000.000,1307000.000,1071000.000,1041000.000,1048000.000,1393000.000,1075000.000,951000.000,1092000.000,1416000.000,1164000.000,1182000.000,1350000.000,1778000.000,1201000.000,975000.000,1211000.000,1404000.000,1021000.000,775000.000,1004000.000,1258000.000
AccruedIncomeTaxesCurrent,,,,,,,2843000.000,1803000.000,3731000.000,4457000.000,6931000.000,8063000.000,4762000.000,2773000.000,5448000.000,7171000.000,5376000.000,2493000.000,4276000.000,7186000.000,7335000.000,5496000.000,7878000.000,7726000.000,6413000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,-207731000.000,,,,-216009000.000,,,,217391000.000,,,,223050000.000,,,,225754000.000,,,,253667000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,24065000.000,26599000.000,24127000.000,24990000.000,23755000.000,27111000.000,30466000.000,25770000.000,18715000.000,14638000.000,17436000.000,12827000.000,12375000.000,16019000.000,9255000.000,754000.000,359000.000,393000.000,-6090000.000,-4962000.000,462000.000,4084000.000,9556000.000,-7352000.000,6683000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,155000.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,267698000.000,274546000.000,278360000.000,282786000.000,316370000.000,320793000.000,329782000.000,337566000.000,350251000.000,361516000.000,376206000.000,415107000.000,423180000.000,432671000.000,437266000.000,454123000.000,486017000.000,490165000.000,495673000.000,503091000.000,509052000.000,512939000.000,530840000.000,548757000.000,567250000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1148000.000,1130000.000,1090000.000,1054000.000,4823000.000,5012000.000,4757000.000,4465000.000,4061000.000,4064000.000,1532000.000,1370000.000,1385000.000,1422000.000,1392000.000,1311000.000,1260000.000,1242000.000,1224000.000,1231000.000,1221000.000,1260000.000,1828000.000,1748000.000,1708000.000
Assets,609507000.000,628828000.000,628229000.000,613272000.000,475705000.000,495740000.000,517825000.000,505781000.000,510852000.000,525386000.000,554506000.000,575725000.000,566517000.000,589978000.000,601167000.000,608074000.000,644442000.000,647836000.000,660474000.000,656685000.000,664586000.000,681874000.000,727926000.000,740998000.000,778102000.000
AssetsCurrent,421344000.000,433797000.000,430405000.000,415511000.000,278537000.000,299930000.000,317888000.000,310910000.000,326046000.000,341225000.000,365712000.000,396736000.000,389947000.000,412831000.000,427993000.000,444457000.000,483547000.000,479078000.000,494508000.000,364458000.000,371516000.000,391370000.000,437091000.000,457309000.000,488706000.000
AssetsFairValueDisclosure,,,,,,,187532000.000,,,,,,,,,,,,,,,,,,
AuctionRateSecuritiesNoncurrent,,,,,,,,,,,,,,5895000.000,5895000.000,5895000.000,5895000.000,5694000.000,5694000.000,5694000.000,5694000.000,5494000.000,5494000.000,5494000.000,5494000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,,,,1.000,,,,,,
CapitalLeaseObligationsCurrent,664000.000,340000.000,10000.000,9000.000,7000.000,4000.000,2000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,7000.000,4000.000,2000.000,0.000,0.000,20000.000,19000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,12000.000,,,,21000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,10000.000,,,,2000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,0.000,,,,4000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,0.000,,,,5000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,0.000,,,,5000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,2000.000,,,,5000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,9776000.000,,,,9776000.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,278334000.000,292939000.000,302546000.000,293628000.000,155062000.000,166896000.000,178459000.000,169619000.000,188354000.000,201611000.000,226029000.000,246463000.000,239147000.000,265515000.000,284155000.000,295429000.000,333651000.000,338693000.000,354190000.000,218118000.000,226388000.000,243087000.000,287479000.000,305714000.000,343683000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,178459000.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,27530323.000,27646352.000,27652336.000,27819574.000,28608474.000,28652833.000,28864527.000,29259603.000,29590023.000,29836226.000,30213577.000,31504320.000,31648158.000,31889633.000,31927601.000,32520823.000,33484891.000,33452575.000,33489181.000,33619961.000,33743615.000,33797792.000,34261304.000,34693661.000,35072863.000
CommonStockSharesOutstanding,,,27652336.000,,,,28864527.000,,,,30213577.000,,,,31927601.000,,,,33489181.000,,,,34261304.000,,
