,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,135352000.000,138819000.000,130900000.000,111949000.000,138199000.000,128460000.000,126110000.000,94609000.000,124608000.000,125214000.000,124821000.000,109639000.000,153222000.000,109346000.000,124893000.000,116211000.000,162374000.000,161054000.000,166516000.000,114231000.000,191183000.000,159619000.000,177862000.000,171866000.000
AccountsReceivableGrossCurrent,,,,,,,272239000.000,,,,288376000.000,,,,298385000.000,,,,361599000.000,,,,417902000.000,
AccountsReceivableNetCurrent,241039000.000,269916000.000,295188000.000,242403000.000,253734000.000,270308000.000,267310000.000,236282000.000,256133000.000,250991000.000,283051000.000,260853000.000,295327000.000,273938000.000,293027000.000,284851000.000,332899000.000,331186000.000,356145000.000,288306000.000,387975000.000,357967000.000,411883000.000,378453000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,31222000.000,25182000.000,22562000.000,27010000.000,30566000.000,21956000.000,22362000.000,20811000.000,20161000.000,22524000.000,22011000.000,18871000.000,29234000.000,22871000.000,36207000.000,24927000.000,27502000.000,25885000.000,31047000.000,24079000.000
AccruedLiabilitiesCurrent,30268000.000,26611000.000,30902000.000,30513000.000,,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,65553000.000,,,,71104000.000,,,,69357000.000,,,,66028000.000,,,,68122000.000,
AdditionalPaidInCapitalCommonStock,99437000.000,99369000.000,99957000.000,100284000.000,100716000.000,101363000.000,101735000.000,103416000.000,104123000.000,104256000.000,104932000.000,105107000.000,105794000.000,106149000.000,106956000.000,107236000.000,108289000.000,108399000.000,109161000.000,109442000.000,110271000.000,110369000.000,111081000.000,112941000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,2514000.000,,,,2265000.000,,,,2135000.000,,,,2219000.000,,,,2310000.000,
Assets,460768000.000,470515000.000,468019000.000,447615000.000,484194000.000,480303000.000,468323000.000,447049000.000,490416000.000,496180000.000,500944000.000,490416000.000,546558000.000,520720000.000,539960000.000,534051000.000,602546000.000,610082000.000,639074000.000,570479000.000,670174000.000,647733000.000,686134000.000,676492000.000
AssetsCurrent,382761000.000,391347000.000,388316000.000,366560000.000,402611000.000,398491000.000,386472000.000,364992000.000,407765000.000,414320000.000,418494000.000,408591000.000,464501000.000,438770000.000,458146000.000,452257000.000,519006000.000,523840000.000,552851000.000,484392000.000,555235000.000,532601000.000,559171000.000,550738000.000
CapitalLeaseObligationsCurrent,919000.000,945000.000,971000.000,998000.000,1026000.000,1055000.000,989000.000,729000.000,462000.000,187000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,1488000.000,1242000.000,989000.000,729000.000,462000.000,187000.000,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,7215000.000,,,,7215000.000,,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,441000.000,,,,0.000,,,,,,,,,,,,,
