,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-04-30
AccountsPayableCurrent,11823000.000,11883000.000,11201000.000,12345000.000,13082000.000,12733000.000,14551000.000,13322000.000,14124000.000,14690000.000,15768000.000,19529000.000,17661000.000,18181000.000,18253000.000,16184000.000,14085000.000,15698000.000,28276000.000,26263000.000,29969000.000,33834000.000
AccountsReceivableNetCurrent,43677000.000,45899000.000,46302000.000,47977000.000,48772000.000,52256000.000,52109000.000,52753000.000,57648000.000,59947000.000,60490000.000,62225000.000,64048000.000,65217000.000,73295000.000,69805000.000,73910000.000,76016000.000,91524000.000,93332000.000,95668000.000,110596000.000
AccruedIncomeTaxesCurrent,3319000.000,99000.000,,,2333000.000,,,,1630000.000,,,893000.000,2933000.000,,,2468000.000,6497000.000,,921000.000,4061000.000,5849000.000,1915000.000
AccruedLiabilitiesCurrent,10123000.000,9867000.000,10245000.000,10370000.000,9359000.000,9707000.000,10137000.000,10417000.000,10999000.000,10870000.000,11005000.000,15109000.000,14466000.000,16761000.000,15974000.000,15092000.000,18683000.000,18872000.000,21536000.000,20283000.000,19914000.000,24468000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,45445000.000,,,,50481000.000,,,,55242000.000,,,,62054000.000,,,,70864000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8375000.000,8322000.000,8525000.000,8175000.000,8289000.000,8395000.000,8196000.000,10977000.000,10713000.000,9406000.000,9569000.000,9552000.000,7661000.000,2052000.000,1934000.000,1224000.000,397000.000,-6802000.000,-2803000.000,-11795000.000,-18316000.000,-14344000.000
AdditionalPaidInCapitalCommonStock,120001000.000,122257000.000,124618000.000,127338000.000,129240000.000,132506000.000,133709000.000,134853000.000,138732000.000,141289000.000,143600000.000,146048000.000,150652000.000,152061000.000,153793000.000,156050000.000,159243000.000,161170000.000,163456000.000,165573000.000,168486000.000,172546000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1101000.000,811000.000,820000.000,1041000.000,1062000.000,827000.000,691000.000,1265000.000,1610000.000,1853000.000,1802000.000,1874000.000,1776000.000,1908000.000,1955000.000,2092000.000,2252000.000,2183000.000,1998000.000,1850000.000,1324000.000,1854000.000
Assets,429221000.000,428702000.000,430319000.000,434812000.000,431474000.000,471858000.000,484364000.000,487671000.000,485818000.000,493185000.000,497875000.000,536145000.000,558725000.000,567675000.000,579907000.000,584031000.000,677662000.000,663328000.000,706899000.000,694532000.000,749412000.000,784382000.000
AssetsCurrent,118617000.000,122574000.000,126661000.000,133892000.000,133211000.000,138042000.000,145183000.000,150660000.000,151293000.000,147963000.000,152031000.000,163909000.000,173963000.000,177961000.000,181149000.000,188361000.000,202446000.000,196546000.000,225929000.000,222742000.000,231030000.000,257465000.000
AssetsNoncurrent,,,,300920000.000,,,,337011000.000,,,,372236000.000,,,,395670000.000,,,,471790000.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,9451000.000,8207000.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,19646000.000,21689000.000,25027000.000,30186000.000,27866000.000,26825000.000,30669000.000,34076000.000,28453000.000,19706000.000,24474000.000,31781000.000,29714000.000,24092000.000,25365000.000,31720000.000,31131000.000,21604000.000,25498000.000,28367000.000,26135000.000,30873000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,19822855.000,29866346.000,29951774.000,29997898.000,29995232.000,29993234.000,30014849.000,45181655.000,45452795.000,45516277.000,45565440.000,45641688.000,45825969.000,45817397.000,45839444.000,45913154.000,46074555.000,46073596.000,46076820.000,46084047.000,46173650.000,46182454.000
CommonStockSharesOutstanding,17919657.000,26959330.000,26998090.000,27100729.000,27163626.000,27326776.000,27346692.000,41138121.000,41299722.000,41339569.000,41379053.000,41442260.000,41529772.000,41517595.000,41537328.000,41604359.000,41708047.000,41702185.000,41703698.000,41708214.000,41717493.000,41724048.000
