,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,4000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,65000.000
AmortizationOfFinancingCosts,15000.000
AmortizationOfFinancingCostsAndDiscounts,1046000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7134000.000
Depreciation,6000.000
DifferenceBetweenReportedAmountAndReportingCurrencyDenominatedAmountValue,37000.000
EarningsPerShareBasicAndDiluted,1.120
GeneralAndAdministrativeExpense,2121000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6277000.000
IncomeTaxExpenseBenefit,6000.000
IncreaseDecreaseInAccountsPayableTrade,20000.000
IncreaseDecreaseInOtherAccountsPayable,-410000.000
IncreaseDecreaseInOtherReceivables,99000.000
InterestExpenseRelatedParty,14000.000
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,27000.000
NetCashProvidedByUsedInFinancingActivities,9666000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9666000.000
NetCashProvidedByUsedInInvestingActivities,-320000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-320000.000
NetCashProvidedByUsedInOperatingActivities,-2212000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2212000.000
NetIncomeLoss,-6283000.000
NonoperatingIncomeExpense,-2717000.000
OperatingIncomeLoss,-3560000.000
PaidInKindInterest,30000.000
PaymentsForRepurchaseOfCommonStock,25000.000
PaymentsToAcquireBusinessesGross,295000.000
PaymentsToAcquirePropertyPlantAndEquipment,25000.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,9889000.000
ProceedsFromRelatedPartyDebt,57000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,100000.000
RepaymentsOfLinesOfCredit,14000.000
RepaymentsOfRelatedPartyDebt,241000.000
ResearchAndDevelopmentExpense,1439000.000
ResearchAndDevelopmentInProcess,480000.000
ShareBasedCompensation,1877000.000
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,480000.000
StockIssued1,3955000.000
StockIssuedDuringPeriodValueAcquisitions,-295000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,-18000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,3973000.000
StockIssuedDuringPeriodValueNewIssues,6322000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,1329000.000
StockRepurchasedDuringPeriodValue,25000.000
TreasuryStockSharesAcquired,90000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5617762.000
