,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,0.000,,,,,,,
AmortizationOfIntangibleAssets,11780.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-120085.000,,,,0.000,,,
CostOfGoodsAndServicesSold,0.000,0.000,0.000,0.000,,,,,
EarningsPerShareBasic,,,,,,,0.000,0.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,0.000,0.000,-0.000,,,
GeneralAndAdministrativeExpense,30925.000,36065.000,17231.000,7955.000,40423.000,26583.000,8217.000,8801.000,12664.000
GrossProfit,0.000,0.000,0.000,0.000,,,,,
IncomeTaxesPaidNet,,0.000,,,,0.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,30980.000,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,-4476.000,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,3673.000,,,
IncreaseDecreaseInDueToRelatedParties,,,,,,22909.000,,,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,0.000,,,
InterestExpense,,,,,,0.000,,,
InterestIncomeExpenseNet,-1664.000,-524.000,0.000,0.000,-1.000,,,,
InterestPaid,,0.000,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,-110000.000,,,,0.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-110000.000,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-10085.000,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-10085.000,,,,0.000,,,
NetIncomeLoss,,,,,,-26583.000,-8217.000,-8801.000,-12664.000
OperatingExpenses,30925.000,36065.000,17231.000,7955.000,,,-8217.000,-8801.000,
OperatingIncomeLoss,-30925.000,-36065.000,-17231.000,-7955.000,-40423.000,-26583.000,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,0.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,
ProceedsFromIssuanceOfDebt,,-110000.000,,,,,,,
ProfitLoss,-32589.000,-36589.000,-17231.000,-7955.000,6326.000,,,,
RepaymentsOfNotesPayable,,,,,,0.000,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,19412000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,20050000.000,20412000.000,20412000.000,20412000.000,,,19412000.000,19412000.000,
