,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,27396000.000,,,,,
AccountsPayableTradeCurrent,62690000.000,85364000.000,51268000.000,56522000.000,51499000.000,74510000.000,54928000.000,58084000.000,45539000.000,70137000.000,57236000.000,56771000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,1354000.000,,,,1533000.000,
AccruedEmployeeBenefitsCurrent,,,,,,,4604000.000,,,,4956000.000,
AccruedIncomeTaxesCurrent,,,,,,,754000.000,,,,332000.000,
AccruedLiabilitiesCurrent,25424000.000,26332000.000,26150000.000,26534000.000,27339000.000,27431000.000,27396000.000,30471000.000,28795000.000,28359000.000,28359000.000,26535000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,211325000.000,214024000.000,,217111000.000,221176000.000,223782000.000,227468000.000,227834000.000,227044000.000,227979000.000,230971000.000,233166000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,118000.000,97000.000,118000.000,188000.000,154000.000,194000.000,247000.000,309000.000,340000.000,368000.000,347000.000,0.000
AdditionalPaidInCapitalCommonStock,36935000.000,37028000.000,36231000.000,36395000.000,36490000.000,36658000.000,36375000.000,36396000.000,36325000.000,36356000.000,36413000.000,36435000.000
Assets,241564000.000,268164000.000,225474000.000,214271000.000,206757000.000,229346000.000,205982000.000,202750000.000,199678000.000,220954000.000,206645000.000,200275000.000
AssetsCurrent,184337000.000,208760000.000,170767000.000,163272000.000,158254000.000,180116000.000,159494000.000,161126000.000,159220000.000,179306000.000,166285000.000,161396000.000
AssetsFairValueDisclosureRecurring,,,,,1700000.000,1700000.000,2100000.000,2100000.000,2100000.000,1900000.000,1900000.000,
CashAndCashEquivalentsAtCarryingValue,7277000.000,5092000.000,4172000.000,5590000.000,4397000.000,3455000.000,3730000.000,3532000.000,3482000.000,3555000.000,3753000.000,2967000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,11944544.000,11944544.000,11944544.000,11944544000.000,11944544.000,11944544.000,11944544.000,11944544.000,11944544.000,11944544.000,11944544.000,11944544.000
CommonStockSharesOutstanding,8608956.000,8381747.000,8292147.000,8208947000.000,8218863.000,11944544.000,8146513.000,8134813.000,8143317.000,8143317.000,8143317.000,8143317.000
CommonStockValue,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000,119000.000
DeferredIncomeTaxLiabilities,,,42000.000,,,,5848000.000,,,,4919000.000,
DeferredIncomeTaxesAndOtherLiabilitiesNoncurrent,,,,,47000.000,47000.000,50000.000,53000.000,55000.000,58000.000,60000.000,63000.000
DeferredRevenueCurrent,,,,,,,11610000.000,,,,11885000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,3410000.000,,,,3604000.000,
DeferredTaxAssetsGross,,,,,,,16817000.000,,,,19216000.000,
DeferredTaxAssetsInventory,,,,,,,1439000.000,,,,2212000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-50000.000,,,,-60000.000,
DeferredTaxAssetsNet,,,,,,,5798000.000,,,,4859000.000,
DeferredTaxAssetsNetCurrent,6237000.000,6655000.000,0.000,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,421000.000,1186000.000,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,422000.000,,,,2484000.000,
DeferredTaxAssetsOther,,,,,,,2250000.000,,,,2006000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,6385000.000,,,,6500000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,11019000.000,,13200000.000,15200000.000,14357000.000,15600000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,5848000.000,,,,4919000.000,
Goodwill,391000.000,391000.000,244000.000,244000.000,244000.000,244000.000,244000.000,244000.000,244000.000,244000.000,244000.000,244000.000
InventoryAdjustments,,,,,,,0.000,,,,0.000,
InventoryGross,,,,,,,149175000.000,,,,155811000.000,
InventoryNet,158067000.000,181996000.000,151366000.000,144936000.000,143592000.000,166941000.000,145337000.000,146364000.000,144602000.000,165120000.000,152138000.000,150416000.000
InventoryValuationReserves,,,,,,,3838000.000,,,,3673000.000,
LeaseIncentivePayableCurrent,,,,,,,1814000.000,,,,1190000.000,
LettersOfCreditOutstandingAmount,,,,,900000.000,800000.000,800000.000,800000.000,700000.000,800000.000,800000.000,800000.000
LiabilitiesAndStockholdersEquity,241564000.000,268164000.000,225474000.000,214271000.000,206757000.000,229346000.000,205982000.000,202750000.000,199678000.000,220954000.000,206645000.000,200275000.000
LiabilitiesCurrent,88114000.000,111696000.000,77418000.000,83056000.000,78838000.000,101941000.000,82324000.000,88555000.000,74334000.000,98496000.000,85595000.000,83306000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,41800000.000,,,,51700000.000,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000
LongTermLineOfCredit,45955000.000,54942000.000,53279000.000,35930000.000,35893000.000,43513000.000,41805000.000,36476000.000,51872000.000,55430000.000,51749000.000,51289000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,135415000.000,,,,128633000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,24261000.000,,,,25724000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,15037000.000,,,,15296000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,16984000.000,,,,18623000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,19164000.000,,,,20726000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,23562000.000,,,,22868000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,36407000.000,,,,25396000.000,
OperatingLossCarryforwards,,,,,,,1200000.000,,,,11400000.000,
OtherAccruedLiabilitiesCurrent,,,,,,,3654000.000,,,,3762000.000,
OtherAssetsNoncurrent,2267000.000,2241000.000,2380000.000,2347000.000,2237000.000,2222000.000,2792000.000,668000.000,681000.000,602000.000,677000.000,593000.000
OtherLiabilitiesNoncurrent,6712000.000,6788000.000,8677000.000,8355000.000,8251000.000,8052000.000,7828000.000,5842000.000,5636000.000,5337000.000,5239000.000,5166000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,,,,,,,,0.000,0.000,0.000,0.000
