,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,3946000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1692000.000,7716000.000,12611000.000
AllocatedShareBasedCompensationExpense,1692000.000,7716000.000,12611000.000
AmortizationOfDebtDiscountPremium,1000.000,13000.000,780000.000
AmortizationOfFinancingCosts,39000.000,0.000,
AmortizationOfFinancingCostsAndDiscounts,39000.000,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2863217.000,3557166.000,5291033.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,4000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,45000.000
CapitalExpendituresIncurredButNotYetPaid,5000.000,286000.000,647000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,102526000.000,18854000.000,-134508000.000
ComprehensiveIncomeNetOfTax,,,-110624000.000
ConversionOfStockAmountConverted1,0.000,0.000,
CostOfGoodsSold,,,1664000.000
Depreciation,200000.000,400000.000,708000.000
DepreciationAndAmortization,213000.000,358000.000,
EarningsPerShareBasicAndDiluted,-5.460,-2.570,-3.690
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,1100000.000,
FairValueAdjustmentOfWarrants,3300000.000,0.000,0.000
GainLossOnDispositionOfAssets,,-110000.000,0.000
GeneralAndAdministrativeExpense,7836000.000,23214000.000,49777000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,602000.000
IncomeTaxExpenseBenefit,1000.000,1000.000,1000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,16445000.000,18680000.000,42243000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,1637000.000,-2251000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-14578000.000,-20967000.000,-37599000.000
IncomeTaxReconciliationNondeductibleExpense,0.000,0.000,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,256000.000,292000.000,609000.000
IncomeTaxReconciliationOtherAdjustments,-45000.000,-847000.000,0.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-2235000.000,2000.000,-2079000.000
IncomeTaxReconciliationTaxContingencies,627000.000,2865000.000,2124000.000
IncomeTaxReconciliationTaxCreditsResearch,1597000.000,1672000.000,3210000.000
IncreaseDecreaseInAccountsPayable,-309000.000,1659000.000,-2158000.000
IncreaseDecreaseInAccountsReceivable,,,91000.000
IncreaseDecreaseInAccruedLiabilities,2498000.000,1012000.000,3866000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,331000.000,2614000.000,1650000.000
IncreaseDecreaseInInventories,,,1435000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,34000.000,2243000.000,613000.000
IncreaseDecreaseInRestrictedCash,-75000.000,695000.000,2000.000
InterestExpense,39000.000,0.000,0.000
InterestExpenseDebtExcludingAmortization,0.000,0.000,
InterestIncomeOther,,419000.000,899000.000
InventoryWriteDown,,,300000.000
NetCashProvidedByUsedInFinancingActivities,154676000.000,81426000.000,109216000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,154676000.000,81426000.000,109216000.000
NetCashProvidedByUsedInInvestingActivities,-16931000.000,-12676000.000,-149419000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16931000.000,-12676000.000,-149419000.000
NetCashProvidedByUsedInOperatingActivities,-35219000.000,-49896000.000,-94305000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-35219000.000,-49896000.000,-94305000.000
NetIncomeLoss,-42877000.000,-61668000.000,-110583000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-42912000.000,-61668000.000,-110583000.000
NonoperatingIncomeExpense,-3238000.000,308000.000,898000.000
OperatingCostsAndExpenses,,,112164000.000
OperatingExpenses,39639000.000,61976000.000,
OperatingIncomeLoss,-39639000.000,-61976000.000,-111481000.000
OperatingLeasesRentExpenseNet,400000.000,700000.000,1100000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-41000.000
