,2011-06-30,2011-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,4163.000,4163.000,4163.000,4163.000,4163.000,4163.000,4163.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,337182.000,401739.000,540644.000,601352.000,472835.000,401735.000,401735.000,,,,
AccountsPayableCurrent,743451.000,861060.000,800860.000,890548.000,1038833.000,996349.000,1019130.000,1104577.000,1190033.000,1238173.000,1243997.000,1355292.000,1271600.000,1308793.000,842024.000,980863.000,938821.000,958027.000,1028059.000
AccountsReceivableNetCurrent,354414.000,588073.000,38314.000,44231.000,17018.000,28482.000,11141.000,18728.000,36274.000,162253.000,127368.000,137192.000,160453.000,116962.000,21990.000,30039.000,37778.000,30625.000,38019.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,1085468.000,,,,
AccruedLiabilitiesCurrent,946380.000,960180.000,964673.000,979226.000,981592.000,948817.000,957682.000,967663.000,960047.000,972764.000,1019673.000,1019628.000,1326948.000,1601490.000,1130271.000,1156891.000,996909.000,1013615.000,1032809.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,129466.000,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,,140255.000,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,147179.000,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,,815747.000,,,,
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,,155267.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,141756.000,145502.000,149247.000,152993.000,156737.000,,,-168517.000,-173331.000,-177435.000,-180290.000,-182422.000,-184553.000,188817.000,190974.000,193284.000,195158.000
AdditionalPaidInCapitalCommonStock,28611346.000,29086445.000,33505739.000,33700536.000,34303360.000,35879078.000,36764309.000,37158193.000,38279929.000,38819253.000,39454413.000,41302660.000,42068440.000,45594938.000,46257619.000,47307212.000,47952067.000,48587438.000,48890073.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,0.000,,,,,,,,,,,,,,,,
Assets,1004462.000,1539838.000,302877.000,210091.000,153039.000,266195.000,129361.000,101244.000,216167.000,362453.000,387256.000,539988.000,604210.000,584101.000,387643.000,288988.000,346449.000,214257.000,197102.000
AssetsCurrent,905826.000,1450059.000,246741.000,148950.000,95643.000,218824.000,88872.000,64500.000,183168.000,313575.000,341811.000,475024.000,565006.000,547029.000,349493.000,258716.000,317422.000,185070.000,169789.000
BankOverdrafts,,,,7824.000,8183.000,,,,,,,,,,,,,,
Cash,,,,,,,,,43976.000,27800.000,15530.000,110.000,118902.000,4282.000,6890.000,7628.000,20316.000,31243.000,18325.000
CashAndCashEquivalentsAtCarryingValue,27151.000,26138.000,7559.000,0.000,0.000,25514.000,4640.000,10362.000,43976.000,27800.000,15530.000,,,,,,,,
ClassOfWarrantOrRightUnissued,,,,,,,,,,,,,7180331.000,7180331.000,7180331.000,,,,
