,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,22189294.000,398043.000,854433.000,97469.000,7726.000,7061259.000,56038308.000,74400321.000,111716226.000,122457396.000,137428176.000,130504697.000,101780984.000,152073014.000,218740159.000,190971174.000,221909111.000,257417000.000,258142758.000,195336669.000,181189344.000,320013040.000,152260922.000
AccountsReceivableGrossCurrent,,,,47968885.000,121079626.000,143991818.000,151409482.000,207261590.000,265391325.000,282466580.000,186077519.000,191339039.000,193911324.000,204108050.000,199269901.000,211912835.000,246598556.000,234583370.000,179639603.000,200530177.000,272801923.000,410087666.000,187358110.000
AccountsReceivableNetCurrent,40621745.000,45232013.000,57451130.000,47822751.000,120932224.000,143843764.000,151262256.000,207115047.000,265245509.000,282320819.000,185946834.000,191208084.000,193778969.000,203998138.000,199160030.000,211803068.000,246557049.000,234542739.000,179598690.000,200490313.000,272762337.000,410049559.000,187319795.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,4353730.000,3897566.000,5238290.000,4216971.000,4499161.000,3831307.000
AccruedIncomeTaxesCurrent,,,,,8526565.000,8511679.000,7951661.000,8966254.000,16216348.000,18631698.000,7077908.000,7224484.000,8765362.000,3269115.000,4499918.000,4864511.000,4155317.000,6881946.000,3816130.000,2989790.000,3315801.000,897625.000,
AccruedIncomeTaxesNoncurrent,,,,,,,,1528345.000,1532691.000,8224057.000,8317267.000,9054968.000,9375619.000,14025825.000,15251469.000,18460593.000,18846254.000,21076874.000,,,,25845041.000,
AccruedLiabilitiesCurrent,4728241.000,3213181.000,4232791.000,5319109.000,5731414.000,34442983.000,32680605.000,32093456.000,35218647.000,55893004.000,52436449.000,20813116.000,15254759.000,24484583.000,22281199.000,25534299.000,27172856.000,140988712.000,231523824.000,223664783.000,163318425.000,119339366.000,118686093.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,16421818.000,19245728.000,22486467.000,27731214.000,33368620.000,38805345.000,44685869.000,49014912.000,54629452.000,60940115.000,66020147.000,71985554.000,78750505.000,83992406.000,89315838.000,96900279.000,101478685.000,110204392.000,116187367.000,127137650.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7989487.000,11477877.000,11398054.000,9451314.000,12292228.000,14658258.000,15539534.000,19297545.000,20066269.000,25043914.000,10855179.000,12201711.000,19182726.000,12775801.000,12611041.000,11994080.000,-3736189.000,-19342658.000,-14415634.000,-32855960.000,-37809886.000,-65427831.000,-61509528.000
AdditionalPaidInCapital,70947385.000,71190659.000,71343364.000,71496969.000,71998076.000,72583910.000,72948235.000,73173925.000,74276252.000,76341659.000,76752440.000,77471214.000,77716977.000,80875787.000,81131512.000,81262157.000,81499400.000,81919932.000,82142104.000,82390348.000,82585871.000,82606404.000,82722668.000
AllowanceForDoubtfulAccountsReceivable,,,,,,148054.000,,,,145761.000,,,,109912.000,,,,40631.000,,,,38107.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,146134.000,147402.000,148054.000,147226.000,146543.000,145816.000,145761.000,130685.000,130955.000,132355.000,109912.000,109871.000,109767.000,41507.000,40631.000,40913.000,39864.000,39586.000,38107.000,38315.000
Assets,339929846.000,360594817.000,370148481.000,425069624.000,481641435.000,611584309.000,707739852.000,799811871.000,899272186.000,1075906628.000,1212552285.000,1261715606.000,1240294669.000,1299785022.000,1485894963.000,1505381962.000,1564723143.000,1751982208.000,1899833350.000,1939528958.000,1968355299.000,2126500199.000,2119196319.000
AssetsCurrent,264270677.000,249732598.000,261792326.000,283045902.000,305749915.000,377110311.000,477515611.000,568524143.000,670009325.000,826448918.000,969421431.000,960492324.000,751651289.000,761804558.000,843011758.000,836328853.000,905869296.000,953536236.000,1017521686.000,1078442211.000,1027781448.000,1272910459.000,893711194.000
CashAndCashEquivalentsAtCarryingValue,158776624.000,135482386.000,127220393.000,142227509.000,51029961.000,83822602.000,113749846.000,66011897.000,94257033.000,95545904.000,170415179.000,132855600.000,62710680.000,45456612.000,31198246.000,52702280.000,51096130.000,119928485.000,43055238.000,57980914.000,100144999.000,168086445.000,57695720.000
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,,,,,1207996.000,1207996.000
ClassOfWarrantOrRightOutstanding,,,,1604624.000,1604624.000,1604624.000,1604624.000,1604624.000,1437957.000,1437957.000,1437957.000,555299.000,519221.000,0.000,,,,0.000,,,,,
CommitmentsAndContingencies,,,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,47548367.000,47548367.000,47548367.000,47574772.000,47584772.000,47584772.000,47809772.000,47809772.000,49019708.000,47896133.000,48570338.000,49140906.000,49152418.000,49172796.000,49182284.000,49182284.000,49344284.000,49344284.000,49427191.000,49427191.000,49577541.000,49532541.000,49532541.000
CommonStockSharesOutstanding,47527367.000,47527367.000,47527367.000,47553772.000,47563772.000,47563772.000,47788772.000,47788772.000,47868772.000,47875133.000,48549338.000,49119906.000,49131418.000,49151796.000,49161284.000,49161284.000,49323284.000,49323284.000,49406191.000,49406191.000,49556541.000,49511541.000,49511541.000
CommonStockValue,4754.000,4754.000,4754.000,4757.000,4758.000,4758.000,4781.000,4781.000,4789.000,4789.000,4856.000,4913.000,4914.000,4916.000,4917.000,4917.000,4932.000,4933.000,4941.000,4941.000,4956.000,4952.000,4952.000
CustomerAdvancesCurrent,,,,,,,,,,,,,,,,,,82009002.000,82875638.000,75198592.000,40009863.000,93066.000,226216.000
DebtInstrumentFairValue,,,,,,,,,,,154782000.000,165843750.000,160782000.000,,142782000.000,146062500.000,125157000.000,,118425000.000,114375000.000,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,0.061,0.061,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,,3268152.000,,,,,,
DeferredRevenueNoncurrent,,,,,,,,,,,,,,,,28972444.000,40887465.000,62039050.000,66514797.000,71254125.000,71171033.000,69311102.000,68282595.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,556677.000,,,,73182.000,,,,727711.000,,,,1941124.000,,,,3951012.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,1637286.000,,,,215240.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,1190715.000,1384555.000,,,,,73182.000,,,,727711.000,,,,1941124.000,,,,3951012.000,
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,,,,,1081830500000.000,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,,,-604.000,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,20733959.000,,,,19428706.000,,,,16951551.000,,,,13874224.000,13395630.000,12504645.000,11843070.000,10818305.000,10352171.000
DeferredTaxLiabilitiesNoncurrent,21928802.000,22102431.000,21697278.000,21158109.000,20994428.000,20733959.000,20344854.000,20155409.000,19737237.000,19428706.000,18439327.000,18035495.000,17787182.000,16951551.000,16506164.000,15797125.000,14808266.000,,,,,,
DeferredTaxLiabilitiesOther,,,,,,3588868.000,,,,3134131.000,,,,1185638.000,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,17145091.000,,,,16294575.000,,,,15766517.000,,,,13874224.000,,,,10818305.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,,,,,,,,,,,,,17722212.000,,,,,,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,223401460.000,,,,383294864.000,,,,,,,,,,,,,
DefinedBenefitPlanFundedPercentage,,,,,,0.400,,,,,,,,,,,,,,,,,
DepositLiabilitiesAccruedInterest,,,,,,,,,,,,8431739.000,4421052.000,,5154385.000,9784921.000,5840701.000,,3461380.000,7934070.000,560405.000,,1197802.000
Deposits,,,,,,,,,,,,,,,,,,,1669556.000,1391694.000,1304632.000,,1554272.000
DueFromRelatedParties,0.000,78912.000,11909.000,7870.000,3978.000,219360.000,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,37718.000,8147.000,4085.000,225752.000,39727.000,8060.000,4073.000,220262.000,27705.000,,,244836.000,61633.000,,,229624.000,57720.000
DueToRelatedPartiesCurrent,1897190.000,0.000,13074.000,168705.000,360626.000,,10000.000,170743.000,368479.000,,,54710.000,361257.000,,,141834.000,319681.000,8439.000,10041.000,131394.000,310167.000,11548.000,11611.000
EmployeeRelatedLiabilitiesCurrent,,,,,1315255.000,,,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,367001.000,283257.000,,,,,,,,,,,,,,1566746.000,1304494.000,1029388.000,859207.000,619556.000
FinancingReceivableRecordedInvestmentCurrent,,,,,,,,,,,,,,,,,203597503.000,234396244.000,179598670.000,200490313.000,237808177.000,373108359.000,153719815.000
IncomeTaxExaminationInterestAccrued,,,,,,,,,,,476193.000,670142.000,995694.000,,1628687.000,2038387.000,2575525.000,,3695917.000,4269280.000,5110115.000,,
IncomeTaxesReceivable,,,,,,,,,,3924767.000,8255872.000,2586055.000,6367526.000,6407547.000,5248906.000,2283841.000,2825971.000,698286.000,34425876.000,38763061.000,28211604.000,4814920.000,10991823.000
InterestPayableCurrent,,,,,,,,,,,,,,9031741.000,,,,7800481.000,,,,885290.000,
InterestReceivableCurrent,,,,,,,1296849.000,1735704.000,1627047.000,2405666.000,3259567.000,3580703.000,3068712.000,3351672.000,3524314.000,3438119.000,3524070.000,3306974.000,3188363.000,3257727.000,3198532.000,3231763.000,3578294.000
