,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,13000000.000,11000000.000,8000000.000,,9000000.000,8000000.000,2000000.000,,5000000.000,5000000.000,5000000.000,,5000000.000,5000000.000,5000000.000,,-1000000.000
AmortizationOfFinancingCosts,,5000000.000,5000000.000,6000000.000,5000000.000,5000000.000,6000000.000,5000000.000,5000000.000,5000000.000,4000000.000,4000000.000,5000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
AssetRetirementObligationAccretionExpense,,3000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000
AssetRetirementObligationLiabilitiesIncurred,,2000000.000,,,,1000000.000,,,,1000000.000,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,1000000.000,,,,1000000.000,,,,1000000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,31000000.000,,,,-14000000.000,,,,65000000.000,,,,19000000.000
ComprehensiveIncomeNetOfTax,-196000000.000,-106000000.000,209000000.000,348000000.000,98000000.000,,,,,,,,,,,,,
CostOfNaturalGasPurchases,,,8000000.000,6000000.000,,3000000.000,5000000.000,8000000.000,7000000.000,7000000.000,8000000.000,9000000.000,7000000.000,,,,,
CostOfPurchasedOilAndGas,,,,,,,,,,,,,,4000000.000,3000000.000,2000000.000,,1000000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,6000000.000,,,,,,,,
DeferredOtherTaxExpenseBenefit,,,,,,,,,,,,,,35000000.000,24000000.000,-10000000.000,,-15000000.000
DepreciationDepletionAndAmortization,107000000.000,149000000.000,149000000.000,172000000.000,148000000.000,198000000.000,214000000.000,228000000.000,235000000.000,224000000.000,253000000.000,260000000.000,246000000.000,113000000.000,97000000.000,132000000.000,120000000.000,126000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,-6000000.000,86000000.000,-4000000.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,26000000.000,3000000.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,,,,,,,4000000.000,1000000.000,0.000,0.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,20000000.000,6000000.000,0.000,0.000,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,,,83000000.000,-4000000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,0.360,,0.000,0.000,0.130,,0.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,12000000.000,8000000.000,,,,,,,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,53000000.000,40000000.000,,,,,,,,,,,,,,
ExplorationExpense,21000000.000,14000000.000,13000000.000,12000000.000,6000000.000,8000000.000,5000000.000,5000000.000,7000000.000,6000000.000,6000000.000,2000000.000,6000000.000,1000000.000,1000000.000,1000000.000,2000000.000,3000000.000
FairValueAssumptionsRiskFreeInterestRate,,0.070,,,,0.070,,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,-181000000.000,-131000000.000,166000000.000,-142000000.000,55000000.000,-135000000.000,-290000000.000,381000000.000,1029000000.000,203000000.000,-179000000.000,434000000.000,209000000.000,42000000.000,-105000000.000,43000000.000,-53000000.000,70000000.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,82000000.000,-4000000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,13000000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,-14000000.000,-1000000.000,-2000000.000,-6000000.000,0.000,,,,,,-41000000.000,0.000,,196000000.000,162000000.000,26000000.000,0.000,-53000000.000
ImpairmentOfOilAndGasProperties,,,10000000.000,2000000.000,,3000000.000,,1000000.000,,,,,,,,,,
IncomeLossAttributableToParent,-196000000.000,-106000000.000,209000000.000,348000000.000,98000000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,182000000.000,-110000000.000,,-52000000.000,-180000000.000,497000000.000,-124000000.000,19000000.000,-210000000.000,174000000.000,-3195000000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-195000000.000,-105000000.000,183000000.000,-110000000.000,71000000.000,,,,,29000000.000,-330000000.000,271000000.000,-4296000000.000,94000000.000,62000000.000,-42000000.000,-140000000.000,-47000000.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,27000000.000,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,27000000.000,458000000.000,,15000000.000,-11000000.000,-2000000.000,5000000.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromEquityMethodInvestments,-2000000.000,2000000.000,4000000.000,-19000000.000,0.000,,,,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,-6000000.000,,,,,,,,,,,,,,,,
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,-196000000.000,-106000000.000,182000000.000,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,1000000.000,1000000.000,1000000.000,,,,,,,10000000.000,-120000000.000,97000000.000,-1101000000.000,0.000,0.000,-5000000.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,16000000.000,,,,6000000.000,,,,-90000000.000,,,,-32000000.000,,,,2000000.000
IncreaseDecreaseInAccountsReceivable,,18000000.000,,,,16000000.000,,,,-38000000.000,,,,-89000000.000,,,,12000000.000
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,-159000000.000,,,,-111000000.000,,,,-14000000.000,,,,-171000000.000,,,,43000000.000
IncreaseDecreaseInInterestPayableNet,,52000000.000,,,,53000000.000,,,,53000000.000,,,,43000000.000,,,,48000000.000
IncreaseDecreaseInOtherOperatingAssets,,24000000.000,,,,-3000000.000,,,,-1000000.000,,,,1000000.000,,,,-1000000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-25000000.000,,,,-17000000.000,,,,-8000000.000,,,,9000000.000,,,,-19000000.000
InterestCostsCapitalized,5000000.000,5000000.000,3000000.000,6000000.000,5000000.000,5000000.000,5000000.000,6000000.000,5000000.000,4000000.000,5000000.000,3000000.000,2000000.000,2000000.000,1000000.000,1000000.000,0.000,1000000.000
InterestExpense,84000000.000,84000000.000,78000000.000,83000000.000,76000000.000,77000000.000,80000000.000,76000000.000,83000000.000,84000000.000,81000000.000,84000000.000,81000000.000,84000000.000,73000000.000,74000000.000,81000000.000,83000000.000
LeaseOperatingExpense,55000000.000,64000000.000,51000000.000,41000000.000,7000000.000,47000000.000,50000000.000,48000000.000,48000000.000,47000000.000,47000000.000,45000000.000,47000000.000,42000000.000,38000000.000,37000000.000,42000000.000,40000000.000
NaturalGasProductionRevenue,162000000.000,159000000.000,115000000.000,78000000.000,-21000000.000,87000000.000,75000000.000,67000000.000,55000000.000,48000000.000,46000000.000,58000000.000,48000000.000,42000000.000,25000000.000,27000000.000,28000000.000,30000000.000
NetCashProvidedByUsedInContinuingOperations,,8000000.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,208000000.000,,,,166000000.000,,,,148000000.000,,,,-55000000.000,,,,24000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,208000000.000,,,,166000000.000,,,,148000000.000,,,,-55000000.000,,,,24000000.000
NetCashProvidedByUsedInInvestingActivities,,-434000000.000,,,,-442000000.000,,,,-432000000.000,,,,-179000000.000,,,,-119000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-434000000.000,,,,-442000000.000,,,,-432000000.000,,,,-179000000.000,,,,-119000000.000
NetCashProvidedByUsedInOperatingActivities,,234000000.000,,,,307000000.000,,,,270000000.000,,,,299000000.000,,,,114000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,234000000.000,,,,307000000.000,,,,270000000.000,,,,299000000.000,,,,114000000.000
NetIncomeLoss,,,,,,-37000000.000,-191000000.000,495000000.000,,19000000.000,-210000000.000,174000000.000,-3195000000.000,94000000.000,62000000.000,-37000000.000,-140000000.000,-47000000.000
NonoperatingIncomeExpense,,1000000.000,-2000000.000,,,,,,,,,,,,,,,
OilAndCondensateRevenue,230000000.000,280000000.000,293000000.000,371000000.000,339000000.000,411000000.000,461000000.000,474000000.000,359000000.000,229000000.000,307000000.000,245000000.000,200000000.000,129000000.000,165000000.000,169000000.000,190000000.000,204000000.000
OperatingIncomeLoss,-95000000.000,-23000000.000,261000000.000,-2000000.000,145000000.000,25000000.000,-100000000.000,573000000.000,1079000000.000,113000000.000,-208000000.000,355000000.000,-4215000000.000,-18000000.000,-27000000.000,6000000.000,-59000000.000,89000000.000
OtherNoncashIncomeExpense,,,,,,,,,,1000000.000,,,,-9000000.000,,,,-5000000.000
PartnersCapitalAccountUnitBasedCompensation,,7000000.000,,,,4000000.000,,,,5000000.000,,,,4000000.000,,,,3000000.000
PaymentsOfDebtIssuanceCosts,,2000000.000,,,,,,,,,,,,,,,,19000000.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,,444000000.000,,,,,,,,,,,,,,,,
