,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,
AccretionOfDiscount,,,,,,,,,,,,,,,-76849.000,,,,,,,,
AdministrativeFeesAmountPaid,,,,,,,,50000.000,,,,,,,,,,,,,,,
AdministrativeFeesExpense,,,,,,,,,,,,,,,,,,65000.000,65000.000,65000.000,45000.000,65000.000,65000.000
AllocatedShareBasedCompensationExpense,322440.000,12313.000,125690.000,,,,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,,,0.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,0.000,,0.000,0.000,,,55216.000,,-88293.000,,80254.000,,,,1262.000,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,4701.000,,,,0.000,,,,,
AssetImpairmentCharges,,,,,,,,,,,0.000,,,,,,,,,,,,
AssetManagementFees,,,,,,,,,,0.000,,,,,,,,,,,,,
CashAcquiredFromAcquisition,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,33419.000,,,,250860.000,,,,-42895.000,,,,-144541.000,,,,-37170.000,,,,-232559.000,
ContractRevenueCost,,,,,,,,,,,,,,,,,,3300.000,,,,,
CostOfRevenue,,,,,,,,,,,,,,,,,,,0.000,0.000,,,
CostsIncurredExplorationCosts,,,,,,,,,,,,,,,,,,,,,,1864608.000,
CreditDerivativePurchasedCreditProtection,,,,,,,,,,0.000,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,0.000,,,,,,,,,,,,0.000,,,,,
DebtInstrumentDecreaseForgiveness,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,,,,,,,,,,,,,
Depreciation,,692.000,,,,752.000,,,,155.000,,,,10627.000,,,,16470.000,,,,19995.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,0.000,,,,,,,,,,,,
DividendsSharebasedCompensationStock,,,,,,,,,,40000.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,-0.010,0.000,-0.000,0.000,-0.010,0.000,-0.010,-0.000,0.000,0.000,-0.000,-0.000,-0.010,-0.000,0.000,0.000,-0.010,-0.000,-0.000
ExplorationCosts,,,,,,,,,,,,,,,,,,102513.000,81691.000,,,,
ExplorationExpense,,,,,,,,169947.000,,184552.000,,,,,,,,,,,,,
ExplorationExpenseMining,92219.000,197937.000,155505.000,148275.000,109389.000,103098.000,237960.000,,,,869041.000,162383.000,,101883.000,89930.000,102693.000,330444.000,,,214207.000,,189650.000,307179.000
ExtinguishmentOfDebtGainLossIncomeTax,,,,,,,,,,,,,,,,,,-84270.000,-16774.000,20648.000,0.000,,
GainLossOnDerivativeInstrumentsNetPretax,19007.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,-3693.000,151030.000,-82256.000,702859.000,,-223323.000
GainLossOnDispositionOfAssets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1563.000,0.000,0.000,,,,,,,,,,,,
GainLossOnSaleOfProperties,,,,,,,,,,0.000,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
GainOnDerivativeInstrumentsPretax,,,,,,,,,,,,,,,,,,3693.000,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,84270.000,,,,-122110.000,-538266.000
GainsLossesOnRestructuringOfDebt,,,,,,,,,,0.000,,,,,,,,,,,,,
GrossProfit,,,,,,,,,,,,,,,,,,-350.000,0.000,0.000,0.000,,
IncomeLossFromContinuingOperations,,,,,,,,-355389.000,,-643433.000,-1351849.000,-377532.000,-405407.000,-706929.000,-408820.000,-388779.000,-759501.000,-370908.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,,,-554798.000,,,,-448011.000,-1246065.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,0.000,,,,,
IncomeTaxesPaidNet,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,
IncreaseDecreaseInAccountsPayable,,-9383.000,,,,15812.000,,,,-43974.000,,,,12446.000,,,,135369.000,,,,-31777.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,-3664.000,,,,-59547.000,,,,46257.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,-3441.000,,,,500.000,,,,15865.000,,,,,,,,110000.000,,,,,
IncreaseDecreaseInDeferredCharges,,,,,,,,,,100000.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInDeposits,,,,,,,,,,,,,,-19149.000,,,,0.000,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInFinanceReceivables,,0.000,,,,0.000,,,,17439.000,,,,22968.000,,,,32773.000,,,,,
IncreaseDecreaseInInterestPayableNet,,0.000,,,,0.000,,,,0.000,,,,25556.000,,,,12743.000,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,-33254.000,,,,-71567.000,,,,,
IncreaseDecreaseInOtherReceivables,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-47154.000,,,,3577.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,-31193.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,,,,,-24176.000,,,,-30016.000,,,,31375.000,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,,-1.000,,,,2.000,
InterestExpense,,,,,,,,,,,,-38106.000,,-73831.000,,,,,,,,,
InterestExpenseOther,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,-87.000,-1764.000,,,,-11018.000,-17979.000,,-100859.000,-26714.000,-87356.000,,13758.000,19477.000
InterestExpenseRelatedParty,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,,-828.000,-1332.000,,2456.000,4689.000,1347.000,-4054.000,982.000,1711.000
InterestPaid,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
InterestPaidNet,,,,,,,,,,0.000,,,,172.000,,,,10315.000,,,,6667.000,
InvestmentIncomeInterest,671.000,61.000,55.000,53.000,42.000,75.000,70.000,61.000,46.000,59.000,14.000,12.000,8.000,15.000,2.000,2.000,4.000,2.000,4.000,4.000,10.000,13.000,3.000
LegalFees,,,,,,,,32870.000,,23147.000,,,,,,,,78348.000,66012.000,,,,
ManagementFeeAmountPaid,,,,,,,,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,450000.000,,,,550000.000,,,,285451.000,,,,270747.000,,,,119559.000,,,,188982.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,450000.000,,,,550000.000,,,,285451.000,,,,270747.000,,,,119559.000,,,,188982.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,0.000,,,,0.000,,,,-40225.000,,,,-788.000,,,,-100002.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,0.000,,,,0.000,,,,-40225.000,,,,-788.000,,,,-100002.000,
NetCashProvidedByUsedInOperatingActivities,,-416581.000,,,,-299140.000,,,,-328346.000,,,,-375063.000,,,,-155941.000,,,,-321539.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-416581.000,,,,-299140.000,,,,-328346.000,,,,-375063.000,,,,-155941.000,,,,-321539.000,
NetIncomeLoss,-558860.000,-369608.000,-608753.000,-439915.000,-499928.000,-413372.000,-706664.000,-355328.000,-267248.000,-643461.000,-1353599.000,,,-780745.000,,,,-554798.000,-174814.000,-543086.000,-3235039.000,-448011.000,-1246065.000
NoncashMergerRelatedCosts,,,,,,,,,,0.000,,,,,,,,,,,,,
NonoperatingIncomeExpense,33252.000,61.000,55.000,53.000,42.000,75.000,70.000,,,-28.000,-1750.000,-38094.000,-35950.000,-73816.000,-88693.000,-107602.000,-309333.000,-183890.000,102857.000,-150307.000,-1116595.000,-136837.000,-782774.000
OperatingExpenses,592112.000,369669.000,608808.000,439968.000,499970.000,413447.000,706734.000,355389.000,267294.000,643433.000,1351849.000,377532.000,405407.000,706929.000,408820.000,388779.000,759501.000,370558.000,277671.000,392779.000,2118444.000,311174.000,463291.000
OperatingIncomeLoss,-592112.000,-369669.000,-608808.000,-439968.000,-499970.000,-413447.000,-706734.000,,,,,,,,,,,,-277671.000,-392779.000,,-311174.000,-463291.000
OtherExpenses,,,,,,,,0.000,,,,,,,,,,,,,,,
